airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Average Taxi Out Time,Average Taxi Out Delay,Average Airborne Delay,Average Taxi In Delay
ORD,2023-03-29,5,11,14,14.82,3.3,2.29,2.66
ORD,2023-03-29,6,20,20,14.55,2.87,0.86,4.17
ORD,2023-03-29,7,69,103,19.09,7.65,4.98,6.35
ORD,2023-03-29,8,95,64,19.08,7.8,3.58,8.52
ORD,2023-03-29,9,84,53,26.15,14.71,3.33,6.09
ORD,2023-03-29,10,52,11,26.56,15.11,1.0,7.12
ORD,2023-03-29,11,21,50,18.0,6.68,0.96,4.85
ORD,2023-03-29,12,47,76,20.1,8.63,3.03,6.01
ORD,2023-03-29,13,70,63,19.63,8.27,1.52,6.34
ORD,2023-03-29,14,61,58,18.03,6.57,1.15,7.76
ORD,2023-03-29,15,41,47,17.66,6.15,2.14,8.54
ORD,2023-03-29,16,49,67,19.64,8.27,1.62,6.88
ORD,2023-03-29,17,50,43,19.22,7.77,0.89,5.83
ORD,2023-03-29,18,68,105,25.68,14.14,2.79,9.33
ORD,2023-03-29,19,71,27,21.66,10.17,1.29,7.23
ORD,2023-03-29,20,53,36,23.09,11.63,0.33,11.84
ORD,2023-03-29,21,33,16,19.68,8.27,2.17,7.82
ORD,2023-03-29,22,5,22,14.5,3.2,1.35,2.33
ORD,2023-03-29,23,3,19,14.0,3.49,1.52,3.81
ORD,2023-03-30,0,5,7,17.25,6.05,0.0,1.51
ORD,2023-03-30,1,6,2,21.0,9.6,0.0,3.0
ORD,2023-03-30,2,2,0,16.0,4.73,0.0,8.1
ORD,2023-03-30,3,2,0,22.0,10.6,2.5,4.05
ORD,2023-03-30,4,0,2,11.0,0.0,0.0,2.21
ORD,2023-03-30,5,10,14,16.1,4.52,0.0,6.19
ORD,2023-03-30,6,20,22,15.9,4.29,1.13,3.82
ORD,2023-03-30,7,68,102,21.27,9.63,3.3,7.63
ORD,2023-03-30,8,96,64,21.63,10.25,2.54,11.31
ORD,2023-03-30,9,87,53,24.44,13.05,1.46,7.95
ORD,2023-03-30,10,50,10,18.88,7.48,0.29,7.77
ORD,2023-03-30,11,22,51,16.74,5.36,1.5,8.15
ORD,2023-03-30,12,49,78,20.43,8.91,2.04,7.34
ORD,2023-03-30,13,78,62,21.97,10.55,3.13,10.38
ORD,2023-03-30,14,65,61,19.2,7.68,1.64,8.92
ORD,2023-03-30,15,44,45,17.61,6.13,1.51,8.7
ORD,2023-03-30,16,46,74,18.49,7.18,1.35,8.07
ORD,2023-03-30,17,45,48,21.31,9.76,1.76,9.0
ORD,2023-03-30,18,70,121,28.9,17.4,4.4,12.59
ORD,2023-03-30,19,95,29,25.59,14.07,1.8,11.03
ORD,2023-03-30,20,56,37,28.09,16.6,0.54,9.2
ORD,2023-03-30,21,36,17,19.6,8.2,2.83,3.86
ORD,2023-03-30,22,5,20,16.33,5.31,1.09,3.06
ORD,2023-03-30,23,1,22,14.8,4.44,2.56,2.23
ORD,2023-03-31,0,1,7,15.2,3.96,0.88,3.85
ORD,2023-03-31,1,5,1,16.0,4.7,1.0,1.05
ORD,2023-03-31,2,2,0,15.25,4.05,0.0,6.1
ORD,2023-03-31,3,0,0,0.0,0.0,1.5,4.1
ORD,2023-03-31,4,1,2,15.0,3.8,0.83,1.23
ORD,2023-03-31,5,11,13,13.44,2.0,0.31,4.37
ORD,2023-03-31,6,19,22,17.4,5.97,7.13,3.7
ORD,2023-03-31,7,68,102,21.61,10.07,12.29,6.86
ORD,2023-03-31,8,97,66,18.87,7.55,11.37,9.67
ORD,2023-03-31,9,87,55,23.07,11.61,5.43,6.94
ORD,2023-03-31,10,53,10,18.74,7.34,0.58,7.06
ORD,2023-03-31,11,22,50,17.78,6.5,2.14,5.01
ORD,2023-03-31,12,48,82,19.17,7.66,3.17,5.55
ORD,2023-03-31,13,84,61,25.65,14.24,3.73,7.31
ORD,2023-03-31,14,65,61,18.05,6.73,9.55,6.9
ORD,2023-03-31,15,41,47,19.68,8.32,11.33,7.63
ORD,2023-03-31,16,50,75,27.56,16.15,15.37,10.73
ORD,2023-03-31,17,45,47,53.0,41.46,62.32,12.53
ORD,2023-03-31,18,68,120,45.87,34.39,52.86,12.83
ORD,2023-03-31,19,94,31,36.73,25.27,32.95,17.4
ORD,2023-03-31,20,59,38,19.67,8.15,10.19,10.07
ORD,2023-03-31,21,37,17,20.0,8.54,11.5,13.94
ORD,2023-03-31,22,4,21,13.5,2.1,4.96,7.44
ORD,2023-03-31,23,0,21,14.33,2.87,9.55,7.27
ORD,2023-04-01,0,2,8,16.0,5.2,7.57,6.73
ORD,2023-04-01,1,7,4,16.8,5.48,8.8,4.86
ORD,2023-04-01,2,2,0,10.5,0.0,5.0,44.1
ORD,2023-04-01,3,0,0,19.0,7.6,0.0,0.0
ORD,2023-04-01,4,0,2,13.0,1.8,0.0,1.05
ORD,2023-04-01,5,11,14,14.67,3.03,1.44,6.11
ORD,2023-04-01,6,15,27,15.67,3.46,1.85,4.05
ORD,2023-04-01,7,71,93,20.84,9.33,3.75,6.85
ORD,2023-04-01,8,99,66,23.12,11.75,2.33,6.55
ORD,2023-04-01,9,79,50,19.93,8.63,2.28,6.99
ORD,2023-04-01,10,56,12,21.22,9.87,3.93,5.52
ORD,2023-04-01,11,19,50,18.19,6.92,1.65,6.15
ORD,2023-04-01,12,43,71,19.29,7.88,3.0,6.21
ORD,2023-04-01,13,78,55,19.4,7.98,2.46,8.85
ORD,2023-04-01,14,54,57,17.36,5.9,2.68,9.11
ORD,2023-04-01,15,38,43,21.97,10.53,2.76,11.85
ORD,2023-04-01,16,42,68,16.64,5.41,2.18,6.73
ORD,2023-04-01,17,44,50,19.62,8.35,2.6,4.98
ORD,2023-04-01,18,71,115,19.83,8.4,1.7,7.04
ORD,2023-04-01,19,80,39,18.26,6.99,1.31,9.18
ORD,2023-04-01,20,60,39,20.62,9.27,2.22,7.94
ORD,2023-04-01,21,38,12,18.42,7.09,1.75,7.34
ORD,2023-04-01,22,3,18,17.33,5.93,2.19,3.47
ORD,2023-04-01,23,1,21,18.25,6.95,0.57,2.61
ORD,2023-04-02,0,4,7,18.6,7.36,1.82,3.45
ORD,2023-04-02,1,5,2,17.75,6.45,2.5,3.08
ORD,2023-04-02,2,5,1,12.5,1.4,0.0,2.1
ORD,2023-04-02,3,2,0,15.0,3.7,0.0,7.1
ORD,2023-04-02,4,2,2,13.75,2.55,0.0,27.05
ORD,2023-04-02,5,11,15,16.64,5.04,0.0,5.6
ORD,2023-04-02,6,17,24,19.0,7.14,2.2,3.63
ORD,2023-04-02,7,70,99,25.19,13.57,2.4,10.4
ORD,2023-04-02,8,98,65,23.61,12.2,2.56,10.62
ORD,2023-04-02,9,83,53,27.7,16.23,1.54,9.46
ORD,2023-04-02,10,55,12,20.18,8.81,1.13,8.73
ORD,2023-04-02,11,21,49,19.42,8.12,0.83,6.07
ORD,2023-04-02,12,44,78,18.67,7.28,1.74,5.33
ORD,2023-04-02,13,86,60,18.71,7.38,1.85,8.05
ORD,2023-04-02,14,59,59,19.38,7.88,1.07,6.82
ORD,2023-04-02,15,45,45,18.31,6.92,1.83,8.13
ORD,2023-04-02,16,46,76,19.8,8.42,1.76,7.42
ORD,2023-04-02,17,47,46,22.2,10.63,2.61,7.25
ORD,2023-04-02,18,66,122,25.64,14.12,3.36,10.73
ORD,2023-04-02,19,93,35,25.12,13.64,1.92,10.99
ORD,2023-04-02,20,62,39,26.89,15.51,1.7,7.63
ORD,2023-04-02,21,38,15,19.97,8.56,0.5,5.23
ORD,2023-04-02,22,7,21,21.71,10.31,1.08,4.15
ORD,2023-04-02,23,0,19,22.0,10.7,0.45,1.92
ORD,2023-04-03,0,2,7,21.0,9.6,0.17,3.43
ORD,2023-04-03,1,4,2,16.0,4.73,2.0,4.73
ORD,2023-04-03,2,1,1,16.5,5.3,0.0,7.1
ORD,2023-04-03,3,3,0,14.0,2.6,0.0,7.1
ORD,2023-04-03,4,0,3,11.0,0.0,0.0,6.73
ORD,2023-04-03,5,10,15,15.5,3.95,0.0,0.98
ORD,2023-04-03,6,19,23,15.37,3.58,2.0,6.16
ORD,2023-04-03,7,73,100,21.63,9.97,2.95,8.71
ORD,2023-04-03,8,96,71,23.96,12.54,3.57,10.46
ORD,2023-04-03,9,88,53,25.43,13.99,2.35,10.67
ORD,2023-04-03,10,53,11,20.51,9.07,2.11,7.21
ORD,2023-04-03,11,21,52,17.3,5.93,2.48,7.19
ORD,2023-04-03,12,49,77,20.98,9.51,2.85,7.02
ORD,2023-04-03,13,84,62,22.07,10.63,2.86,9.9
ORD,2023-04-03,14,64,61,22.4,10.88,2.41,7.81
ORD,2023-04-03,15,44,48,18.33,6.85,2.38,6.63
ORD,2023-04-03,16,47,75,20.13,8.72,2.62,7.3
ORD,2023-04-03,17,47,49,18.86,7.4,2.68,5.89
ORD,2023-04-03,18,65,119,29.28,17.77,5.81,8.92
ORD,2023-04-03,19,92,32,22.03,10.52,4.24,12.02
ORD,2023-04-03,20,59,39,24.5,13.01,3.41,10.27
ORD,2023-04-03,21,36,17,19.14,7.7,2.0,6.69
ORD,2023-04-03,22,8,21,16.33,5.07,1.57,4.3
ORD,2023-04-03,23,0,21,15.2,4.36,0.23,4.07
ORD,2023-04-04,0,4,11,14.0,2.87,0.29,12.24
ORD,2023-04-04,1,4,2,21.4,10.0,0.0,5.55
ORD,2023-04-04,2,2,0,13.0,1.6,0.0,8.1
ORD,2023-04-04,3,2,0,20.0,8.6,0.0,0.0
ORD,2023-04-04,4,1,2,11.0,0.0,0.0,6.69
ORD,2023-04-04,5,8,12,18.63,6.91,0.71,2.11
ORD,2023-04-04,6,21,21,21.92,10.12,4.86,2.6
ORD,2023-04-04,7,67,85,35.3,23.59,4.13,8.99
ORD,2023-04-04,8,92,74,29.14,17.7,6.75,12.06
ORD,2023-04-04,9,86,51,29.43,17.97,2.74,8.62
ORD,2023-04-04,10,51,12,19.32,7.85,2.07,7.43
ORD,2023-04-04,11,19,50,18.83,7.49,4.3,7.72
ORD,2023-04-04,12,49,82,29.71,18.14,11.66,8.91
ORD,2023-04-04,13,80,64,28.73,17.25,54.86,9.27
ORD,2023-04-04,14,62,63,22.68,11.09,42.03,8.51
ORD,2023-04-04,15,43,39,20.29,8.74,15.37,8.9
ORD,2023-04-04,16,52,71,23.8,12.38,6.69,11.27
ORD,2023-04-04,17,46,47,24.66,12.99,4.93,15.05
ORD,2023-04-04,18,62,115,25.72,14.16,8.21,13.73
ORD,2023-04-04,19,83,32,25.66,14.15,9.06,13.04
ORD,2023-04-04,20,51,34,24.3,12.77,11.35,12.42
ORD,2023-04-04,21,37,15,29.85,18.4,13.47,11.24
ORD,2023-04-04,22,7,17,16.9,5.57,7.89,5.03
ORD,2023-04-04,23,2,17,17.8,6.4,11.26,5.68
ORD,2023-04-05,0,1,7,14.33,3.17,2.82,8.2
ORD,2023-04-05,1,3,2,15.0,3.8,0.0,0.0
ORD,2023-04-05,2,3,1,15.6,4.44,0.0,4.55
ORD,2023-04-05,3,3,0,17.67,6.4,0.0,3.1
ORD,2023-04-05,4,0,2,11.0,0.0,1.78,4.63
ORD,2023-04-05,5,9,14,20.67,9.08,4.31,1.68
ORD,2023-04-05,6,24,22,26.86,14.99,12.42,5.76
ORD,2023-04-05,7,69,90,44.85,33.23,88.86,6.61
ORD,2023-04-05,8,97,81,36.65,25.3,102.69,9.36
ORD,2023-04-05,9,87,50,20.94,9.57,10.95,5.87
ORD,2023-04-05,10,50,11,24.34,12.92,7.33,4.48
ORD,2023-04-05,11,19,48,20.08,8.75,8.95,6.03
ORD,2023-04-05,12,48,82,19.35,8.05,6.38,5.73
ORD,2023-04-05,13,83,61,18.42,7.04,5.17,5.87
ORD,2023-04-05,14,62,64,19.4,7.96,4.29,9.07
ORD,2023-04-05,15,43,45,19.93,8.45,6.21,8.69
ORD,2023-04-05,16,52,70,19.12,7.7,5.78,12.32
ORD,2023-04-05,17,47,46,19.15,7.81,2.74,8.57
ORD,2023-04-05,18,63,117,19.45,7.94,5.4,6.66
ORD,2023-04-05,19,84,31,18.45,7.06,6.41,6.78
ORD,2023-04-05,20,52,35,22.9,11.39,2.63,10.11
ORD,2023-04-05,21,36,16,19.67,8.3,2.24,5.5
ORD,2023-04-05,22,7,23,17.75,6.37,4.17,10.94
ORD,2023-04-05,23,1,18,18.17,6.77,4.0,6.53
ORD,2023-04-06,0,5,8,15.0,3.7,1.5,3.4
ORD,2023-04-06,1,6,3,17.0,5.6,1.0,3.05
ORD,2023-04-06,2,1,0,18.67,7.4,0.0,6.1
ORD,2023-04-06,3,4,0,17.67,6.53,2.0,2.85
ORD,2023-04-06,4,0,2,11.0,0.0,3.33,2.41
ORD,2023-04-06,5,10,14,13.0,1.6,1.27,2.19
ORD,2023-04-06,6,23,24,15.6,3.83,1.04,6.57
ORD,2023-04-06,7,70,90,22.18,10.56,2.46,6.32
ORD,2023-04-06,8,96,81,19.61,8.22,2.72,9.24
ORD,2023-04-06,9,87,50,21.15,9.7,1.47,5.89
ORD,2023-04-06,10,50,12,15.98,4.65,1.33,6.07
ORD,2023-04-06,11,21,49,14.71,3.52,1.76,5.19
ORD,2023-04-06,12,48,83,19.2,7.73,3.67,5.63
ORD,2023-04-06,13,84,61,20.55,9.14,2.4,8.85
ORD,2023-04-06,14,62,66,20.78,9.28,1.58,5.62
ORD,2023-04-06,15,44,43,17.3,5.84,1.81,5.72
ORD,2023-04-06,16,55,71,18.69,7.32,2.27,5.38
ORD,2023-04-06,17,50,48,18.81,7.5,2.12,6.85
ORD,2023-04-06,18,64,121,26.24,14.74,3.2,8.57
ORD,2023-04-06,19,94,31,22.52,11.05,1.19,7.75
ORD,2023-04-06,20,51,36,25.0,13.51,1.35,10.97
ORD,2023-04-06,21,39,16,20.15,8.86,1.47,4.58
ORD,2023-04-06,22,6,20,14.47,3.2,0.83,3.89
ORD,2023-04-06,23,0,22,14.6,3.28,2.09,3.17
ORD,2023-04-07,0,1,8,11.0,0.0,0.57,14.1
ORD,2023-04-07,1,4,1,18.0,6.8,3.0,1.73
ORD,2023-04-07,2,2,0,11.0,0.0,0.0,2.1
ORD,2023-04-07,3,1,0,22.5,11.3,0.0,0.0
ORD,2023-04-07,4,1,3,11.0,0.0,0.7,10.58
ORD,2023-04-07,5,10,13,15.33,3.83,11.85,2.41
ORD,2023-04-07,6,22,24,16.17,4.35,2.04,2.2
ORD,2023-04-07,7,71,90,20.01,8.39,4.01,8.06
ORD,2023-04-07,8,97,83,20.86,9.43,4.27,9.07
ORD,2023-04-07,9,89,52,25.19,13.72,3.72,7.49
ORD,2023-04-07,10,51,12,17.5,6.02,2.79,6.69
ORD,2023-04-07,11,22,48,17.43,6.15,1.39,5.17
ORD,2023-04-07,12,48,83,20.96,9.39,2.65,6.57
ORD,2023-04-07,13,84,60,21.85,10.43,2.27,9.12
ORD,2023-04-07,14,61,67,21.63,10.12,1.5,9.26
ORD,2023-04-07,15,44,45,17.95,6.44,2.44,4.86
ORD,2023-04-07,16,54,71,20.66,9.26,1.53,6.11
ORD,2023-04-07,17,51,47,19.94,8.39,3.1,7.44
ORD,2023-04-07,18,63,122,21.24,9.73,3.21,8.75
ORD,2023-04-07,19,95,33,21.74,10.25,1.0,9.44
ORD,2023-04-07,20,52,36,25.74,14.23,1.84,10.11
ORD,2023-04-07,21,39,17,21.65,10.27,0.39,8.88
ORD,2023-04-07,22,5,21,16.8,5.57,0.45,2.96
ORD,2023-04-07,23,0,21,23.0,11.6,1.25,2.0
ORD,2023-04-08,0,2,9,17.0,5.73,0.29,4.47
ORD,2023-04-08,1,7,3,18.83,7.07,0.0,0.0
ORD,2023-04-08,2,2,1,13.0,1.8,0.0,6.1
ORD,2023-04-08,3,0,0,0.0,0.0,0.0,1.55
ORD,2023-04-08,4,0,2,19.0,7.75,0.0,16.73
ORD,2023-04-08,5,11,11,18.7,7.11,23.72,2.21
ORD,2023-04-08,6,18,24,17.17,5.26,1.73,3.32
ORD,2023-04-08,7,67,87,22.17,10.55,2.82,7.85
ORD,2023-04-08,8,97,77,28.3,16.87,3.61,12.52
ORD,2023-04-08,9,82,50,34.17,22.77,2.24,10.24
ORD,2023-04-08,10,52,11,20.13,8.71,2.85,11.81
ORD,2023-04-08,11,20,44,18.38,7.09,2.06,5.21
ORD,2023-04-08,12,43,78,19.14,7.67,3.53,4.43
ORD,2023-04-08,13,77,56,22.39,10.93,2.29,7.41
ORD,2023-04-08,14,54,60,20.21,8.74,1.31,5.83
ORD,2023-04-08,15,38,37,19.68,8.23,2.86,3.62
ORD,2023-04-08,16,53,71,18.94,7.7,1.47,6.2
ORD,2023-04-08,17,53,45,19.79,8.42,1.38,8.04
ORD,2023-04-08,18,64,105,26.25,14.73,2.53,10.2
ORD,2023-04-08,19,59,33,18.58,7.15,1.07,9.68
ORD,2023-04-08,20,49,34,19.86,8.47,1.54,5.75
ORD,2023-04-08,21,36,13,18.6,7.17,1.65,2.18
ORD,2023-04-08,22,5,17,18.33,6.98,1.58,3.74
ORD,2023-04-08,23,1,21,13.5,2.3,1.17,3.05
ORD,2023-04-09,0,4,8,14.67,3.33,0.0,7.42
ORD,2023-04-09,1,5,2,20.0,8.68,5.25,5.57
ORD,2023-04-09,2,5,1,16.5,5.3,0.0,5.6
ORD,2023-04-09,3,3,0,14.5,3.3,0.0,0.0
ORD,2023-04-09,4,1,2,12.5,1.3,0.0,9.58
ORD,2023-04-09,5,10,14,13.56,1.98,0.0,4.02
ORD,2023-04-09,6,20,20,15.05,3.46,1.18,2.81
ORD,2023-04-09,7,67,68,20.97,9.38,2.38,8.72
ORD,2023-04-09,8,71,54,19.85,8.42,2.71,7.71
ORD,2023-04-09,9,64,53,20.37,8.87,1.31,7.87
ORD,2023-04-09,10,49,14,20.92,9.41,0.82,5.91
ORD,2023-04-09,11,24,45,14.64,3.53,1.48,4.84
ORD,2023-04-09,12,48,82,16.72,5.37,1.96,6.62
ORD,2023-04-09,13,82,60,16.26,4.94,2.25,7.37
ORD,2023-04-09,14,60,58,17.7,6.23,0.95,6.96
ORD,2023-04-09,15,41,42,15.8,4.38,1.6,7.17
ORD,2023-04-09,16,53,73,16.83,5.56,1.54,6.25
ORD,2023-04-09,17,49,47,16.34,4.9,2.33,7.19
ORD,2023-04-09,18,64,127,21.26,9.82,2.44,7.97
ORD,2023-04-09,19,92,35,19.95,8.5,2.13,9.59
ORD,2023-04-09,20,54,37,24.51,12.99,0.61,10.98
ORD,2023-04-09,21,43,15,21.84,10.41,0.59,4.16
ORD,2023-04-09,22,7,21,14.44,3.28,0.0,2.62
ORD,2023-04-09,23,0,20,6.0,0.0,1.0,2.61
ORD,2023-04-10,0,2,8,13.33,2.2,0.0,5.21
ORD,2023-04-10,1,4,2,17.2,5.96,0.0,0.0
ORD,2023-04-10,2,1,1,15.0,3.8,0.0,5.1
ORD,2023-04-10,3,3,0,11.0,0.0,0.0,5.1
ORD,2023-04-10,4,0,3,11.0,0.0,0.0,5.82
ORD,2023-04-10,5,9,14,16.5,4.96,0.36,1.07
ORD,2023-04-10,6,22,24,15.25,3.54,1.13,5.77
ORD,2023-04-10,7,72,91,20.32,8.71,1.12,6.34
ORD,2023-04-10,8,97,81,21.2,9.87,2.19,10.11
ORD,2023-04-10,9,89,51,19.33,7.9,0.86,7.25
ORD,2023-04-10,10,51,12,15.25,4.03,0.8,5.35
ORD,2023-04-10,11,20,48,14.9,3.54,1.9,4.14
ORD,2023-04-10,12,49,82,17.52,6.15,2.86,4.94
ORD,2023-04-10,13,83,62,23.53,12.09,1.5,6.71
ORD,2023-04-10,14,63,64,19.86,8.37,1.0,6.1
ORD,2023-04-10,15,45,45,16.08,4.7,1.13,5.45
ORD,2023-04-10,16,53,71,17.15,5.86,2.96,5.5
ORD,2023-04-10,17,48,48,16.61,5.44,3.47,6.13
ORD,2023-04-10,18,64,123,22.04,10.57,2.16,10.29
ORD,2023-04-10,19,92,31,19.18,7.78,1.97,8.9
ORD,2023-04-10,20,53,38,22.04,10.52,0.77,8.02
ORD,2023-04-10,21,39,19,17.32,6.06,0.47,6.85
ORD,2023-04-10,22,10,19,13.07,2.21,0.29,2.64
ORD,2023-04-10,23,0,21,15.6,4.28,0.77,2.4
ORD,2023-04-11,0,3,11,11.67,0.53,0.13,5.73
ORD,2023-04-11,1,4,2,14.75,3.45,0.0,1.55
ORD,2023-04-11,2,2,0,11.0,0.0,0.0,5.1
ORD,2023-04-11,3,2,0,12.0,0.6,0.0,1.1
ORD,2023-04-11,4,1,2,11.0,0.0,1.33,1.17
ORD,2023-04-11,5,8,12,13.75,2.42,7.14,2.7
ORD,2023-04-11,6,22,22,13.83,2.37,1.64,2.57
ORD,2023-04-11,7,68,88,19.29,7.68,2.51,7.41
ORD,2023-04-11,8,94,81,18.64,7.25,3.79,6.75
ORD,2023-04-11,9,88,50,20.86,9.39,1.79,5.34
ORD,2023-04-11,10,50,12,16.29,5.05,0.92,4.67
ORD,2023-04-11,11,19,48,13.23,2.3,1.59,4.19
ORD,2023-04-11,12,49,81,17.8,6.44,2.4,5.13
ORD,2023-04-11,13,79,63,19.67,8.26,2.99,5.41
ORD,2023-04-11,14,64,64,19.47,7.99,0.67,5.64
ORD,2023-04-11,15,43,41,16.4,5.14,1.36,6.23
ORD,2023-04-11,16,51,70,16.61,5.34,1.49,6.42
ORD,2023-04-11,17,45,47,16.51,5.21,1.37,5.28
ORD,2023-04-11,18,62,115,22.2,10.67,2.81,6.69
ORD,2023-04-11,19,83,31,17.89,6.56,0.58,5.25
ORD,2023-04-11,20,49,34,18.92,7.43,1.38,6.9
ORD,2023-04-11,21,38,17,17.38,6.0,0.94,3.81
ORD,2023-04-11,22,7,17,16.55,5.21,0.0,2.52
ORD,2023-04-11,23,2,16,17.33,6.0,1.48,3.0
ORD,2023-04-12,0,1,7,24.0,12.6,5.44,4.43
ORD,2023-04-12,1,3,2,16.0,4.7,3.5,2.55
ORD,2023-04-12,2,3,1,18.67,7.47,0.0,5.1
ORD,2023-04-12,3,3,0,11.0,0.0,3.5,7.6
ORD,2023-04-12,4,0,2,11.0,0.0,0.0,5.53
ORD,2023-04-12,5,9,14,12.0,0.94,0.71,3.42
ORD,2023-04-12,6,23,22,13.67,2.2,1.54,3.54
ORD,2023-04-12,7,69,90,17.38,5.87,2.42,5.63
ORD,2023-04-12,8,96,81,16.24,4.92,2.82,7.34
ORD,2023-04-12,9,88,50,19.72,8.27,3.39,5.71
ORD,2023-04-12,10,49,11,18.96,7.55,1.21,7.34
ORD,2023-04-12,11,19,48,16.86,5.7,1.32,4.42
ORD,2023-04-12,12,48,82,18.1,6.64,3.44,5.45
ORD,2023-04-12,13,82,61,21.98,10.55,1.57,7.52
ORD,2023-04-12,14,64,62,18.4,6.92,12.24,6.05
ORD,2023-04-12,15,42,46,15.61,4.17,1.61,5.65
ORD,2023-04-12,16,53,69,18.08,6.78,2.0,6.52
ORD,2023-04-12,17,47,48,17.83,6.49,1.96,6.67
ORD,2023-04-12,18,63,118,21.46,9.95,3.59,7.77
ORD,2023-04-12,19,84,31,21.09,9.65,1.44,6.61
ORD,2023-04-12,20,52,35,22.58,11.08,1.07,8.28
ORD,2023-04-12,21,37,17,20.21,8.91,0.83,4.04
ORD,2023-04-12,22,7,23,16.0,4.83,0.5,7.14
ORD,2023-04-12,23,2,18,16.38,5.03,0.25,5.54
ORD,2023-04-13,0,4,8,14.0,2.7,0.3,6.9
ORD,2023-04-13,1,6,3,15.5,4.2,2.0,3.05
ORD,2023-04-13,2,1,0,11.0,0.0,0.0,6.1
ORD,2023-04-13,3,4,0,11.75,0.9,0.0,1.1
ORD,2023-04-13,4,0,2,14.0,2.6,0.0,2.79
ORD,2023-04-13,5,10,14,14.33,2.87,0.4,1.19
ORD,2023-04-13,6,23,23,15.46,3.82,1.32,2.18
ORD,2023-04-13,7,70,91,20.61,8.97,1.44,8.59
ORD,2023-04-13,8,96,81,19.47,8.11,1.43,12.29
ORD,2023-04-13,9,88,50,19.46,8.06,1.16,5.93
ORD,2023-04-13,10,50,12,19.06,7.61,0.85,4.76
ORD,2023-04-13,11,20,49,15.96,4.7,1.29,4.21
ORD,2023-04-13,12,48,83,19.88,8.36,2.34,6.78
ORD,2023-04-13,13,85,61,20.96,9.56,1.43,8.25
ORD,2023-04-13,14,63,66,19.69,8.24,0.79,8.77
ORD,2023-04-13,15,46,43,17.96,6.62,1.66,8.06
ORD,2023-04-13,16,52,72,18.33,6.98,1.47,6.08
ORD,2023-04-13,17,49,49,16.49,5.28,2.12,5.24
ORD,2023-04-13,18,66,122,22.48,10.94,2.3,9.97
ORD,2023-04-13,19,95,30,18.24,6.84,0.69,8.68
ORD,2023-04-13,20,51,36,25.39,13.86,0.54,10.57
ORD,2023-04-13,21,38,17,17.24,5.88,0.88,4.28
ORD,2023-04-13,22,7,20,13.09,1.94,0.35,2.94
ORD,2023-04-13,23,0,22,15.4,4.08,0.65,2.78
ORD,2023-04-14,0,1,8,16.0,4.6,0.5,4.73
ORD,2023-04-14,1,4,1,21.5,10.1,1.75,4.32
ORD,2023-04-14,2,2,0,11.0,0.0,4.33,12.1
ORD,2023-04-14,3,1,0,15.67,4.4,0.0,6.6
ORD,2023-04-14,4,1,3,11.5,0.3,0.1,0.88
ORD,2023-04-14,5,10,13,12.5,1.14,0.53,1.79
ORD,2023-04-14,6,22,23,16.61,4.87,1.83,5.77
ORD,2023-04-14,7,71,91,22.29,10.59,2.7,7.16
ORD,2023-04-14,8,97,82,23.67,12.24,3.69,10.69
ORD,2023-04-14,9,89,52,27.25,15.79,1.04,10.6
ORD,2023-04-14,10,51,12,18.67,7.13,0.14,7.43
ORD,2023-04-14,11,21,48,17.9,6.58,1.5,4.95
ORD,2023-04-14,12,48,83,17.34,5.9,3.2,5.41
ORD,2023-04-14,13,84,60,22.03,10.63,2.48,7.53
ORD,2023-04-14,14,62,66,19.6,8.08,1.83,7.9
ORD,2023-04-14,15,44,45,17.84,6.32,6.04,8.45
ORD,2023-04-14,16,53,71,18.18,6.78,1.61,9.19
ORD,2023-04-14,17,50,48,20.98,9.46,2.34,9.15
ORD,2023-04-14,18,65,124,23.23,11.68,5.12,11.71
ORD,2023-04-14,19,94,31,20.35,8.87,1.72,9.74
ORD,2023-04-14,20,53,36,25.45,13.97,1.03,10.66
ORD,2023-04-14,21,38,18,23.86,12.44,1.83,4.99
ORD,2023-04-14,22,5,20,17.6,6.27,0.68,2.7
ORD,2023-04-14,23,0,21,19.5,8.1,0.65,3.17
ORD,2023-04-15,0,2,9,16.0,4.8,0.5,2.71
ORD,2023-04-15,1,7,3,14.8,3.56,0.0,0.0
ORD,2023-04-15,2,2,1,8.0,0.0,3.0,6.1
ORD,2023-04-15,3,0,0,13.67,2.87,0.6,3.86
ORD,2023-04-15,4,0,2,11.0,0.0,0.0,6.88
ORD,2023-04-15,5,11,13,14.0,2.42,0.43,2.11
ORD,2023-04-15,6,18,25,14.42,2.69,0.92,2.76
ORD,2023-04-15,7,67,88,19.28,7.74,1.08,7.4
ORD,2023-04-15,8,96,77,22.85,11.53,1.6,17.17
ORD,2023-04-15,9,81,51,24.23,12.86,1.42,5.8
ORD,2023-04-15,10,52,9,17.98,6.64,1.0,5.19
ORD,2023-04-15,11,20,45,16.57,5.36,1.26,4.3
ORD,2023-04-15,12,44,76,18.33,6.96,2.47,4.47
ORD,2023-04-15,13,74,56,22.53,11.08,2.33,6.88
ORD,2023-04-15,14,58,61,31.23,19.81,1.67,9.41
ORD,2023-04-15,15,41,36,20.51,9.02,3.56,8.4
ORD,2023-04-15,16,47,71,20.98,9.7,3.97,5.89
ORD,2023-04-15,17,47,48,18.39,7.24,3.29,7.72
