airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Average Taxi Out Time,Average Taxi Out Delay,Average Airborne Delay,Average Taxi In Delay
ORD,2024-03-27,22,8,19,16.8,5.51,0.47,2.69
ORD,2024-03-27,23,2,18,18.4,7.0,1.77,3.28
ORD,2024-03-28,0,3,6,15.5,4.2,0.56,3.77
ORD,2024-03-28,1,4,3,17.25,5.95,6.0,7.05
ORD,2024-03-28,2,6,2,14.75,3.45,4.4,6.1
ORD,2024-03-28,3,1,0,14.0,2.6,1.0,5.1
ORD,2024-03-28,4,0,2,27.0,15.6,0.88,2.81
ORD,2024-03-28,5,9,15,15.0,3.73,0.57,3.13
ORD,2024-03-28,6,28,19,18.52,6.81,0.86,4.61
ORD,2024-03-28,7,66,94,19.87,8.29,3.77,6.25
ORD,2024-03-28,8,89,49,22.75,11.43,2.54,5.89
ORD,2024-03-28,9,80,87,23.37,11.85,1.41,10.09
ORD,2024-03-28,10,75,17,19.64,8.27,0.61,5.29
ORD,2024-03-28,11,40,49,19.09,7.66,1.78,3.49
ORD,2024-03-28,12,40,65,20.05,8.59,1.8,5.51
ORD,2024-03-28,13,70,62,18.74,7.51,1.75,6.84
ORD,2024-03-28,14,74,69,18.75,7.2,2.42,6.27
ORD,2024-03-28,15,47,31,16.2,4.82,1.09,5.0
ORD,2024-03-28,16,44,71,19.33,7.92,3.51,4.91
ORD,2024-03-28,17,42,77,19.87,8.17,3.23,6.82
ORD,2024-03-28,18,95,90,22.85,11.43,2.47,10.18
ORD,2024-03-28,19,60,80,22.24,10.76,2.39,7.84
ORD,2024-03-28,20,84,33,26.32,14.94,1.06,10.28
ORD,2024-03-28,21,38,26,19.13,7.67,0.46,7.76
ORD,2024-03-28,22,9,19,14.0,3.08,0.79,5.57
ORD,2024-03-28,23,3,23,17.0,5.75,0.65,2.82
ORD,2024-03-29,0,1,7,19.0,7.6,1.22,3.77
ORD,2024-03-29,1,1,3,14.33,3.07,0.25,6.8
ORD,2024-03-29,2,6,0,16.4,5.16,0.0,7.1
ORD,2024-03-29,3,1,0,28.5,17.1,0.0,4.1
ORD,2024-03-29,4,1,2,16.0,4.6,0.0,2.37
ORD,2024-03-29,5,10,15,15.3,4.14,0.0,2.68
ORD,2024-03-29,6,27,24,16.41,4.58,0.36,3.42
ORD,2024-03-29,7,66,94,18.99,7.41,4.18,6.75
ORD,2024-03-29,8,92,47,24.03,12.64,1.6,9.29
ORD,2024-03-29,9,76,87,25.47,13.96,10.18,11.43
ORD,2024-03-29,10,76,18,21.23,9.78,2.0,7.53
ORD,2024-03-29,11,40,50,17.33,5.95,1.85,6.87
ORD,2024-03-29,12,43,64,17.71,6.16,2.15,8.39
ORD,2024-03-29,13,68,60,18.6,7.2,1.87,8.34
ORD,2024-03-29,14,72,69,22.78,11.22,1.86,7.41
ORD,2024-03-29,15,44,33,16.74,5.46,1.97,5.38
ORD,2024-03-29,16,48,74,18.52,7.12,2.14,5.72
ORD,2024-03-29,17,41,80,21.51,9.68,2.23,7.64
ORD,2024-03-29,18,98,95,26.63,15.2,1.83,11.33
ORD,2024-03-29,19,62,80,23.88,12.4,2.56,11.96
ORD,2024-03-29,20,83,28,30.24,18.82,0.75,11.88
ORD,2024-03-29,21,36,23,21.85,10.38,1.08,8.33
ORD,2024-03-29,22,8,20,17.82,6.45,0.53,4.11
ORD,2024-03-29,23,1,22,13.67,2.53,4.17,3.55
ORD,2024-03-30,0,1,5,24.0,12.6,1.45,2.83
ORD,2024-03-30,1,3,5,17.0,5.7,1.0,5.03
ORD,2024-03-30,2,5,1,19.5,8.1,0.0,6.1
ORD,2024-03-30,3,0,0,19.0,7.8,0.0,0.0
ORD,2024-03-30,4,0,2,0.0,0.0,16.0,1.13
ORD,2024-03-30,5,11,13,19.18,7.89,1.35,2.93
ORD,2024-03-30,6,21,23,14.55,3.0,1.17,4.6
ORD,2024-03-30,7,61,84,21.95,10.32,4.98,7.39
ORD,2024-03-30,8,90,47,22.82,11.45,1.2,6.5
ORD,2024-03-30,9,74,77,23.35,11.93,2.12,7.86
ORD,2024-03-30,10,71,19,17.82,6.58,0.86,5.1
ORD,2024-03-30,11,35,45,16.92,5.55,1.04,4.42
ORD,2024-03-30,12,39,54,16.41,5.18,1.55,4.77
ORD,2024-03-30,13,61,57,18.7,7.37,2.23,6.31
ORD,2024-03-30,14,61,63,17.0,5.57,1.97,5.93
ORD,2024-03-30,15,43,27,15.87,4.6,1.76,4.27
ORD,2024-03-30,16,39,66,14.8,3.63,2.97,5.91
ORD,2024-03-30,17,39,74,16.95,5.58,3.04,5.06
ORD,2024-03-30,18,84,94,21.6,10.24,1.53,7.85
ORD,2024-03-30,19,51,70,20.08,8.6,2.36,8.83
ORD,2024-03-30,20,79,31,24.35,12.96,0.4,16.14
ORD,2024-03-30,21,42,17,18.58,7.13,3.0,10.99
ORD,2024-03-30,22,6,14,16.57,5.4,0.47,3.55
ORD,2024-03-30,23,1,24,13.67,2.53,0.73,5.8
ORD,2024-03-31,0,1,6,21.0,9.8,1.11,4.33
ORD,2024-03-31,1,5,3,19.83,8.43,0.0,3.55
ORD,2024-03-31,2,5,0,16.0,4.8,1.0,5.1
ORD,2024-03-31,3,4,0,13.5,2.15,0.0,3.1
ORD,2024-03-31,4,0,2,28.0,16.6,0.0,1.77
ORD,2024-03-31,5,7,18,14.86,3.64,0.0,3.6
ORD,2024-03-31,6,28,19,16.45,4.71,0.76,4.62
ORD,2024-03-31,7,62,97,21.05,9.5,4.13,9.0
ORD,2024-03-31,8,100,44,21.15,9.78,2.75,8.67
ORD,2024-03-31,9,73,82,23.38,11.92,3.2,9.96
ORD,2024-03-31,10,78,14,17.96,6.54,0.73,4.78
ORD,2024-03-31,11,33,48,17.43,6.01,2.39,6.42
ORD,2024-03-31,12,41,68,16.06,4.68,1.38,6.57
ORD,2024-03-31,13,65,65,18.51,7.09,1.89,7.63
ORD,2024-03-31,14,76,64,19.83,8.32,1.52,10.41
ORD,2024-03-31,15,46,32,20.02,8.66,2.65,6.71
ORD,2024-03-31,16,50,73,20.45,9.1,2.35,6.19
ORD,2024-03-31,17,46,78,17.98,6.28,2.65,8.68
ORD,2024-03-31,18,92,89,23.19,11.74,5.24,9.49
ORD,2024-03-31,19,60,80,20.32,9.02,8.71,10.47
ORD,2024-03-31,20,83,35,26.82,15.4,9.94,11.36
ORD,2024-03-31,21,46,22,21.91,10.47,6.21,8.4
ORD,2024-03-31,22,5,17,17.2,5.9,4.57,7.51
ORD,2024-03-31,23,2,22,15.5,4.53,3.96,4.02
ORD,2024-04-01,0,3,8,19.67,8.27,0.9,3.17
ORD,2024-04-01,1,3,3,23.67,12.27,1.4,8.44
ORD,2024-04-01,2,3,1,16.5,5.3,3.5,5.1
ORD,2024-04-01,3,3,0,21.0,9.6,0.0,0.0
ORD,2024-04-01,4,0,2,20.0,8.6,10.0,3.88
ORD,2024-04-01,5,8,15,18.89,7.62,0.53,1.98
ORD,2024-04-01,6,31,17,17.9,6.01,1.75,3.08
ORD,2024-04-01,7,63,98,21.97,10.37,4.86,8.29
ORD,2024-04-01,8,101,47,24.51,13.18,4.83,9.26
ORD,2024-04-01,9,75,85,31.95,20.43,5.1,12.63
ORD,2024-04-01,10,78,16,21.24,9.8,3.35,6.97
ORD,2024-04-01,11,32,51,17.22,5.87,5.23,5.59
ORD,2024-04-01,12,45,72,18.26,6.83,3.57,5.58
ORD,2024-04-01,13,65,66,23.24,11.78,4.16,8.1
ORD,2024-04-01,14,79,69,28.44,16.91,8.75,9.12
ORD,2024-04-01,15,50,32,28.83,17.46,32.15,8.93
ORD,2024-04-01,16,51,75,24.02,12.6,24.36,8.83
ORD,2024-04-01,17,48,76,24.25,12.49,15.53,11.29
ORD,2024-04-01,18,94,92,35.74,24.31,43.77,12.7
ORD,2024-04-01,19,61,77,26.35,14.89,36.12,11.93
ORD,2024-04-01,20,78,34,21.58,10.17,16.38,11.83
ORD,2024-04-01,21,39,25,21.15,9.69,6.24,8.66
ORD,2024-04-01,22,5,16,18.13,6.79,4.95,7.98
ORD,2024-04-01,23,2,21,14.17,2.85,3.41,3.67
ORD,2024-04-02,0,2,10,18.5,7.1,5.6,3.39
ORD,2024-04-02,1,1,3,11.0,0.0,1.6,3.64
ORD,2024-04-02,2,4,0,15.25,3.95,0.0,4.1
ORD,2024-04-02,3,3,0,16.0,4.8,0.0,0.0
ORD,2024-04-02,4,2,2,13.67,2.4,1.89,2.73
ORD,2024-04-02,5,7,15,19.29,8.37,0.39,2.76
ORD,2024-04-02,6,29,17,18.16,6.34,1.12,4.56
ORD,2024-04-02,7,62,71,23.12,11.56,3.72,10.23
ORD,2024-04-02,8,74,56,24.72,13.33,4.8,8.76
ORD,2024-04-02,9,75,97,29.96,18.47,9.55,11.66
ORD,2024-04-02,10,88,15,27.79,16.34,3.95,8.23
ORD,2024-04-02,11,31,45,25.56,14.21,4.2,8.26
ORD,2024-04-02,12,40,69,21.84,10.28,4.37,7.4
ORD,2024-04-02,13,65,69,22.97,11.54,5.42,7.61
ORD,2024-04-02,14,77,67,24.65,13.12,3.46,9.0
ORD,2024-04-02,15,42,32,21.5,10.17,6.77,9.34
ORD,2024-04-02,16,47,71,21.77,10.34,8.54,7.94
ORD,2024-04-02,17,46,80,18.98,7.26,5.58,6.98
ORD,2024-04-02,18,109,87,24.72,13.36,8.7,7.7
ORD,2024-04-02,19,55,35,20.7,9.26,4.59,5.83
ORD,2024-04-02,20,40,33,21.02,9.63,3.28,8.17
ORD,2024-04-02,21,34,20,20.03,8.59,1.5,5.71
ORD,2024-04-02,22,4,18,15.7,4.67,0.95,2.98
ORD,2024-04-02,23,3,17,15.2,3.96,2.39,2.42
ORD,2024-04-03,0,2,9,17.0,5.73,1.54,2.78
ORD,2024-04-03,1,4,3,16.5,5.3,0.83,7.22
ORD,2024-04-03,2,6,1,20.14,8.91,0.0,5.1
ORD,2024-04-03,3,2,0,11.0,0.0,0.0,7.1
ORD,2024-04-03,4,0,2,11.0,0.0,0.75,1.09
ORD,2024-04-03,5,9,15,25.11,13.93,1.06,2.74
ORD,2024-04-03,6,28,17,26.65,14.77,0.47,3.79
ORD,2024-04-03,7,63,99,33.41,21.84,4.62,7.69
ORD,2024-04-03,8,98,47,42.69,31.29,4.14,13.42
ORD,2024-04-03,9,73,83,45.51,34.02,2.76,15.23
ORD,2024-04-03,10,78,15,38.88,27.41,3.25,7.24
ORD,2024-04-03,11,31,50,32.73,21.44,3.08,6.68
ORD,2024-04-03,12,44,72,30.04,18.5,4.55,6.45
ORD,2024-04-03,13,65,68,33.76,22.29,2.88,7.41
ORD,2024-04-03,14,80,68,34.6,23.08,7.16,8.05
ORD,2024-04-03,15,49,33,23.68,12.28,3.68,7.88
ORD,2024-04-03,16,51,76,22.2,10.83,4.45,7.45
ORD,2024-04-03,17,48,77,27.37,15.65,4.15,9.03
ORD,2024-04-03,18,92,90,32.54,21.12,4.32,11.14
ORD,2024-04-03,19,57,73,29.22,17.78,2.37,9.48
ORD,2024-04-03,20,77,35,31.35,20.02,1.48,17.37
ORD,2024-04-03,21,40,20,26.45,15.02,3.1,18.7
ORD,2024-04-03,22,4,18,17.33,5.99,0.62,4.36
ORD,2024-04-03,23,1,20,16.0,4.66,1.8,1.74
ORD,2024-04-04,0,2,6,19.33,7.93,2.36,1.93
ORD,2024-04-04,1,4,3,17.5,6.17,1.0,3.64
ORD,2024-04-04,2,5,0,17.4,6.16,0.0,3.05
ORD,2024-04-04,3,3,0,13.67,2.53,0.0,0.0
ORD,2024-04-04,4,0,4,16.0,4.8,0.0,0.69
ORD,2024-04-04,5,10,21,16.44,5.34,1.61,2.28
ORD,2024-04-04,6,29,21,15.79,4.11,1.83,3.58
ORD,2024-04-04,7,68,94,20.97,9.37,2.44,6.45
ORD,2024-04-04,8,94,51,21.19,9.84,2.75,7.28
ORD,2024-04-04,9,75,84,24.82,13.3,1.55,6.91
ORD,2024-04-04,10,89,18,30.88,19.49,1.41,7.75
ORD,2024-04-04,11,34,52,24.83,13.46,2.54,7.84
ORD,2024-04-04,12,45,81,18.67,7.25,2.52,6.21
ORD,2024-04-04,13,67,64,25.51,14.02,1.76,7.16
ORD,2024-04-04,14,76,71,26.06,14.55,1.79,8.55
ORD,2024-04-04,15,58,34,24.15,12.8,1.68,6.06
ORD,2024-04-04,16,48,76,28.3,16.88,3.35,9.47
ORD,2024-04-04,17,50,80,21.43,9.72,3.1,9.02
ORD,2024-04-04,18,99,101,24.57,13.18,2.13,13.26
ORD,2024-04-04,19,66,74,24.72,13.27,2.37,13.45
ORD,2024-04-04,20,83,34,30.56,19.17,1.21,15.16
ORD,2024-04-04,21,38,22,22.23,10.77,0.61,9.24
ORD,2024-04-04,22,6,19,18.0,6.76,0.38,6.06
ORD,2024-04-04,23,2,21,14.75,3.43,2.71,3.47
ORD,2024-04-05,0,1,9,0.0,0.0,0.38,2.34
ORD,2024-04-05,1,0,3,35.0,23.6,0.25,3.8
ORD,2024-04-05,2,6,0,13.0,1.73,0.0,0.0
ORD,2024-04-05,3,3,0,21.0,9.6,0.0,0.0
ORD,2024-04-05,4,0,2,0.0,0.0,0.0,0.0
ORD,2024-04-05,5,9,21,14.8,3.54,1.4,1.67
ORD,2024-04-05,6,31,18,19.1,7.44,0.33,3.17
ORD,2024-04-05,7,66,99,20.5,8.98,1.97,5.72
ORD,2024-04-05,8,98,48,21.55,10.17,1.24,6.62
ORD,2024-04-05,9,74,94,29.25,17.71,8.47,7.77
ORD,2024-04-05,10,88,18,24.18,12.77,2.18,7.4
ORD,2024-04-05,11,35,50,18.37,7.02,3.31,6.81
ORD,2024-04-05,12,46,80,18.56,7.06,2.93,8.52
ORD,2024-04-05,13,67,67,20.66,9.2,2.28,9.26
ORD,2024-04-05,14,75,71,21.55,10.03,1.79,8.2
ORD,2024-04-05,15,58,34,19.72,8.33,2.27,8.8
ORD,2024-04-05,16,52,78,19.12,7.71,2.16,9.3
ORD,2024-04-05,17,47,81,20.37,8.58,2.77,9.61
ORD,2024-04-05,18,104,104,26.92,15.51,2.52,12.84
ORD,2024-04-05,19,68,75,22.13,10.69,1.52,13.98
ORD,2024-04-05,20,84,33,24.15,12.77,0.69,14.01
ORD,2024-04-05,21,38,24,20.78,9.31,0.68,7.52
ORD,2024-04-05,22,5,18,15.89,4.67,1.85,6.17
ORD,2024-04-05,23,0,21,15.5,4.3,0.33,3.4
ORD,2024-04-06,0,1,6,16.0,4.8,0.55,1.15
ORD,2024-04-06,1,3,4,16.0,4.73,0.75,7.8
ORD,2024-04-06,2,6,1,19.5,8.17,0.0,1.1
ORD,2024-04-06,3,2,0,20.0,8.6,0.0,4.1
ORD,2024-04-06,4,0,2,14.0,2.95,0.0,1.47
ORD,2024-04-06,5,11,19,14.82,3.62,2.04,3.05
ORD,2024-04-06,6,24,19,16.92,5.02,1.0,3.66
ORD,2024-04-06,7,61,92,20.19,8.51,3.95,7.41
ORD,2024-04-06,8,98,44,23.45,12.07,2.72,8.61
ORD,2024-04-06,9,69,92,25.11,13.71,3.26,13.4
ORD,2024-04-06,10,91,21,20.47,9.11,1.72,6.78
ORD,2024-04-06,11,32,47,19.73,8.35,1.57,7.99
ORD,2024-04-06,12,42,72,18.83,7.34,3.76,6.42
ORD,2024-04-06,13,66,64,21.21,9.82,2.16,8.92
ORD,2024-04-06,14,65,65,20.43,8.9,1.54,9.52
ORD,2024-04-06,15,56,34,17.86,6.5,1.37,7.31
ORD,2024-04-06,16,46,69,19.74,8.39,1.93,7.08
ORD,2024-04-06,17,40,81,21.93,10.25,2.8,8.13
ORD,2024-04-06,18,93,103,27.03,15.65,2.77,10.56
ORD,2024-04-06,19,65,72,20.02,8.6,2.26,11.17
ORD,2024-04-06,20,83,31,22.45,11.11,3.45,11.11
ORD,2024-04-06,21,40,19,20.0,8.58,0.95,8.9
ORD,2024-04-06,22,5,14,16.0,4.76,0.71,2.69
ORD,2024-04-06,23,3,22,19.33,7.93,0.38,2.5
ORD,2024-04-07,0,1,7,21.5,10.1,0.11,2.09
ORD,2024-04-07,1,3,3,20.0,8.68,0.0,3.66
ORD,2024-04-07,2,6,1,15.43,4.2,0.0,8.1
ORD,2024-04-07,3,3,0,11.0,0.0,4.0,8.1
ORD,2024-04-07,4,0,2,14.5,3.1,0.0,1.65
ORD,2024-04-07,5,8,21,23.88,12.68,0.0,1.43
ORD,2024-04-07,6,29,20,16.0,4.31,1.8,4.0
ORD,2024-04-07,7,66,91,20.04,8.43,3.98,7.33
ORD,2024-04-07,8,97,49,22.08,10.73,3.49,9.9
ORD,2024-04-07,9,71,92,24.73,13.25,3.68,10.44
ORD,2024-04-07,10,91,19,21.06,9.65,4.05,8.4
ORD,2024-04-07,11,35,47,20.25,8.8,3.73,8.27
ORD,2024-04-07,12,43,80,20.31,8.89,3.83,9.36
ORD,2024-04-07,13,68,68,25.72,14.31,4.18,8.84
ORD,2024-04-07,14,74,67,28.14,16.62,3.7,11.31
ORD,2024-04-07,15,58,33,23.08,11.74,3.73,8.03
ORD,2024-04-07,16,46,73,19.88,8.5,4.76,7.29
ORD,2024-04-07,17,48,84,18.92,7.31,6.38,7.83
ORD,2024-04-07,18,99,103,27.6,16.15,5.55,13.75
ORD,2024-04-07,19,66,77,24.06,12.67,4.59,11.65
ORD,2024-04-07,20,85,32,29.05,17.66,4.72,16.28
ORD,2024-04-07,21,40,21,22.46,11.01,1.6,3.34
ORD,2024-04-07,22,7,18,18.83,7.57,2.1,3.76
ORD,2024-04-07,23,1,22,21.0,9.85,0.63,2.23
ORD,2024-04-08,0,3,8,17.33,5.1,3.09,1.82
ORD,2024-04-08,1,2,3,20.0,8.6,1.6,10.46
ORD,2024-04-08,2,5,1,17.5,6.23,0.0,6.1
ORD,2024-04-08,3,4,0,12.25,1.15,0.0,0.0
ORD,2024-04-08,4,0,2,17.5,6.2,0.0,0.9
ORD,2024-04-08,5,8,19,18.5,7.43,0.11,1.13
ORD,2024-04-08,6,32,18,14.09,2.48,1.5,3.39
ORD,2024-04-08,7,65,96,17.72,6.35,4.22,6.18
ORD,2024-04-08,8,98,48,19.77,8.43,2.88,6.15
ORD,2024-04-08,9,73,93,20.11,8.64,2.69,7.83
ORD,2024-04-08,10,89,19,20.1,8.75,1.14,5.86
ORD,2024-04-08,11,35,51,17.61,6.51,1.47,5.23
ORD,2024-04-08,12,47,81,17.1,5.7,2.46,5.3
ORD,2024-04-08,13,68,68,17.59,6.15,1.48,6.38
ORD,2024-04-08,14,76,69,20.04,8.56,2.21,6.44
ORD,2024-04-08,15,59,34,18.92,7.65,5.21,5.48
ORD,2024-04-08,16,50,76,24.29,12.9,2.32,6.69
ORD,2024-04-08,17,49,80,22.65,10.96,2.42,6.85
ORD,2024-04-08,18,100,104,30.52,19.11,7.46,8.0
ORD,2024-04-08,19,67,73,19.57,8.13,12.42,7.09
ORD,2024-04-08,20,81,33,22.24,10.88,2.71,10.09
ORD,2024-04-08,21,34,24,19.78,8.34,1.96,4.88
ORD,2024-04-08,22,7,16,15.0,3.72,0.47,3.71
ORD,2024-04-08,23,1,21,14.4,3.16,0.0,1.88
ORD,2024-04-09,0,3,10,21.0,9.6,0.0,2.84
ORD,2024-04-09,1,1,3,11.0,0.0,1.0,7.07
ORD,2024-04-09,2,4,0,11.0,0.0,0.0,9.1
ORD,2024-04-09,3,3,0,13.0,1.9,6.0,2.6
ORD,2024-04-09,4,2,1,11.0,0.0,1.7,1.4
ORD,2024-04-09,5,8,17,14.0,3.09,0.33,2.52
ORD,2024-04-09,6,29,17,15.65,4.09,1.29,3.99
ORD,2024-04-09,7,68,93,19.79,8.25,2.25,6.03
ORD,2024-04-09,8,93,50,19.9,8.55,1.69,5.78
ORD,2024-04-09,9,71,88,18.69,7.28,2.44,6.5
ORD,2024-04-09,10,85,21,18.47,7.15,2.77,6.13
ORD,2024-04-09,11,35,48,16.71,5.69,5.09,4.6
ORD,2024-04-09,12,43,79,15.72,4.41,2.33,4.72
ORD,2024-04-09,13,67,67,17.56,6.14,1.8,5.83
ORD,2024-04-09,14,73,67,19.43,7.9,2.06,5.14
ORD,2024-04-09,15,56,31,16.63,5.27,2.49,6.95
ORD,2024-04-09,16,48,68,16.56,5.24,2.06,5.31
ORD,2024-04-09,17,45,83,18.67,7.08,2.45,6.53
ORD,2024-04-09,18,97,101,24.99,13.58,1.52,7.88
ORD,2024-04-09,19,62,68,18.02,6.5,1.74,8.49
ORD,2024-04-09,20,76,32,20.18,8.75,0.8,6.67
ORD,2024-04-09,21,33,18,16.48,5.08,1.11,5.11
ORD,2024-04-09,22,4,18,13.75,2.54,1.1,3.52
ORD,2024-04-09,23,2,20,13.17,2.12,0.22,2.31
ORD,2024-04-10,0,2,11,20.0,8.6,1.0,1.86
ORD,2024-04-10,1,4,1,11.0,0.0,1.4,10.66
ORD,2024-04-10,2,6,1,13.83,2.63,0.0,11.1
ORD,2024-04-10,3,2,1,0.0,0.0,0.0,6.1
ORD,2024-04-10,4,0,2,22.0,10.6,4.7,1.18
ORD,2024-04-10,5,10,17,13.91,2.7,0.0,1.45
ORD,2024-04-10,6,26,18,14.48,2.97,0.56,2.99
ORD,2024-04-10,7,66,93,17.61,6.18,1.41,6.79
ORD,2024-04-10,8,99,49,19.1,7.83,1.58,6.88
ORD,2024-04-10,9,68,87,19.83,8.35,2.31,6.89
ORD,2024-04-10,10,86,20,18.39,7.04,1.13,5.08
ORD,2024-04-10,11,37,50,17.45,6.11,1.5,4.25
ORD,2024-04-10,12,44,76,17.19,5.84,1.43,5.27
ORD,2024-04-10,13,67,68,18.25,6.87,1.85,6.57
ORD,2024-04-10,14,75,68,24.23,12.7,1.25,8.34
ORD,2024-04-10,15,58,34,19.07,7.64,1.86,8.64
ORD,2024-04-10,16,47,70,19.96,8.55,1.26,7.8
ORD,2024-04-10,17,48,87,18.67,6.9,3.28,8.21
ORD,2024-04-10,18,103,102,29.34,17.95,2.55,14.1
ORD,2024-04-10,19,61,73,22.65,11.07,2.09,15.74
ORD,2024-04-10,20,83,32,25.94,14.47,1.31,11.47
ORD,2024-04-10,21,32,18,21.79,10.42,1.8,7.61
ORD,2024-04-10,22,4,17,17.14,5.79,1.79,3.05
ORD,2024-04-10,23,0,21,18.67,7.4,1.08,2.36
ORD,2024-04-11,0,4,11,19.8,7.96,0.46,3.19
ORD,2024-04-11,1,3,2,18.0,6.7,0.0,7.73
ORD,2024-04-11,2,5,0,18.83,7.63,0.0,6.1
ORD,2024-04-11,3,3,0,13.0,1.8,0.0,4.05
ORD,2024-04-11,4,1,2,13.0,1.8,2.27,2.8
ORD,2024-04-11,5,10,20,16.8,5.28,0.13,3.01
ORD,2024-04-11,6,29,19,21.28,9.52,2.3,3.75
ORD,2024-04-11,7,68,94,20.56,8.96,4.05,8.26
ORD,2024-04-11,8,98,49,23.19,11.79,4.34,13.27
ORD,2024-04-11,9,71,90,26.43,14.88,3.31,14.15
ORD,2024-04-11,10,88,23,21.67,10.29,2.16,14.82
ORD,2024-04-11,11,38,48,19.0,7.61,3.0,9.25
ORD,2024-04-11,12,43,78,17.51,6.09,2.34,7.19
ORD,2024-04-11,13,66,68,21.22,9.84,2.53,9.59
ORD,2024-04-11,14,74,71,23.55,12.04,8.51,10.64
ORD,2024-04-11,15,60,34,20.08,8.59,3.41,11.16
ORD,2024-04-11,16,49,71,21.43,10.05,1.82,7.72
ORD,2024-04-11,17,47,86,19.57,7.87,2.82,7.91
ORD,2024-04-11,18,105,103,28.38,16.97,3.37,14.62
ORD,2024-04-11,19,65,76,22.69,11.13,2.35,12.15
ORD,2024-04-11,20,84,32,24.17,12.77,1.37,9.62
ORD,2024-04-11,21,36,18,18.86,7.39,0.4,4.56
ORD,2024-04-11,22,5,17,14.3,2.99,1.41,3.13
ORD,2024-04-11,23,1,21,16.67,5.4,1.61,2.83
ORD,2024-04-12,0,1,11,14.5,3.3,1.0,8.87
ORD,2024-04-12,1,0,3,11.0,0.0,0.0,2.4
ORD,2024-04-12,2,6,0,15.83,4.63,0.0,7.1
ORD,2024-04-12,3,3,0,13.5,2.3,0.0,7.1
ORD,2024-04-12,4,0,2,16.0,4.6,0.3,4.71
ORD,2024-04-12,5,8,21,14.5,3.23,0.11,2.75
ORD,2024-04-12,6,32,18,14.35,2.97,1.59,4.24
ORD,2024-04-12,7,68,97,17.27,5.78,5.62,6.73
ORD,2024-04-12,8,99,47,23.16,11.75,1.84,8.53
ORD,2024-04-12,9,70,93,22.31,10.78,2.16,7.85
ORD,2024-04-12,10,88,22,22.09,10.73,0.88,6.7
ORD,2024-04-12,11,38,49,21.23,9.95,2.08,5.88
ORD,2024-04-12,12,44,77,21.26,9.84,2.8,6.61
ORD,2024-04-12,13,66,69,23.52,12.06,2.21,9.42
ORD,2024-04-12,14,74,70,24.14,12.61,2.0,10.12
ORD,2024-04-12,15,60,36,26.02,14.6,2.08,8.57
ORD,2024-04-12,16,50,71,23.34,11.95,5.67,9.87
ORD,2024-04-12,17,45,87,22.74,10.99,8.8,10.73
ORD,2024-04-12,18,107,106,26.82,15.41,5.5,16.68
ORD,2024-04-12,19,68,77,22.94,11.49,5.9,15.53
ORD,2024-04-12,20,84,32,21.57,10.16,2.17,14.28
ORD,2024-04-12,21,37,20,19.61,8.2,0.42,8.85
ORD,2024-04-12,22,4,17,14.71,3.41,1.38,2.52
ORD,2024-04-12,23,0,22,12.5,1.3,0.71,2.36
ORD,2024-04-13,0,2,9,15.0,3.73,0.82,2.03
ORD,2024-04-13,1,3,1,20.33,8.93,0.33,5.63
ORD,2024-04-13,2,5,1,14.0,2.8,0.0,0.0
ORD,2024-04-13,3,2,0,11.5,0.45,0.0,6.1
ORD,2024-04-13,4,0,3,0.0,0.0,0.33,2.45
ORD,2024-04-13,5,13,20,18.5,7.16,0.52,5.59
ORD,2024-04-13,6,23,18,15.92,4.38,0.72,3.49
ORD,2024-04-13,7,61,91,19.98,8.39,1.57,7.19
ORD,2024-04-13,8,99,44,22.26,10.87,1.22,9.39
ORD,2024-04-13,9,68,90,23.26,11.79,1.77,8.09
ORD,2024-04-13,10,84,20,20.06,8.73,1.38,5.07
ORD,2024-04-13,11,37,45,19.43,8.19,1.73,5.12
ORD,2024-04-13,12,41,70,16.49,5.16,1.49,5.52
ORD,2024-04-13,13,63,64,18.74,7.44,2.46,5.6
ORD,2024-04-13,14,66,67,20.19,8.72,1.27,5.66
ORD,2024-04-13,15,54,32,16.62,5.27,2.31,5.19
ORD,2024-04-13,16,45,67,19.0,7.67,2.43,5.46
ORD,2024-04-13,17,42,81,18.58,7.1,1.97,6.96
ORD,2024-04-13,18,94,105,23.84,12.48,1.41,8.93
ORD,2024-04-13,19,62,71,18.98,7.56,3.63,7.94
ORD,2024-04-13,20,80,30,18.8,7.47,1.3,11.22
ORD,2024-04-13,21,37,17,18.5,7.07,2.0,6.18
ORD,2024-04-13,22,4,10,14.4,3.28,2.0,2.43
ORD,2024-04-13,23,3,22,22.67,11.27,1.77,3.39
ORD,2024-04-14,0,1,11,14.0,2.6,0.92,2.91
ORD,2024-04-14,1,3,2,12.33,1.2,4.0,5.77
ORD,2024-04-14,2,6,0,14.6,3.36,0.0,6.1
ORD,2024-04-14,3,3,0,11.67,0.53,0.0,6.1
ORD,2024-04-14,4,0,2,11.0,0.0,0.29,10.69
ORD,2024-04-14,5,12,21,14.75,3.46,0.12,1.89
ORD,2024-04-14,6,28,19,15.03,3.44,1.4,3.09
ORD,2024-04-14,7,65,90,19.37,7.94,2.68,6.46
ORD,2024-04-14,8,99,49,20.05,8.7,2.57,6.73
ORD,2024-04-14,9,68,90,21.39,9.93,4.52,7.09
ORD,2024-04-14,10,89,22,18.45,7.1,1.57,4.71
