airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Average Taxi Out Time,Average Taxi Out Delay,Average Airborne Delay,Average Taxi In Delay
JFK,2019-06-27,22,33,43,28.38,10.67,2.98,7.99
JFK,2019-06-27,23,22,31,25.94,8.56,5.0,6.6
JFK,2019-06-28,0,9,15,25.38,7.85,5.06,3.46
JFK,2019-06-28,1,10,3,23.11,5.64,2.67,2.17
JFK,2019-06-28,2,5,2,21.8,4.76,0.0,4.7
JFK,2019-06-28,3,0,3,0.0,0.0,0.0,3.73
JFK,2019-06-28,4,1,1,14.0,0.0,0.0,8.25
JFK,2019-06-28,5,12,20,16.92,1.08,0.46,2.3
JFK,2019-06-28,6,19,29,18.95,1.91,5.24,2.73
JFK,2019-06-28,7,37,28,21.21,4.06,8.5,4.47
JFK,2019-06-28,8,52,20,23.74,5.62,0.58,7.95
JFK,2019-06-28,9,38,26,22.33,5.2,2.31,6.05
JFK,2019-06-28,10,21,24,18.57,1.96,0.43,2.83
JFK,2019-06-28,11,37,23,22.92,5.7,1.79,5.95
JFK,2019-06-28,12,24,35,24.67,7.36,4.15,4.05
JFK,2019-06-28,13,27,43,23.14,5.77,6.32,3.09
JFK,2019-06-28,14,34,41,26.86,9.6,4.41,5.17
JFK,2019-06-28,15,30,44,36.83,18.58,3.77,6.28
JFK,2019-06-28,16,36,37,37.71,19.87,3.45,6.51
JFK,2019-06-28,17,34,39,44.64,26.6,5.98,8.65
JFK,2019-06-28,18,39,33,44.19,26.23,4.28,11.18
JFK,2019-06-28,19,47,31,46.11,27.79,2.35,15.36
JFK,2019-06-28,20,34,38,51.09,33.02,4.38,11.4
JFK,2019-06-28,21,43,32,41.58,23.65,5.44,7.74
JFK,2019-06-28,22,33,40,34.26,17.01,3.33,9.23
JFK,2019-06-28,23,20,32,26.0,8.63,3.33,9.28
JFK,2019-06-29,0,9,12,21.11,3.84,0.76,2.13
JFK,2019-06-29,1,9,2,21.9,4.42,1.67,5.07
JFK,2019-06-29,2,5,2,17.8,1.88,0.0,1.55
JFK,2019-06-29,3,2,4,17.0,0.0,0.0,5.4
JFK,2019-06-29,4,1,2,17.0,0.0,0.0,0.8
JFK,2019-06-29,5,10,19,16.8,1.84,3.37,3.19
JFK,2019-06-29,6,19,26,18.65,2.57,3.03,3.39
JFK,2019-06-29,7,35,26,19.59,3.54,10.97,6.3
JFK,2019-06-29,8,48,18,22.18,4.64,1.45,4.67
JFK,2019-06-29,9,38,23,23.76,6.43,3.86,4.96
JFK,2019-06-29,10,19,25,20.9,4.82,4.64,1.75
JFK,2019-06-29,11,38,24,25.32,7.67,1.55,2.16
JFK,2019-06-29,12,25,32,27.17,9.67,4.84,1.64
JFK,2019-06-29,13,24,42,33.08,15.26,3.49,3.58
JFK,2019-06-29,14,32,41,41.3,23.61,4.37,7.27
JFK,2019-06-29,15,29,43,58.69,40.72,29.14,8.66
JFK,2019-06-29,16,32,36,71.2,53.7,41.21,11.13
JFK,2019-06-29,17,29,36,78.0,59.93,40.0,14.55
JFK,2019-06-29,18,40,34,70.65,52.65,19.4,12.87
JFK,2019-06-29,19,44,30,68.93,50.66,11.88,21.48
JFK,2019-06-29,20,37,38,59.18,41.01,9.08,15.61
JFK,2019-06-29,21,38,28,53.21,35.38,4.31,17.28
JFK,2019-06-29,22,32,38,50.3,32.92,5.33,14.42
JFK,2019-06-29,23,18,29,37.0,19.8,1.81,10.0
JFK,2019-06-30,0,10,14,32.0,14.4,4.5,7.55
JFK,2019-06-30,1,10,3,20.7,4.31,2.25,2.83
JFK,2019-06-30,2,5,1,17.0,1.68,5.33,7.7
JFK,2019-06-30,3,0,3,0.0,0.0,0.0,2.98
JFK,2019-06-30,4,2,1,17.0,0.0,0.0,5.8
JFK,2019-06-30,5,12,22,20.43,3.46,1.12,3.79
JFK,2019-06-30,6,19,25,21.6,4.22,7.77,3.78
JFK,2019-06-30,7,34,26,21.34,4.15,8.93,2.83
JFK,2019-06-30,8,49,19,19.35,2.75,2.11,4.29
JFK,2019-06-30,9,37,26,20.49,4.01,3.15,3.85
JFK,2019-06-30,10,22,26,21.45,4.81,1.0,3.51
JFK,2019-06-30,11,36,22,26.06,8.18,2.4,3.74
JFK,2019-06-30,12,24,30,23.42,6.07,3.58,3.77
JFK,2019-06-30,13,27,43,26.93,9.55,2.98,6.58
JFK,2019-06-30,14,31,41,32.06,14.71,2.54,7.57
JFK,2019-06-30,15,28,45,30.62,12.58,5.32,10.98
JFK,2019-06-30,16,31,35,26.65,9.36,5.6,8.47
JFK,2019-06-30,17,33,37,28.85,10.99,2.46,7.88
JFK,2019-06-30,18,38,32,30.24,12.59,2.34,12.75
JFK,2019-06-30,19,45,29,32.28,14.27,2.32,12.37
JFK,2019-06-30,20,34,40,28.61,10.99,4.32,12.93
JFK,2019-06-30,21,41,25,21.9,4.73,1.64,12.98
JFK,2019-06-30,22,31,40,25.79,8.48,1.72,10.94
JFK,2019-06-30,23,20,27,23.06,5.8,1.5,9.86
JFK,2019-07-01,0,8,13,21.86,4.71,3.73,3.92
JFK,2019-07-01,1,9,2,20.22,3.6,0.0,4.5
JFK,2019-07-01,2,5,1,19.83,2.93,3.5,3.7
JFK,2019-07-01,3,0,3,0.0,0.0,4.25,5.47
JFK,2019-07-01,4,1,1,17.0,0.0,1.0,2.35
JFK,2019-07-01,5,14,22,20.07,3.8,2.21,3.83
JFK,2019-07-01,6,17,24,21.94,4.55,10.5,3.27
JFK,2019-07-01,7,34,26,27.49,10.09,11.78,2.97
JFK,2019-07-01,8,52,20,20.43,3.28,2.67,5.4
JFK,2019-07-01,9,36,26,20.11,4.05,1.77,6.13
JFK,2019-07-01,10,20,23,22.53,5.55,1.0,2.63
JFK,2019-07-01,11,36,23,22.91,5.25,3.83,4.64
JFK,2019-07-01,12,20,33,22.7,5.56,1.82,5.4
JFK,2019-07-01,13,27,41,21.39,4.29,1.51,4.58
JFK,2019-07-01,14,32,38,21.85,6.12,1.97,3.89
JFK,2019-07-01,15,27,42,20.29,3.48,2.98,7.71
JFK,2019-07-01,16,29,38,22.89,6.15,4.71,5.84
JFK,2019-07-01,17,29,36,19.0,2.35,5.17,6.68
JFK,2019-07-01,18,38,33,20.54,4.24,4.27,7.44
JFK,2019-07-01,19,46,29,26.47,8.87,4.34,9.12
JFK,2019-07-01,20,31,38,24.13,7.21,3.86,8.78
JFK,2019-07-01,21,41,25,29.33,12.06,1.32,11.59
JFK,2019-07-01,22,31,37,32.47,15.08,8.75,6.26
JFK,2019-07-01,23,21,26,25.78,8.08,2.29,10.53
JFK,2019-07-02,0,9,14,21.67,4.2,2.88,3.7
JFK,2019-07-02,1,7,3,20.0,2.57,0.0,2.8
JFK,2019-07-02,2,4,1,26.25,8.65,1.0,2.7
JFK,2019-07-02,3,1,3,17.0,0.0,1.0,3.4
JFK,2019-07-02,4,1,1,15.0,0.0,0.0,12.8
JFK,2019-07-02,5,12,23,14.86,1.54,2.43,3.36
JFK,2019-07-02,6,17,23,15.06,0.6,12.41,5.29
JFK,2019-07-02,7,34,25,19.0,2.8,12.52,5.15
JFK,2019-07-02,8,52,18,20.04,2.99,2.61,8.93
JFK,2019-07-02,9,33,23,17.69,1.52,3.41,4.85
JFK,2019-07-02,10,21,24,19.95,3.45,3.39,1.35
JFK,2019-07-02,11,33,21,16.35,0.61,3.48,2.83
JFK,2019-07-02,12,23,32,17.96,2.0,2.47,1.8
JFK,2019-07-02,13,25,43,17.92,1.87,3.05,2.87
JFK,2019-07-02,14,32,39,19.88,3.54,1.69,3.37
JFK,2019-07-02,15,26,41,20.57,3.87,5.0,5.76
JFK,2019-07-02,16,30,38,27.27,9.75,5.0,3.88
JFK,2019-07-02,17,31,34,23.09,5.39,5.37,6.35
JFK,2019-07-02,18,37,32,32.3,14.43,7.42,7.21
JFK,2019-07-02,19,45,30,46.76,28.42,6.81,9.63
JFK,2019-07-02,20,31,37,48.63,30.73,10.21,13.46
JFK,2019-07-02,21,38,25,46.49,28.53,5.36,9.74
JFK,2019-07-02,22,29,39,46.42,28.8,13.0,8.19
JFK,2019-07-02,23,21,25,31.06,14.36,9.31,6.51
JFK,2019-07-03,0,8,13,24.0,6.89,3.63,3.29
JFK,2019-07-03,1,9,3,18.6,1.76,0.8,7.18
JFK,2019-07-03,2,5,1,14.0,0.08,0.0,1.7
JFK,2019-07-03,3,0,3,0.0,0.0,3.5,4.03
JFK,2019-07-03,4,1,1,17.0,0.0,0.0,1.8
JFK,2019-07-03,5,13,23,18.57,3.34,1.28,1.52
JFK,2019-07-03,6,17,22,19.06,2.7,8.03,5.34
JFK,2019-07-03,7,34,25,22.61,5.19,7.81,6.49
JFK,2019-07-03,8,52,20,24.19,6.18,0.4,10.47
JFK,2019-07-03,9,36,23,19.11,2.81,1.35,4.4
JFK,2019-07-03,10,19,23,19.26,2.94,7.21,3.55
JFK,2019-07-03,11,35,24,25.69,7.78,6.38,5.03
JFK,2019-07-03,12,23,32,24.08,6.93,3.84,2.76
JFK,2019-07-03,13,27,42,24.44,7.85,4.76,2.68
JFK,2019-07-03,14,32,40,27.32,9.94,5.92,5.02
JFK,2019-07-03,15,27,40,25.93,8.02,4.5,5.03
JFK,2019-07-03,16,31,39,22.9,5.67,3.12,8.49
JFK,2019-07-03,17,30,36,23.93,6.36,4.76,7.47
JFK,2019-07-03,18,37,31,28.16,10.37,7.27,6.34
JFK,2019-07-03,19,47,32,37.35,19.12,3.3,10.66
JFK,2019-07-03,20,32,38,26.94,9.1,4.72,9.14
JFK,2019-07-03,21,37,26,23.06,5.96,3.88,7.69
JFK,2019-07-03,22,31,38,20.91,3.88,3.0,5.58
JFK,2019-07-03,23,22,25,17.53,1.09,2.31,5.4
JFK,2019-07-04,0,8,11,20.8,3.44,3.79,2.84
JFK,2019-07-04,1,7,2,18.57,1.31,1.0,5.77
JFK,2019-07-04,2,2,1,24.5,9.2,0.0,3.7
JFK,2019-07-04,3,3,4,17.0,0.0,0.0,2.07
JFK,2019-07-04,4,2,2,14.0,0.0,0.0,2.8
JFK,2019-07-04,5,13,20,15.77,0.29,0.92,2.5
JFK,2019-07-04,6,15,23,16.38,1.11,10.17,4.63
JFK,2019-07-04,7,32,23,17.5,0.94,9.08,2.39
JFK,2019-07-04,8,49,20,19.27,2.91,0.6,4.08
JFK,2019-07-04,9,34,21,19.28,2.84,1.35,2.96
JFK,2019-07-04,10,19,24,18.37,1.64,0.68,1.78
JFK,2019-07-04,11,32,21,21.77,4.58,7.19,4.1
JFK,2019-07-04,12,23,32,18.23,2.2,2.75,0.98
JFK,2019-07-04,13,24,39,23.0,5.89,2.95,4.6
JFK,2019-07-04,14,30,41,31.5,14.28,3.9,5.54
JFK,2019-07-04,15,24,40,31.52,13.48,3.4,6.12
JFK,2019-07-04,16,30,38,33.97,16.08,3.61,15.51
JFK,2019-07-04,17,30,32,34.63,16.84,2.78,13.61
JFK,2019-07-04,18,37,31,37.31,19.28,5.97,13.78
JFK,2019-07-04,19,42,28,35.41,17.24,1.85,14.67
JFK,2019-07-04,20,30,30,33.07,15.15,8.03,6.99
JFK,2019-07-04,21,35,24,25.75,8.26,2.21,7.97
JFK,2019-07-04,22,28,40,23.64,6.41,2.25,8.2
JFK,2019-07-04,23,23,25,18.59,2.01,3.96,4.92
JFK,2019-07-05,0,9,12,22.13,4.75,2.18,5.72
JFK,2019-07-05,1,9,4,21.25,3.88,3.33,3.6
JFK,2019-07-05,2,6,2,19.67,2.47,0.0,5.7
JFK,2019-07-05,3,0,3,0.0,0.0,2.33,3.73
JFK,2019-07-05,4,1,1,12.0,0.0,0.0,1.75
JFK,2019-07-05,5,13,19,15.38,0.37,0.86,2.82
JFK,2019-07-05,6,15,24,17.31,1.05,7.58,3.43
JFK,2019-07-05,7,31,23,19.13,2.43,7.92,2.8
JFK,2019-07-05,8,49,20,20.16,3.22,0.63,3.68
JFK,2019-07-05,9,33,21,15.69,1.07,1.05,3.05
JFK,2019-07-05,10,18,23,17.3,1.13,0.83,1.49
JFK,2019-07-05,11,31,20,16.87,1.21,0.15,2.64
JFK,2019-07-05,12,20,32,18.05,1.6,1.68,1.78
JFK,2019-07-05,13,25,38,29.11,11.8,4.15,3.16
JFK,2019-07-05,14,30,43,32.22,15.0,5.71,4.78
JFK,2019-07-05,15,24,40,29.67,11.71,4.84,5.2
JFK,2019-07-05,16,29,36,34.36,16.86,5.63,3.46
JFK,2019-07-05,17,30,34,27.13,9.43,2.76,5.31
JFK,2019-07-05,18,38,31,40.83,22.84,2.9,7.09
JFK,2019-07-05,19,46,30,46.09,27.82,1.93,10.53
JFK,2019-07-05,20,30,29,49.25,31.32,2.31,8.24
JFK,2019-07-05,21,38,25,56.92,39.01,5.33,4.09
JFK,2019-07-05,22,28,36,46.59,29.04,9.0,7.89
JFK,2019-07-05,23,21,24,31.38,13.87,4.05,7.33
JFK,2019-07-06,0,10,12,22.78,5.31,3.15,3.92
JFK,2019-07-06,1,7,3,21.14,4.37,0.5,5.5
JFK,2019-07-06,2,5,2,18.0,0.76,0.0,0.0
JFK,2019-07-06,3,3,4,17.0,0.0,5.33,3.07
JFK,2019-07-06,4,1,2,18.0,0.4,4.0,2.8
JFK,2019-07-06,5,10,18,13.9,0.02,4.76,2.71
JFK,2019-07-06,6,20,25,17.29,1.34,9.33,5.5
JFK,2019-07-06,7,36,26,17.61,1.58,13.38,3.67
JFK,2019-07-06,8,47,18,21.84,4.59,1.17,2.83
JFK,2019-07-06,9,40,22,20.12,4.92,2.74,4.65
JFK,2019-07-06,10,18,26,17.06,1.26,2.28,0.94
JFK,2019-07-06,11,40,25,25.16,8.54,3.39,1.92
JFK,2019-07-06,12,24,32,45.0,27.71,4.29,0.89
JFK,2019-07-06,13,27,42,75.0,57.53,19.33,2.49
JFK,2019-07-06,14,32,41,77.83,60.02,8.74,2.99
JFK,2019-07-06,15,29,42,46.0,28.13,45.73,5.36
JFK,2019-07-06,16,34,38,74.85,56.73,23.76,8.84
JFK,2019-07-06,17,30,38,61.15,43.0,12.43,13.38
JFK,2019-07-06,18,39,34,57.97,40.23,25.81,9.31
JFK,2019-07-06,19,44,29,46.94,29.03,3.82,14.92
JFK,2019-07-06,20,34,41,41.1,23.39,7.81,11.65
JFK,2019-07-06,21,41,29,37.55,19.69,7.71,7.0
JFK,2019-07-06,22,31,39,30.77,13.4,4.88,9.47
JFK,2019-07-06,23,19,29,25.5,8.11,6.54,4.57
JFK,2019-07-07,0,9,14,20.75,3.38,3.57,8.32
JFK,2019-07-07,1,8,4,20.13,2.75,0.0,2.4
JFK,2019-07-07,2,5,1,20.8,3.44,0.0,2.7
JFK,2019-07-07,3,1,3,15.0,0.0,0.0,2.78
JFK,2019-07-07,4,2,1,14.0,0.0,0.0,0.9
JFK,2019-07-07,5,13,20,17.46,2.06,0.06,1.6
JFK,2019-07-07,6,21,28,18.11,2.37,9.26,2.92
JFK,2019-07-07,7,37,28,22.33,5.21,7.59,2.89
JFK,2019-07-07,8,49,20,25.88,7.95,2.88,4.03
JFK,2019-07-07,9,39,25,22.77,5.99,1.31,4.54
JFK,2019-07-07,10,22,27,23.3,6.27,1.22,3.59
JFK,2019-07-07,11,37,23,31.17,13.1,2.8,4.15
JFK,2019-07-07,12,26,34,29.64,12.19,1.53,5.16
JFK,2019-07-07,13,29,43,32.0,14.18,3.58,6.41
JFK,2019-07-07,14,35,41,30.53,13.01,1.38,4.81
JFK,2019-07-07,15,29,44,31.24,13.23,3.59,5.61
JFK,2019-07-07,16,36,37,47.4,29.55,5.59,8.8
JFK,2019-07-07,17,35,39,51.86,33.82,6.08,8.7
JFK,2019-07-07,18,39,33,59.21,41.31,2.66,15.32
JFK,2019-07-07,19,45,30,66.13,47.78,1.0,14.42
JFK,2019-07-07,20,33,39,66.26,48.22,5.08,19.08
JFK,2019-07-07,21,44,31,53.08,35.21,2.03,21.07
JFK,2019-07-07,22,32,42,50.86,33.31,0.74,15.09
JFK,2019-07-07,23,21,31,39.63,21.94,0.32,16.38
JFK,2019-07-08,0,8,14,24.13,7.45,0.5,5.34
JFK,2019-07-08,1,7,2,19.0,2.4,3.17,3.85
JFK,2019-07-08,2,5,1,23.2,6.84,0.0,2.7
JFK,2019-07-08,3,1,3,29.0,11.4,0.6,2.92
JFK,2019-07-08,4,1,1,21.0,3.4,0.0,0.8
JFK,2019-07-08,5,14,21,17.0,1.19,2.11,2.83
JFK,2019-07-08,6,20,26,18.42,2.57,1.96,4.51
JFK,2019-07-08,7,37,29,30.32,12.95,7.34,3.11
JFK,2019-07-08,8,50,20,42.74,24.41,0.6,9.17
JFK,2019-07-08,9,39,28,35.54,17.8,3.97,8.62
JFK,2019-07-08,10,23,25,22.96,5.83,1.3,4.22
JFK,2019-07-08,11,40,24,28.49,10.55,1.21,3.08
JFK,2019-07-08,12,21,36,26.95,9.54,4.03,3.56
JFK,2019-07-08,13,29,42,25.45,8.0,2.22,3.56
JFK,2019-07-08,14,35,40,27.06,9.62,4.21,5.43
JFK,2019-07-08,15,29,43,22.29,5.29,5.0,4.27
JFK,2019-07-08,16,36,37,23.63,6.27,4.53,3.3
JFK,2019-07-08,17,33,38,21.97,4.55,8.59,5.1
JFK,2019-07-08,18,40,35,20.64,3.78,5.97,6.19
JFK,2019-07-08,19,46,30,25.69,8.54,2.31,6.96
JFK,2019-07-08,20,35,40,21.68,4.71,6.95,7.53
JFK,2019-07-08,21,42,30,26.25,8.6,3.22,8.26
JFK,2019-07-08,22,32,40,33.79,16.11,3.87,9.03
JFK,2019-07-08,23,21,31,26.39,9.07,9.97,4.32
JFK,2019-07-09,0,8,15,19.63,2.17,6.4,3.29
JFK,2019-07-09,1,8,3,21.67,4.2,3.33,1.53
JFK,2019-07-09,2,4,1,17.75,2.2,1.0,2.03
JFK,2019-07-09,3,1,3,17.0,0.0,0.0,4.4
JFK,2019-07-09,4,1,1,22.0,4.4,0.0,5.8
JFK,2019-07-09,5,12,21,15.31,0.98,2.64,3.17
JFK,2019-07-09,6,20,26,18.0,3.0,8.64,2.32
JFK,2019-07-09,7,37,28,19.76,3.84,9.62,2.1
JFK,2019-07-09,8,50,19,23.12,5.65,1.32,3.48
JFK,2019-07-09,9,38,26,20.95,4.42,3.2,3.27
JFK,2019-07-09,10,22,25,28.14,10.9,0.73,1.91
JFK,2019-07-09,11,37,23,23.67,6.47,1.22,2.94
JFK,2019-07-09,12,23,35,31.41,13.95,2.62,3.36
JFK,2019-07-09,13,27,44,40.46,22.7,4.58,3.26
JFK,2019-07-09,14,36,41,25.51,8.82,5.5,3.8
JFK,2019-07-09,15,29,43,19.03,3.03,4.05,4.82
JFK,2019-07-09,16,36,37,19.35,3.08,5.0,3.36
JFK,2019-07-09,17,34,36,17.76,2.13,6.43,8.1
JFK,2019-07-09,18,39,35,21.21,3.86,4.31,8.5
JFK,2019-07-09,19,45,31,23.62,6.01,1.65,6.96
JFK,2019-07-09,20,34,40,19.46,2.77,3.33,5.16
JFK,2019-07-09,21,41,30,20.27,3.36,2.97,4.99
JFK,2019-07-09,22,30,41,26.94,9.32,1.37,5.25
JFK,2019-07-09,23,21,32,25.65,8.24,3.36,6.06
JFK,2019-07-10,0,8,14,26.78,9.36,1.67,5.35
JFK,2019-07-10,1,10,2,22.6,5.28,0.33,9.5
JFK,2019-07-10,2,5,1,16.2,0.96,4.0,2.7
JFK,2019-07-10,3,0,3,0.0,0.0,0.0,8.65
JFK,2019-07-10,4,1,1,22.0,4.4,0.0,3.8
JFK,2019-07-10,5,12,21,14.67,0.28,0.95,3.16
JFK,2019-07-10,6,19,25,18.24,2.58,8.66,2.42
JFK,2019-07-10,7,37,28,21.13,4.15,10.1,3.06
JFK,2019-07-10,8,51,19,22.43,5.0,3.11,2.74
JFK,2019-07-10,9,38,26,23.08,6.81,8.04,3.27
JFK,2019-07-10,10,21,25,25.0,7.68,3.12,2.22
JFK,2019-07-10,11,37,25,29.31,11.23,3.08,4.75
JFK,2019-07-10,12,23,35,21.79,4.75,2.97,2.33
JFK,2019-07-10,13,29,44,23.62,6.59,4.23,3.3
JFK,2019-07-10,14,36,40,20.81,4.15,4.37,5.22
JFK,2019-07-10,15,29,42,20.66,3.19,4.17,4.28
JFK,2019-07-10,16,35,39,22.23,4.68,4.73,7.19
JFK,2019-07-10,17,33,38,23.03,5.7,3.8,4.11
JFK,2019-07-10,18,40,34,22.67,5.71,2.91,5.25
JFK,2019-07-10,19,46,31,27.16,9.25,2.97,6.25
JFK,2019-07-10,20,35,38,21.3,4.06,1.95,6.91
JFK,2019-07-10,21,39,32,23.51,5.78,2.74,5.04
JFK,2019-07-10,22,31,41,28.0,10.31,3.4,3.7
JFK,2019-07-10,23,23,30,23.14,5.76,3.6,4.08
JFK,2019-07-11,0,8,15,22.0,4.47,2.77,5.85
JFK,2019-07-11,1,7,2,22.0,4.49,0.33,4.73
JFK,2019-07-11,2,2,1,21.5,4.2,0.0,2.55
JFK,2019-07-11,3,3,4,32.5,15.2,0.0,4.73
JFK,2019-07-11,4,2,2,12.0,0.0,0.0,6.8
JFK,2019-07-11,5,13,21,19.15,3.01,1.3,3.15
JFK,2019-07-11,6,20,28,17.85,1.9,8.48,5.03
JFK,2019-07-11,7,37,28,21.26,4.17,7.66,2.06
JFK,2019-07-11,8,50,19,24.36,6.62,1.95,2.1
JFK,2019-07-11,9,40,27,23.93,6.52,3.7,4.73
JFK,2019-07-11,10,22,25,19.18,3.58,2.2,1.58
JFK,2019-07-11,11,38,22,35.65,17.75,2.46,2.97
JFK,2019-07-11,12,23,36,33.0,15.51,2.06,1.86
JFK,2019-07-11,13,28,43,39.52,21.62,2.58,2.28
JFK,2019-07-11,14,34,40,43.97,26.23,5.05,4.61
JFK,2019-07-11,15,29,43,39.78,21.56,3.44,7.07
JFK,2019-07-11,16,36,39,61.6,43.64,11.22,8.5
JFK,2019-07-11,17,35,37,57.29,39.38,3.81,7.1
JFK,2019-07-11,18,39,35,43.88,26.27,3.81,5.63
JFK,2019-07-11,19,46,30,45.11,26.55,4.25,10.05
JFK,2019-07-11,20,35,40,38.79,20.74,4.45,8.65
JFK,2019-07-11,21,42,30,32.31,14.33,7.37,6.75
JFK,2019-07-11,22,31,44,32.7,15.1,4.95,7.59
JFK,2019-07-11,23,23,31,24.22,7.11,7.0,7.35
JFK,2019-07-12,0,9,15,20.0,3.0,11.4,4.07
JFK,2019-07-12,1,10,3,19.56,3.62,9.5,5.95
JFK,2019-07-12,2,5,2,29.6,12.0,10.0,0.0
JFK,2019-07-12,3,0,3,0.0,0.0,0.0,9.25
JFK,2019-07-12,4,1,1,17.0,0.0,0.0,2.25
JFK,2019-07-12,5,13,20,13.62,0.01,1.5,2.9
JFK,2019-07-12,6,19,28,17.39,1.99,16.29,2.1
JFK,2019-07-12,7,37,28,20.21,3.92,9.3,2.23
JFK,2019-07-12,8,51,19,25.55,7.66,1.95,3.59
JFK,2019-07-12,9,39,27,18.38,2.73,2.73,3.87
JFK,2019-07-12,10,21,25,22.08,5.62,2.88,2.0
JFK,2019-07-12,11,38,22,26.92,9.25,2.83,3.03
JFK,2019-07-12,12,21,36,25.38,9.3,3.03,1.89
JFK,2019-07-12,13,28,43,37.45,19.7,4.15,3.13
JFK,2019-07-12,14,34,41,30.03,12.75,5.66,4.42
JFK,2019-07-12,15,29,43,27.93,10.21,3.3,5.38
JFK,2019-07-12,16,36,38,26.59,9.53,4.71,6.82
JFK,2019-07-12,17,34,38,29.5,11.53,3.82,9.37
JFK,2019-07-12,18,40,34,22.55,5.64,3.54,7.89
JFK,2019-07-12,19,46,31,23.93,6.26,1.32,10.16
JFK,2019-07-12,20,35,38,22.15,4.9,1.97,6.5
JFK,2019-07-12,21,43,31,23.35,6.15,1.42,4.05
JFK,2019-07-12,22,31,41,26.32,9.12,0.92,6.36
JFK,2019-07-12,23,21,32,22.56,5.23,1.48,5.45
JFK,2019-07-13,0,10,12,20.78,3.89,1.44,6.19
JFK,2019-07-13,1,9,2,19.11,1.71,0.0,5.33
JFK,2019-07-13,2,5,2,20.2,4.56,0.0,3.7
JFK,2019-07-13,3,3,4,17.0,0.0,0.0,3.03
JFK,2019-07-13,4,1,2,17.0,0.0,0.0,0.0
JFK,2019-07-13,5,10,19,16.7,0.96,1.53,2.27
JFK,2019-07-13,6,19,25,18.74,1.68,4.3,2.98
JFK,2019-07-13,7,36,26,19.9,3.08,7.43,4.39
JFK,2019-07-13,8,47,17,18.8,1.85,0.26,2.65
JFK,2019-07-13,9,39,24,19.95,3.54,1.65,6.7
JFK,2019-07-13,10,20,26,20.95,4.39,1.88,2.32
JFK,2019-07-13,11,39,24,23.03,5.42,4.62,3.05
JFK,2019-07-13,12,23,32,19.04,2.86,2.48,1.17
JFK,2019-07-13,13,27,43,22.64,5.85,4.09,3.13
JFK,2019-07-13,14,32,41,24.06,6.73,8.0,5.05
JFK,2019-07-13,15,29,42,21.73,4.35,4.58,4.86
JFK,2019-07-13,16,34,38,21.41,4.38,3.21,3.91
JFK,2019-07-13,17,30,38,19.53,3.01,5.08,5.59
JFK,2019-07-13,18,40,34,22.89,5.84,3.58,3.13
JFK,2019-07-13,19,43,29,25.86,7.69,3.3,8.92
JFK,2019-07-13,20,36,42,20.97,3.87,3.43,9.57
JFK,2019-07-13,21,39,27,22.81,5.71,3.36,6.72
JFK,2019-07-13,22,30,39,24.72,7.17,2.67,5.06
JFK,2019-07-13,23,19,30,18.21,1.89,4.33,4.32
JFK,2019-07-14,0,10,14,23.38,5.93,3.71,3.56
JFK,2019-07-14,1,10,3,21.88,4.43,1.5,3.8
JFK,2019-07-14,2,5,1,16.2,0.48,1.33,3.7
JFK,2019-07-14,3,0,3,0.0,0.0,3.33,5.73
JFK,2019-07-14,4,2,1,13.0,0.0,0.0,1.8
JFK,2019-07-14,5,13,21,14.69,0.58,1.5,2.9
JFK,2019-07-14,6,20,27,16.32,0.86,11.0,2.54
JFK,2019-07-14,7,37,28,19.98,3.24,9.43,3.26
JFK,2019-07-14,8,49,19,23.94,6.33,1.75,5.53
JFK,2019-07-14,9,39,24,19.18,3.24,4.08,4.79
JFK,2019-07-14,10,23,27,16.64,1.33,3.11,0.76
JFK,2019-07-14,11,37,23,19.86,3.17,3.09,1.5
JFK,2019-07-14,12,25,33,22.33,6.5,5.23,2.11
JFK,2019-07-14,13,28,44,31.5,13.8,7.79,3.22
JFK,2019-07-14,14,35,40,22.53,5.9,8.74,3.57
JFK,2019-07-14,15,29,43,20.5,3.55,4.52,5.46
JFK,2019-07-14,16,36,37,23.75,6.51,4.24,7.32
JFK,2019-07-14,17,34,38,24.34,6.9,6.51,7.72
JFK,2019-07-14,18,39,34,22.92,5.74,4.49,7.87
JFK,2019-07-14,19,45,29,22.78,5.51,0.56,8.52
JFK,2019-07-14,20,34,40,22.71,6.45,2.05,6.78
JFK,2019-07-14,21,43,31,25.63,7.94,2.03,4.08
JFK,2019-07-14,22,30,43,40.43,22.79,2.88,5.31
JFK,2019-07-14,23,22,33,30.0,12.21,1.74,8.35
JFK,2019-07-15,0,8,14,21.43,3.91,0.75,5.38
JFK,2019-07-15,1,9,2,21.5,4.43,0.0,6.1
JFK,2019-07-15,2,5,1,13.8,0.0,1.67,3.6
JFK,2019-07-15,3,1,3,19.0,1.4,2.0,3.32
JFK,2019-07-15,4,1,1,14.5,0.0,0.0,10.8
JFK,2019-07-15,5,14,21,16.92,1.05,0.5,4.96
JFK,2019-07-15,6,20,27,19.1,1.96,8.79,2.78
JFK,2019-07-15,7,37,28,19.0,2.91,12.5,3.35
JFK,2019-07-15,8,50,20,22.64,5.28,2.95,3.1
JFK,2019-07-15,9,39,28,20.31,3.49,3.32,3.76
JFK,2019-07-15,10,23,25,22.33,5.36,0.28,2.8
