airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,DATE
JFK,2019-03-30,1,9,1,2019-03-30 01:00:00
JFK,2019-03-30,2,4,1,2019-03-30 02:00:00
JFK,2019-03-30,3,1,2,2019-03-30 03:00:00
JFK,2019-03-30,4,1,4,2019-03-30 04:00:00
JFK,2019-03-30,5,5,14,2019-03-30 05:00:00
JFK,2019-03-30,6,17,21,2019-03-30 06:00:00
JFK,2019-03-30,7,39,32,2019-03-30 07:00:00
JFK,2019-03-30,8,48,17,2019-03-30 08:00:00
JFK,2019-03-30,9,40,17,2019-03-30 09:00:00
JFK,2019-03-30,10,22,24,2019-03-30 10:00:00
JFK,2019-03-30,11,30,16,2019-03-30 11:00:00
JFK,2019-03-30,12,18,24,2019-03-30 12:00:00
JFK,2019-03-30,13,24,35,2019-03-30 13:00:00
JFK,2019-03-30,14,25,46,2019-03-30 14:00:00
JFK,2019-03-30,15,36,33,2019-03-30 15:00:00
JFK,2019-03-30,16,28,45,2019-03-30 16:00:00
JFK,2019-03-30,17,28,37,2019-03-30 17:00:00
JFK,2019-03-30,18,39,38,2019-03-30 18:00:00
JFK,2019-03-30,19,42,30,2019-03-30 19:00:00
JFK,2019-03-30,20,31,46,2019-03-30 20:00:00
JFK,2019-03-30,21,30,24,2019-03-30 21:00:00
JFK,2019-03-30,22,25,30,2019-03-30 22:00:00
JFK,2019-03-30,23,18,23,2019-03-30 23:00:00
JFK,2019-03-31,0,10,20,2019-03-31 00:00:00
JFK,2019-03-31,1,9,3,2019-03-31 01:00:00
JFK,2019-03-31,2,6,1,2019-03-31 02:00:00
JFK,2019-03-31,3,0,2,2019-03-31 03:00:00
JFK,2019-03-31,4,2,2,2019-03-31 04:00:00
JFK,2019-03-31,5,10,16,2019-03-31 05:00:00
JFK,2019-03-31,6,17,25,2019-03-31 06:00:00
JFK,2019-03-31,7,44,33,2019-03-31 07:00:00
JFK,2019-03-31,8,49,21,2019-03-31 08:00:00
JFK,2019-03-31,9,41,21,2019-03-31 09:00:00
JFK,2019-03-31,10,18,28,2019-03-31 10:00:00
JFK,2019-03-31,11,39,17,2019-03-31 11:00:00
JFK,2019-03-31,12,21,28,2019-03-31 12:00:00
JFK,2019-03-31,13,23,38,2019-03-31 13:00:00
JFK,2019-03-31,14,29,52,2019-03-31 14:00:00
JFK,2019-03-31,15,38,30,2019-03-31 15:00:00
JFK,2019-03-31,16,35,46,2019-03-31 16:00:00
JFK,2019-03-31,17,37,34,2019-03-31 17:00:00
JFK,2019-03-31,18,37,34,2019-03-31 18:00:00
JFK,2019-03-31,19,48,36,2019-03-31 19:00:00
JFK,2019-03-31,20,30,45,2019-03-31 20:00:00
JFK,2019-03-31,21,41,26,2019-03-31 21:00:00
JFK,2019-03-31,22,23,36,2019-03-31 22:00:00
JFK,2019-03-31,23,18,23,2019-03-31 23:00:00
JFK,2019-04-01,0,8,18,2019-04-01 00:00:00
JFK,2019-04-01,1,8,2,2019-04-01 01:00:00
JFK,2019-04-01,2,4,1,2019-04-01 02:00:00
JFK,2019-04-01,3,1,2,2019-04-01 03:00:00
JFK,2019-04-01,4,2,2,2019-04-01 04:00:00
JFK,2019-04-01,5,10,17,2019-04-01 05:00:00
JFK,2019-04-01,6,18,23,2019-04-01 06:00:00
JFK,2019-04-01,7,45,32,2019-04-01 07:00:00
JFK,2019-04-01,8,50,22,2019-04-01 08:00:00
JFK,2019-04-01,9,37,24,2019-04-01 09:00:00
JFK,2019-04-01,10,19,27,2019-04-01 10:00:00
JFK,2019-04-01,11,38,21,2019-04-01 11:00:00
JFK,2019-04-01,12,21,28,2019-04-01 12:00:00
JFK,2019-04-01,13,24,36,2019-04-01 13:00:00
JFK,2019-04-01,14,30,54,2019-04-01 14:00:00
JFK,2019-04-01,15,39,30,2019-04-01 15:00:00
JFK,2019-04-01,16,34,45,2019-04-01 16:00:00
JFK,2019-04-01,17,35,38,2019-04-01 17:00:00
JFK,2019-04-01,18,41,34,2019-04-01 18:00:00
JFK,2019-04-01,19,51,35,2019-04-01 19:00:00
JFK,2019-04-01,20,30,45,2019-04-01 20:00:00
JFK,2019-04-01,21,41,25,2019-04-01 21:00:00
JFK,2019-04-01,22,25,34,2019-04-01 22:00:00
JFK,2019-04-01,23,16,25,2019-04-01 23:00:00
JFK,2019-04-02,0,8,19,2019-04-02 00:00:00
JFK,2019-04-02,1,5,3,2019-04-02 01:00:00
JFK,2019-04-02,2,5,0,2019-04-02 02:00:00
JFK,2019-04-02,3,0,2,2019-04-02 03:00:00
JFK,2019-04-02,4,1,2,2019-04-02 04:00:00
JFK,2019-04-02,5,7,15,2019-04-02 05:00:00
JFK,2019-04-02,6,20,24,2019-04-02 06:00:00
JFK,2019-04-02,7,38,30,2019-04-02 07:00:00
JFK,2019-04-02,8,51,17,2019-04-02 08:00:00
JFK,2019-04-02,9,42,19,2019-04-02 09:00:00
JFK,2019-04-02,10,15,27,2019-04-02 10:00:00
JFK,2019-04-02,11,36,17,2019-04-02 11:00:00
JFK,2019-04-02,12,20,28,2019-04-02 12:00:00
JFK,2019-04-02,13,20,35,2019-04-02 13:00:00
JFK,2019-04-02,14,30,46,2019-04-02 14:00:00
JFK,2019-04-02,15,29,35,2019-04-02 15:00:00
JFK,2019-04-02,16,32,41,2019-04-02 16:00:00
JFK,2019-04-02,17,36,35,2019-04-02 17:00:00
JFK,2019-04-02,18,35,32,2019-04-02 18:00:00
JFK,2019-04-02,19,46,33,2019-04-02 19:00:00
JFK,2019-04-02,20,24,43,2019-04-02 20:00:00
JFK,2019-04-02,21,39,25,2019-04-02 21:00:00
JFK,2019-04-02,22,23,34,2019-04-02 22:00:00
JFK,2019-04-02,23,17,25,2019-04-02 23:00:00
JFK,2019-04-03,0,8,17,2019-04-03 00:00:00
JFK,2019-04-03,1,9,2,2019-04-03 01:00:00
JFK,2019-04-03,2,7,1,2019-04-03 02:00:00
JFK,2019-04-03,3,0,2,2019-04-03 03:00:00
JFK,2019-04-03,4,0,2,2019-04-03 04:00:00
JFK,2019-04-03,5,7,15,2019-04-03 05:00:00
JFK,2019-04-03,6,21,23,2019-04-03 06:00:00
JFK,2019-04-03,7,39,33,2019-04-03 07:00:00
JFK,2019-04-03,8,51,18,2019-04-03 08:00:00
JFK,2019-04-03,9,41,17,2019-04-03 09:00:00
JFK,2019-04-03,10,15,24,2019-04-03 10:00:00
JFK,2019-04-03,11,38,19,2019-04-03 11:00:00
JFK,2019-04-03,12,19,31,2019-04-03 12:00:00
JFK,2019-04-03,13,22,36,2019-04-03 13:00:00
JFK,2019-04-03,14,32,43,2019-04-03 14:00:00
JFK,2019-04-03,15,29,35,2019-04-03 15:00:00
JFK,2019-04-03,16,32,41,2019-04-03 16:00:00
JFK,2019-04-03,17,34,37,2019-04-03 17:00:00
JFK,2019-04-03,18,38,32,2019-04-03 18:00:00
JFK,2019-04-03,19,47,33,2019-04-03 19:00:00
JFK,2019-04-03,20,27,40,2019-04-03 20:00:00
JFK,2019-04-03,21,39,27,2019-04-03 21:00:00
JFK,2019-04-03,22,24,35,2019-04-03 22:00:00
JFK,2019-04-03,23,16,23,2019-04-03 23:00:00
JFK,2019-04-04,0,8,20,2019-04-04 00:00:00
JFK,2019-04-04,1,6,3,2019-04-04 01:00:00
JFK,2019-04-04,2,4,1,2019-04-04 02:00:00
JFK,2019-04-04,3,2,3,2019-04-04 03:00:00
JFK,2019-04-04,4,1,2,2019-04-04 04:00:00
JFK,2019-04-04,5,7,20,2019-04-04 05:00:00
JFK,2019-04-04,6,22,23,2019-04-04 06:00:00
JFK,2019-04-04,7,40,33,2019-04-04 07:00:00
JFK,2019-04-04,8,52,19,2019-04-04 08:00:00
JFK,2019-04-04,9,40,19,2019-04-04 09:00:00
JFK,2019-04-04,10,15,25,2019-04-04 10:00:00
JFK,2019-04-04,11,39,18,2019-04-04 11:00:00
JFK,2019-04-04,12,21,32,2019-04-04 12:00:00
JFK,2019-04-04,13,22,36,2019-04-04 13:00:00
JFK,2019-04-04,14,32,44,2019-04-04 14:00:00
JFK,2019-04-04,15,31,37,2019-04-04 15:00:00
JFK,2019-04-04,16,32,44,2019-04-04 16:00:00
JFK,2019-04-04,17,37,38,2019-04-04 17:00:00
JFK,2019-04-04,18,41,32,2019-04-04 18:00:00
JFK,2019-04-04,19,50,32,2019-04-04 19:00:00
JFK,2019-04-04,20,27,43,2019-04-04 20:00:00
JFK,2019-04-04,21,41,27,2019-04-04 21:00:00
JFK,2019-04-04,22,26,39,2019-04-04 22:00:00
JFK,2019-04-04,23,19,23,2019-04-04 23:00:00
JFK,2019-04-05,0,8,20,2019-04-05 00:00:00
JFK,2019-04-05,1,9,3,2019-04-05 01:00:00
JFK,2019-04-05,2,6,2,2019-04-05 02:00:00
JFK,2019-04-05,3,0,2,2019-04-05 03:00:00
JFK,2019-04-05,4,1,2,2019-04-05 04:00:00
JFK,2019-04-05,5,6,18,2019-04-05 05:00:00
JFK,2019-04-05,6,22,23,2019-04-05 06:00:00
JFK,2019-04-05,7,40,33,2019-04-05 07:00:00
JFK,2019-04-05,8,50,19,2019-04-05 08:00:00
JFK,2019-04-05,9,43,19,2019-04-05 09:00:00
JFK,2019-04-05,10,14,25,2019-04-05 10:00:00
JFK,2019-04-05,11,38,18,2019-04-05 11:00:00
JFK,2019-04-05,12,19,32,2019-04-05 12:00:00
JFK,2019-04-05,13,21,36,2019-04-05 13:00:00
JFK,2019-04-05,14,32,45,2019-04-05 14:00:00
JFK,2019-04-05,15,31,37,2019-04-05 15:00:00
JFK,2019-04-05,16,33,41,2019-04-05 16:00:00
JFK,2019-04-05,17,35,37,2019-04-05 17:00:00
JFK,2019-04-05,18,41,31,2019-04-05 18:00:00
JFK,2019-04-05,19,47,33,2019-04-05 19:00:00
JFK,2019-04-05,20,27,41,2019-04-05 20:00:00
JFK,2019-04-05,21,42,28,2019-04-05 21:00:00
JFK,2019-04-05,22,27,35,2019-04-05 22:00:00
JFK,2019-04-05,23,16,25,2019-04-05 23:00:00
JFK,2019-04-06,0,8,12,2019-04-06 00:00:00
JFK,2019-04-06,1,7,3,2019-04-06 01:00:00
JFK,2019-04-06,2,6,2,2019-04-06 02:00:00
JFK,2019-04-06,3,2,3,2019-04-06 03:00:00
JFK,2019-04-06,4,1,3,2019-04-06 04:00:00
JFK,2019-04-06,5,5,17,2019-04-06 05:00:00
JFK,2019-04-06,6,19,23,2019-04-06 06:00:00
JFK,2019-04-06,7,34,28,2019-04-06 07:00:00
JFK,2019-04-06,8,49,13,2019-04-06 08:00:00
JFK,2019-04-06,9,42,18,2019-04-06 09:00:00
JFK,2019-04-06,10,16,25,2019-04-06 10:00:00
JFK,2019-04-06,11,35,19,2019-04-06 11:00:00
JFK,2019-04-06,12,19,31,2019-04-06 12:00:00
JFK,2019-04-06,13,20,32,2019-04-06 13:00:00
JFK,2019-04-06,14,31,43,2019-04-06 14:00:00
JFK,2019-04-06,15,31,37,2019-04-06 15:00:00
JFK,2019-04-06,16,29,42,2019-04-06 16:00:00
JFK,2019-04-06,17,27,36,2019-04-06 17:00:00
JFK,2019-04-06,18,40,34,2019-04-06 18:00:00
JFK,2019-04-06,19,47,30,2019-04-06 19:00:00
JFK,2019-04-06,20,24,40,2019-04-06 20:00:00
JFK,2019-04-06,21,33,26,2019-04-06 21:00:00
JFK,2019-04-06,22,25,36,2019-04-06 22:00:00
JFK,2019-04-06,23,18,21,2019-04-06 23:00:00
JFK,2019-04-07,0,9,22,2019-04-07 00:00:00
JFK,2019-04-07,1,9,2,2019-04-07 01:00:00
JFK,2019-04-07,2,7,1,2019-04-07 02:00:00
JFK,2019-04-07,3,0,1,2019-04-07 03:00:00
JFK,2019-04-07,4,2,2,2019-04-07 04:00:00
JFK,2019-04-07,5,6,20,2019-04-07 05:00:00
JFK,2019-04-07,6,23,21,2019-04-07 06:00:00
JFK,2019-04-07,7,38,32,2019-04-07 07:00:00
JFK,2019-04-07,8,51,19,2019-04-07 08:00:00
JFK,2019-04-07,9,42,18,2019-04-07 09:00:00
JFK,2019-04-07,10,15,26,2019-04-07 10:00:00
JFK,2019-04-07,11,39,16,2019-04-07 11:00:00
JFK,2019-04-07,12,20,32,2019-04-07 12:00:00
JFK,2019-04-07,13,22,37,2019-04-07 13:00:00
JFK,2019-04-07,14,33,44,2019-04-07 14:00:00
JFK,2019-04-07,15,33,37,2019-04-07 15:00:00
JFK,2019-04-07,16,32,40,2019-04-07 16:00:00
JFK,2019-04-07,17,36,38,2019-04-07 17:00:00
JFK,2019-04-07,18,38,31,2019-04-07 18:00:00
JFK,2019-04-07,19,48,31,2019-04-07 19:00:00
JFK,2019-04-07,20,27,44,2019-04-07 20:00:00
JFK,2019-04-07,21,42,29,2019-04-07 21:00:00
JFK,2019-04-07,22,25,35,2019-04-07 22:00:00
JFK,2019-04-07,23,17,24,2019-04-07 23:00:00
JFK,2019-04-08,0,8,20,2019-04-08 00:00:00
JFK,2019-04-08,1,9,1,2019-04-08 01:00:00
JFK,2019-04-08,2,5,0,2019-04-08 02:00:00
JFK,2019-04-08,3,1,2,2019-04-08 03:00:00
JFK,2019-04-08,4,2,2,2019-04-08 04:00:00
JFK,2019-04-08,5,7,19,2019-04-08 05:00:00
JFK,2019-04-08,6,21,22,2019-04-08 06:00:00
JFK,2019-04-08,7,39,32,2019-04-08 07:00:00
JFK,2019-04-08,8,50,19,2019-04-08 08:00:00
JFK,2019-04-08,9,42,23,2019-04-08 09:00:00
JFK,2019-04-08,10,16,26,2019-04-08 10:00:00
JFK,2019-04-08,11,40,21,2019-04-08 11:00:00
JFK,2019-04-08,12,20,31,2019-04-08 12:00:00
JFK,2019-04-08,13,22,36,2019-04-08 13:00:00
JFK,2019-04-08,14,33,44,2019-04-08 14:00:00
JFK,2019-04-08,15,33,37,2019-04-08 15:00:00
JFK,2019-04-08,16,32,40,2019-04-08 16:00:00
JFK,2019-04-08,17,34,39,2019-04-08 17:00:00
JFK,2019-04-08,18,40,31,2019-04-08 18:00:00
JFK,2019-04-08,19,49,31,2019-04-08 19:00:00
JFK,2019-04-08,20,26,43,2019-04-08 20:00:00
JFK,2019-04-08,21,41,28,2019-04-08 21:00:00
JFK,2019-04-08,22,26,33,2019-04-08 22:00:00
JFK,2019-04-08,23,17,23,2019-04-08 23:00:00
JFK,2019-04-09,0,8,21,2019-04-09 00:00:00
JFK,2019-04-09,1,7,1,2019-04-09 01:00:00
JFK,2019-04-09,2,4,1,2019-04-09 02:00:00
JFK,2019-04-09,3,1,2,2019-04-09 03:00:00
JFK,2019-04-09,4,0,2,2019-04-09 04:00:00
JFK,2019-04-09,5,6,18,2019-04-09 05:00:00
JFK,2019-04-09,6,21,22,2019-04-09 06:00:00
JFK,2019-04-09,7,37,31,2019-04-09 07:00:00
JFK,2019-04-09,8,52,16,2019-04-09 08:00:00
JFK,2019-04-09,9,41,21,2019-04-09 09:00:00
JFK,2019-04-09,10,15,26,2019-04-09 10:00:00
JFK,2019-04-09,11,37,18,2019-04-09 11:00:00
JFK,2019-04-09,12,20,29,2019-04-09 12:00:00
JFK,2019-04-09,13,20,38,2019-04-09 13:00:00
JFK,2019-04-09,14,31,44,2019-04-09 14:00:00
JFK,2019-04-09,15,31,36,2019-04-09 15:00:00
JFK,2019-04-09,16,31,42,2019-04-09 16:00:00
JFK,2019-04-09,17,35,37,2019-04-09 17:00:00
JFK,2019-04-09,18,35,30,2019-04-09 18:00:00
JFK,2019-04-09,19,47,32,2019-04-09 19:00:00
JFK,2019-04-09,20,23,43,2019-04-09 20:00:00
JFK,2019-04-09,21,39,28,2019-04-09 21:00:00
JFK,2019-04-09,22,23,31,2019-04-09 22:00:00
JFK,2019-04-09,23,19,26,2019-04-09 23:00:00
JFK,2019-04-10,0,8,18,2019-04-10 00:00:00
JFK,2019-04-10,1,10,1,2019-04-10 01:00:00
JFK,2019-04-10,2,5,1,2019-04-10 02:00:00
JFK,2019-04-10,3,0,2,2019-04-10 03:00:00
JFK,2019-04-10,4,1,2,2019-04-10 04:00:00
JFK,2019-04-10,5,6,18,2019-04-10 05:00:00
JFK,2019-04-10,6,22,21,2019-04-10 06:00:00
JFK,2019-04-10,7,40,33,2019-04-10 07:00:00
JFK,2019-04-10,8,51,17,2019-04-10 08:00:00
JFK,2019-04-10,9,42,20,2019-04-10 09:00:00
JFK,2019-04-10,10,15,24,2019-04-10 10:00:00
JFK,2019-04-10,11,38,18,2019-04-10 11:00:00
JFK,2019-04-10,12,19,32,2019-04-10 12:00:00
JFK,2019-04-10,13,21,38,2019-04-10 13:00:00
JFK,2019-04-10,14,33,42,2019-04-10 14:00:00
JFK,2019-04-10,15,31,35,2019-04-10 15:00:00
JFK,2019-04-10,16,31,41,2019-04-10 16:00:00
JFK,2019-04-10,17,34,38,2019-04-10 17:00:00
JFK,2019-04-10,18,38,31,2019-04-10 18:00:00
JFK,2019-04-10,19,48,32,2019-04-10 19:00:00
JFK,2019-04-10,20,27,40,2019-04-10 20:00:00
JFK,2019-04-10,21,38,30,2019-04-10 21:00:00
JFK,2019-04-10,22,24,33,2019-04-10 22:00:00
JFK,2019-04-10,23,18,24,2019-04-10 23:00:00
JFK,2019-04-11,0,8,22,2019-04-11 00:00:00
JFK,2019-04-11,1,7,2,2019-04-11 01:00:00
JFK,2019-04-11,2,2,1,2019-04-11 02:00:00
JFK,2019-04-11,3,3,3,2019-04-11 03:00:00
JFK,2019-04-11,4,1,3,2019-04-11 04:00:00
JFK,2019-04-11,5,6,21,2019-04-11 05:00:00
JFK,2019-04-11,6,23,22,2019-04-11 06:00:00
JFK,2019-04-11,7,39,32,2019-04-11 07:00:00
JFK,2019-04-11,8,52,18,2019-04-11 08:00:00
JFK,2019-04-11,9,41,22,2019-04-11 09:00:00
JFK,2019-04-11,10,15,25,2019-04-11 10:00:00
JFK,2019-04-11,11,39,17,2019-04-11 11:00:00
JFK,2019-04-11,12,21,33,2019-04-11 12:00:00
JFK,2019-04-11,13,21,38,2019-04-11 13:00:00
JFK,2019-04-11,14,33,43,2019-04-11 14:00:00
JFK,2019-04-11,15,33,37,2019-04-11 15:00:00
JFK,2019-04-11,16,32,43,2019-04-11 16:00:00
JFK,2019-04-11,17,37,39,2019-04-11 17:00:00
JFK,2019-04-11,18,40,31,2019-04-11 18:00:00
JFK,2019-04-11,19,50,31,2019-04-11 19:00:00
JFK,2019-04-11,20,27,44,2019-04-11 20:00:00
JFK,2019-04-11,21,41,29,2019-04-11 21:00:00
JFK,2019-04-11,22,26,37,2019-04-11 22:00:00
JFK,2019-04-11,23,21,24,2019-04-11 23:00:00
JFK,2019-04-12,0,8,22,2019-04-12 00:00:00
JFK,2019-04-12,1,11,1,2019-04-12 01:00:00
JFK,2019-04-12,2,6,2,2019-04-12 02:00:00
JFK,2019-04-12,3,0,2,2019-04-12 03:00:00
JFK,2019-04-12,4,1,2,2019-04-12 04:00:00
JFK,2019-04-12,5,6,19,2019-04-12 05:00:00
JFK,2019-04-12,6,22,22,2019-04-12 06:00:00
JFK,2019-04-12,7,40,33,2019-04-12 07:00:00
JFK,2019-04-12,8,52,18,2019-04-12 08:00:00
JFK,2019-04-12,9,41,21,2019-04-12 09:00:00
JFK,2019-04-12,10,14,26,2019-04-12 10:00:00
JFK,2019-04-12,11,38,18,2019-04-12 11:00:00
JFK,2019-04-12,12,20,32,2019-04-12 12:00:00
JFK,2019-04-12,13,21,37,2019-04-12 13:00:00
JFK,2019-04-12,14,32,45,2019-04-12 14:00:00
JFK,2019-04-12,15,33,38,2019-04-12 15:00:00
JFK,2019-04-12,16,32,40,2019-04-12 16:00:00
JFK,2019-04-12,17,36,38,2019-04-12 17:00:00
JFK,2019-04-12,18,40,31,2019-04-12 18:00:00
JFK,2019-04-12,19,48,33,2019-04-12 19:00:00
JFK,2019-04-12,20,27,43,2019-04-12 20:00:00
JFK,2019-04-12,21,42,28,2019-04-12 21:00:00
JFK,2019-04-12,22,28,34,2019-04-12 22:00:00
JFK,2019-04-12,23,17,25,2019-04-12 23:00:00
JFK,2019-04-13,0,8,13,2019-04-13 00:00:00
JFK,2019-04-13,1,9,2,2019-04-13 01:00:00
JFK,2019-04-13,2,4,2,2019-04-13 02:00:00
JFK,2019-04-13,3,2,3,2019-04-13 03:00:00
JFK,2019-04-13,4,1,3,2019-04-13 04:00:00
JFK,2019-04-13,5,5,18,2019-04-13 05:00:00
JFK,2019-04-13,6,19,22,2019-04-13 06:00:00
JFK,2019-04-13,7,35,28,2019-04-13 07:00:00
JFK,2019-04-13,8,51,14,2019-04-13 08:00:00
JFK,2019-04-13,9,40,20,2019-04-13 09:00:00
JFK,2019-04-13,10,16,26,2019-04-13 10:00:00
JFK,2019-04-13,11,35,19,2019-04-13 11:00:00
JFK,2019-04-13,12,20,31,2019-04-13 12:00:00
JFK,2019-04-13,13,20,33,2019-04-13 13:00:00
JFK,2019-04-13,14,31,43,2019-04-13 14:00:00
JFK,2019-04-13,15,32,38,2019-04-13 15:00:00
JFK,2019-04-13,16,28,41,2019-04-13 16:00:00
JFK,2019-04-13,17,29,37,2019-04-13 17:00:00
JFK,2019-04-13,18,40,34,2019-04-13 18:00:00
JFK,2019-04-13,19,47,29,2019-04-13 19:00:00
JFK,2019-04-13,20,25,41,2019-04-13 20:00:00
JFK,2019-04-13,21,33,26,2019-04-13 21:00:00
JFK,2019-04-13,22,25,36,2019-04-13 22:00:00
JFK,2019-04-13,23,19,21,2019-04-13 23:00:00
JFK,2019-04-14,0,9,22,2019-04-14 00:00:00
JFK,2019-04-14,1,10,2,2019-04-14 01:00:00
JFK,2019-04-14,2,6,1,2019-04-14 02:00:00
JFK,2019-04-14,3,0,2,2019-04-14 03:00:00
JFK,2019-04-14,4,2,2,2019-04-14 04:00:00
JFK,2019-04-14,5,6,20,2019-04-14 05:00:00
JFK,2019-04-14,6,23,22,2019-04-14 06:00:00
JFK,2019-04-14,7,38,32,2019-04-14 07:00:00
JFK,2019-04-14,8,51,19,2019-04-14 08:00:00
JFK,2019-04-14,9,42,19,2019-04-14 09:00:00
JFK,2019-04-14,10,15,26,2019-04-14 10:00:00
JFK,2019-04-14,11,39,17,2019-04-14 11:00:00
JFK,2019-04-14,12,20,32,2019-04-14 12:00:00
