airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Average Taxi Out Time,Average Taxi Out Delay,Average Airborne Delay,Average Taxi In Delay,DATE
ATL,2023-03-22,14,45,67,13.74,2.18,1.68,1.91,2023-03-22 14:00:00
ATL,2023-03-22,15,71,58,13.74,1.73,0.58,2.67,2023-03-22 15:00:00
ATL,2023-03-22,16,53,59,13.38,1.81,0.55,1.32,2023-03-22 16:00:00
ATL,2023-03-22,17,40,56,13.48,1.86,0.53,1.48,2023-03-22 17:00:00
ATL,2023-03-22,18,61,73,15.68,3.28,0.43,2.16,2023-03-22 18:00:00
ATL,2023-03-22,19,70,67,13.93,1.78,0.7,3.38,2023-03-22 19:00:00
ATL,2023-03-22,20,45,68,13.93,2.1,0.77,3.1,2023-03-22 20:00:00
ATL,2023-03-22,21,48,59,13.96,2.05,1.63,3.09,2023-03-22 21:00:00
ATL,2023-03-22,22,73,11,14.53,2.53,0.67,4.26,2023-03-22 22:00:00
ATL,2023-03-22,23,6,24,14.69,2.5,1.08,2.53,2023-03-22 23:00:00
ATL,2023-03-23,0,1,10,14.0,1.0,0.6,0.81,2023-03-23 00:00:00
ATL,2023-03-23,1,0,3,0.0,0.0,1.17,0.17,2023-03-23 01:00:00
ATL,2023-03-23,2,0,0,24.0,11.9,0.0,0.0,2023-03-23 02:00:00
ATL,2023-03-23,3,0,0,12.5,0.45,0.0,1.0,2023-03-23 03:00:00
ATL,2023-03-23,4,0,1,18.5,6.45,0.0,2.5,2023-03-23 04:00:00
ATL,2023-03-23,5,3,12,13.0,0.7,0.53,1.67,2023-03-23 05:00:00
ATL,2023-03-23,6,29,23,15.69,3.88,0.0,4.39,2023-03-23 06:00:00
ATL,2023-03-23,7,45,62,19.77,6.69,0.59,2.37,2023-03-23 07:00:00
ATL,2023-03-23,8,83,86,17.9,5.12,3.06,3.01,2023-03-23 08:00:00
ATL,2023-03-23,9,84,63,16.78,3.97,1.47,3.06,2023-03-23 09:00:00
ATL,2023-03-23,10,77,43,15.05,2.45,1.18,1.91,2023-03-23 10:00:00
ATL,2023-03-23,11,61,45,16.85,3.98,0.4,1.12,2023-03-23 11:00:00
ATL,2023-03-23,12,54,53,14.98,2.65,0.61,0.57,2023-03-23 12:00:00
ATL,2023-03-23,13,45,52,13.5,1.17,0.5,0.65,2023-03-23 13:00:00
ATL,2023-03-23,14,44,67,15.26,2.82,0.34,1.46,2023-03-23 14:00:00
ATL,2023-03-23,15,71,58,15.64,2.72,0.51,1.69,2023-03-23 15:00:00
ATL,2023-03-23,16,62,58,13.94,1.56,0.28,1.66,2023-03-23 16:00:00
ATL,2023-03-23,17,52,54,16.12,3.03,0.61,1.77,2023-03-23 17:00:00
ATL,2023-03-23,18,51,77,16.27,3.39,0.81,2.09,2023-03-23 18:00:00
ATL,2023-03-23,19,68,68,15.61,3.13,1.1,3.44,2023-03-23 19:00:00
ATL,2023-03-23,20,64,68,15.36,2.47,1.55,4.22,2023-03-23 20:00:00
ATL,2023-03-23,21,55,101,15.27,2.64,1.24,5.51,2023-03-23 21:00:00
ATL,2023-03-23,22,85,20,15.58,2.76,1.29,3.96,2023-03-23 22:00:00
ATL,2023-03-23,23,22,26,16.04,2.81,2.41,1.61,2023-03-23 23:00:00
ATL,2023-03-24,0,1,10,14.33,2.63,1.2,2.32,2023-03-24 00:00:00
ATL,2023-03-24,1,0,3,0.0,0.0,4.0,0.0,2023-03-24 01:00:00
ATL,2023-03-24,2,0,0,0.0,0.0,0.0,2.0,2023-03-24 02:00:00
ATL,2023-03-24,3,0,0,0.0,0.0,0.0,3.0,2023-03-24 03:00:00
ATL,2023-03-24,4,0,1,21.0,8.9,0.0,6.5,2023-03-24 04:00:00
ATL,2023-03-24,5,3,12,13.75,1.95,0.0,3.79,2023-03-24 05:00:00
ATL,2023-03-24,6,31,23,15.53,3.6,0.42,2.92,2023-03-24 06:00:00
ATL,2023-03-24,7,44,64,17.3,4.37,1.32,2.76,2023-03-24 07:00:00
ATL,2023-03-24,8,84,87,15.23,2.79,3.18,3.29,2023-03-24 08:00:00
ATL,2023-03-24,9,84,62,17.34,4.26,3.45,3.59,2023-03-24 09:00:00
ATL,2023-03-24,10,77,43,19.0,5.96,1.7,4.66,2023-03-24 10:00:00
ATL,2023-03-24,11,62,45,15.69,3.34,0.49,1.56,2023-03-24 11:00:00
ATL,2023-03-24,12,53,54,13.58,1.13,0.89,0.35,2023-03-24 12:00:00
ATL,2023-03-24,13,45,54,14.84,2.01,0.54,0.72,2023-03-24 13:00:00
ATL,2023-03-24,14,47,66,15.7,3.06,0.52,0.63,2023-03-24 14:00:00
ATL,2023-03-24,15,69,58,14.01,1.38,1.21,1.3,2023-03-24 15:00:00
ATL,2023-03-24,16,61,58,14.88,2.18,0.74,1.05,2023-03-24 16:00:00
ATL,2023-03-24,17,51,55,15.87,2.94,0.84,2.52,2023-03-24 17:00:00
ATL,2023-03-24,18,56,74,16.24,3.46,0.95,4.22,2023-03-24 18:00:00
ATL,2023-03-24,19,65,69,17.88,5.13,0.93,3.79,2023-03-24 19:00:00
ATL,2023-03-24,20,64,69,16.89,3.8,0.87,3.34,2023-03-24 20:00:00
ATL,2023-03-24,21,54,99,15.26,2.6,1.1,5.66,2023-03-24 21:00:00
ATL,2023-03-24,22,85,21,14.2,1.56,0.74,5.92,2023-03-24 22:00:00
ATL,2023-03-24,23,23,27,14.8,1.65,2.87,3.57,2023-03-24 23:00:00
ATL,2023-03-25,0,1,12,16.5,3.45,14.36,4.23,2023-03-25 00:00:00
ATL,2023-03-25,1,0,2,14.0,1.7,4.4,1.0,2023-03-25 01:00:00
ATL,2023-03-25,2,0,0,16.0,5.7,7.0,1.67,2023-03-25 02:00:00
ATL,2023-03-25,3,0,0,0.0,0.0,0.0,0.0,2023-03-25 03:00:00
ATL,2023-03-25,4,0,0,16.5,4.45,0.0,1.0,2023-03-25 04:00:00
ATL,2023-03-25,5,4,8,17.0,4.92,1.0,3.0,2023-03-25 05:00:00
ATL,2023-03-25,6,28,20,20.48,8.4,4.0,6.12,2023-03-25 06:00:00
ATL,2023-03-25,7,30,55,27.13,13.93,15.93,5.09,2023-03-25 07:00:00
ATL,2023-03-25,8,85,88,18.18,5.21,3.43,4.4,2023-03-25 08:00:00
ATL,2023-03-25,9,79,60,18.19,5.06,2.9,6.42,2023-03-25 09:00:00
ATL,2023-03-25,10,67,41,18.45,5.57,3.58,15.4,2023-03-25 10:00:00
ATL,2023-03-25,11,67,41,21.52,8.33,1.19,8.91,2023-03-25 11:00:00
ATL,2023-03-25,12,57,51,15.88,3.32,1.38,3.3,2023-03-25 12:00:00
ATL,2023-03-25,13,42,41,15.85,3.44,0.84,2.94,2023-03-25 13:00:00
ATL,2023-03-25,14,40,65,15.98,3.44,1.97,1.32,2023-03-25 14:00:00
ATL,2023-03-25,15,62,51,15.52,2.78,1.8,1.89,2023-03-25 15:00:00
ATL,2023-03-25,16,49,70,17.06,4.3,2.23,1.18,2023-03-25 16:00:00
ATL,2023-03-25,17,45,55,16.54,3.78,2.57,3.17,2023-03-25 17:00:00
ATL,2023-03-25,18,53,73,16.51,3.54,1.01,3.1,2023-03-25 18:00:00
ATL,2023-03-25,19,56,59,15.57,2.62,1.24,5.03,2023-03-25 19:00:00
ATL,2023-03-25,20,51,71,15.55,2.85,1.18,6.56,2023-03-25 20:00:00
ATL,2023-03-25,21,49,31,14.32,2.06,0.39,3.72,2023-03-25 21:00:00
ATL,2023-03-25,22,59,15,14.66,1.97,1.12,4.24,2023-03-25 22:00:00
ATL,2023-03-25,23,5,19,15.5,2.4,0.6,4.17,2023-03-25 23:00:00
ATL,2023-03-26,0,1,8,13.0,0.0,1.86,3.39,2023-03-26 00:00:00
ATL,2023-03-26,1,0,5,12.0,0.0,3.25,3.25,2023-03-26 01:00:00
ATL,2023-03-26,2,1,0,16.0,3.9,3.0,2.0,2023-03-26 02:00:00
ATL,2023-03-26,3,0,0,0.0,0.0,0.0,0.0,2023-03-26 03:00:00
ATL,2023-03-26,4,0,1,12.0,0.0,6.0,2.0,2023-03-26 04:00:00
ATL,2023-03-26,5,3,13,19.0,7.42,0.0,2.5,2023-03-26 05:00:00
ATL,2023-03-26,6,26,21,19.58,7.7,1.35,4.95,2023-03-26 06:00:00
ATL,2023-03-26,7,45,54,31.81,18.68,10.5,2.75,2023-03-26 07:00:00
ATL,2023-03-26,8,77,95,43.53,30.26,12.47,4.8,2023-03-26 08:00:00
ATL,2023-03-26,9,86,52,36.22,22.98,8.29,3.45,2023-03-26 09:00:00
ATL,2023-03-26,10,72,43,23.16,10.07,20.4,3.88,2023-03-26 10:00:00
ATL,2023-03-26,11,58,46,21.29,8.18,8.29,3.17,2023-03-26 11:00:00
ATL,2023-03-26,12,54,56,19.27,6.25,5.33,6.13,2023-03-26 12:00:00
ATL,2023-03-26,13,48,55,16.41,3.79,3.75,4.6,2023-03-26 13:00:00
ATL,2023-03-26,14,45,62,14.98,2.21,2.26,1.2,2023-03-26 14:00:00
ATL,2023-03-26,15,67,63,14.76,2.03,2.32,2.13,2023-03-26 15:00:00
ATL,2023-03-26,16,68,60,16.91,4.57,2.75,2.18,2023-03-26 16:00:00
ATL,2023-03-26,17,52,50,18.48,5.87,2.88,4.3,2023-03-26 17:00:00
ATL,2023-03-26,18,52,74,17.65,4.9,2.39,4.87,2023-03-26 18:00:00
ATL,2023-03-26,19,59,66,22.47,9.49,2.46,6.64,2023-03-26 19:00:00
ATL,2023-03-26,20,70,67,28.46,15.48,5.06,11.72,2023-03-26 20:00:00
ATL,2023-03-26,21,51,96,26.38,12.93,8.36,18.59,2023-03-26 21:00:00
ATL,2023-03-26,22,87,21,20.45,7.67,5.09,14.92,2023-03-26 22:00:00
ATL,2023-03-26,23,21,28,17.81,4.48,3.93,17.99,2023-03-26 23:00:00
ATL,2023-03-27,0,1,8,0.0,0.0,2.9,10.92,2023-03-27 00:00:00
ATL,2023-03-27,1,0,3,0.0,0.0,3.6,4.4,2023-03-27 01:00:00
ATL,2023-03-27,2,0,0,0.0,0.0,0.0,5.0,2023-03-27 02:00:00
ATL,2023-03-27,3,1,0,21.33,8.6,0.0,0.0,2023-03-27 03:00:00
ATL,2023-03-27,4,0,1,14.5,2.4,2.0,3.0,2023-03-27 04:00:00
ATL,2023-03-27,5,3,13,13.83,1.95,2.46,4.77,2023-03-27 05:00:00
ATL,2023-03-27,6,30,22,18.14,6.16,3.62,2.33,2023-03-27 06:00:00
ATL,2023-03-27,7,45,64,15.89,2.89,11.03,2.64,2023-03-27 07:00:00
ATL,2023-03-27,8,85,88,16.67,3.95,6.84,3.99,2023-03-27 08:00:00
ATL,2023-03-27,9,82,62,20.09,7.07,6.2,3.95,2023-03-27 09:00:00
ATL,2023-03-27,10,75,41,22.01,9.14,4.64,2.85,2023-03-27 10:00:00
ATL,2023-03-27,11,59,47,21.61,8.61,3.56,2.82,2023-03-27 11:00:00
ATL,2023-03-27,12,56,54,16.0,3.47,2.55,2.59,2023-03-27 12:00:00
ATL,2023-03-27,13,44,55,14.46,2.07,1.83,3.76,2023-03-27 13:00:00
ATL,2023-03-27,14,45,67,15.89,3.23,1.01,2.53,2023-03-27 14:00:00
ATL,2023-03-27,15,71,61,15.32,2.44,1.17,2.16,2023-03-27 15:00:00
ATL,2023-03-27,16,64,58,16.82,4.03,2.26,1.68,2023-03-27 16:00:00
ATL,2023-03-27,17,51,53,15.73,2.84,0.93,2.06,2023-03-27 17:00:00
ATL,2023-03-27,18,55,71,15.91,3.19,0.65,1.27,2023-03-27 18:00:00
ATL,2023-03-27,19,62,70,15.21,2.72,1.69,2.45,2023-03-27 19:00:00
ATL,2023-03-27,20,68,64,16.36,3.64,2.14,5.08,2023-03-27 20:00:00
ATL,2023-03-27,21,53,99,16.32,3.28,1.18,6.36,2023-03-27 21:00:00
ATL,2023-03-27,22,83,21,16.77,3.97,0.43,2.57,2023-03-27 22:00:00
ATL,2023-03-27,23,22,31,15.52,2.58,0.45,4.15,2023-03-27 23:00:00
ATL,2023-03-28,0,1,9,16.0,2.95,0.88,3.76,2023-03-28 00:00:00
ATL,2023-03-28,1,1,3,15.0,2.9,0.5,3.5,2023-03-28 01:00:00
ATL,2023-03-28,2,0,0,0.0,0.0,0.0,0.0,2023-03-28 02:00:00
ATL,2023-03-28,3,0,0,0.0,0.0,0.0,0.0,2023-03-28 03:00:00
ATL,2023-03-28,4,0,0,11.33,0.0,0.25,1.25,2023-03-28 04:00:00
ATL,2023-03-28,5,3,9,14.25,2.7,1.05,2.26,2023-03-28 05:00:00
ATL,2023-03-28,6,28,20,16.46,4.54,2.04,5.08,2023-03-28 06:00:00
ATL,2023-03-28,7,47,64,15.46,2.61,0.81,1.47,2023-03-28 07:00:00
ATL,2023-03-28,8,81,87,17.33,4.65,0.95,4.24,2023-03-28 08:00:00
ATL,2023-03-28,9,84,63,15.63,2.83,0.87,3.33,2023-03-28 09:00:00
ATL,2023-03-28,10,76,42,15.0,2.17,1.33,1.12,2023-03-28 10:00:00
ATL,2023-03-28,11,58,47,15.93,3.3,1.04,0.88,2023-03-28 11:00:00
ATL,2023-03-28,12,59,53,15.55,3.03,1.08,0.94,2023-03-28 12:00:00
ATL,2023-03-28,13,42,52,15.04,2.43,0.81,1.44,2023-03-28 13:00:00
ATL,2023-03-28,14,43,68,14.42,2.42,0.75,1.47,2023-03-28 14:00:00
ATL,2023-03-28,15,71,62,14.97,2.41,0.8,2.21,2023-03-28 15:00:00
ATL,2023-03-28,16,55,55,17.23,4.47,1.42,0.56,2023-03-28 16:00:00
ATL,2023-03-28,17,41,51,15.0,2.21,1.74,1.78,2023-03-28 17:00:00
ATL,2023-03-28,18,60,74,15.82,3.06,0.96,2.75,2023-03-28 18:00:00
ATL,2023-03-28,19,66,68,14.94,2.66,1.11,3.88,2023-03-28 19:00:00
ATL,2023-03-28,20,47,65,16.26,3.51,1.52,4.25,2023-03-28 20:00:00
ATL,2023-03-28,21,47,60,14.26,1.98,1.24,3.45,2023-03-28 21:00:00
ATL,2023-03-28,22,73,12,15.18,2.36,0.31,2.01,2023-03-28 22:00:00
ATL,2023-03-28,23,5,22,12.83,1.32,1.74,0.8,2023-03-28 23:00:00
ATL,2023-03-29,0,1,8,14.0,1.0,0.11,1.02,2023-03-29 00:00:00
ATL,2023-03-29,1,0,4,0.0,0.0,0.0,1.25,2023-03-29 01:00:00
ATL,2023-03-29,2,0,0,0.0,0.0,0.0,0.0,2023-03-29 02:00:00
ATL,2023-03-29,3,0,0,0.0,0.0,0.0,0.0,2023-03-29 03:00:00
ATL,2023-03-29,4,0,1,13.5,3.45,0.0,1.67,2023-03-29 04:00:00
ATL,2023-03-29,5,3,10,13.33,1.93,0.2,0.8,2023-03-29 05:00:00
ATL,2023-03-29,6,31,21,17.71,5.73,0.18,3.41,2023-03-29 06:00:00
ATL,2023-03-29,7,45,62,21.79,8.62,2.08,2.66,2023-03-29 07:00:00
ATL,2023-03-29,8,81,88,16.2,3.92,1.01,4.92,2023-03-29 08:00:00
ATL,2023-03-29,9,84,63,15.91,3.45,1.36,3.89,2023-03-29 09:00:00
ATL,2023-03-29,10,77,41,15.85,3.54,0.8,3.27,2023-03-29 10:00:00
ATL,2023-03-29,11,58,47,14.52,2.18,0.98,1.74,2023-03-29 11:00:00
ATL,2023-03-29,12,59,54,16.08,4.08,0.46,1.11,2023-03-29 12:00:00
ATL,2023-03-29,13,42,52,13.21,1.36,1.16,2.68,2023-03-29 13:00:00
ATL,2023-03-29,14,45,67,13.15,1.75,0.68,1.2,2023-03-29 14:00:00
ATL,2023-03-29,15,71,62,14.53,2.46,0.71,2.57,2023-03-29 15:00:00
ATL,2023-03-29,16,56,59,17.72,5.27,1.02,0.69,2023-03-29 16:00:00
ATL,2023-03-29,17,41,53,14.36,2.13,1.76,2.76,2023-03-29 17:00:00
ATL,2023-03-29,18,63,72,16.67,3.8,1.19,3.14,2023-03-29 18:00:00
ATL,2023-03-29,19,68,67,18.54,5.77,1.0,2.29,2023-03-29 19:00:00
ATL,2023-03-29,20,47,65,16.06,3.59,1.55,3.9,2023-03-29 20:00:00
ATL,2023-03-29,21,48,58,13.9,1.25,0.98,2.17,2023-03-29 21:00:00
ATL,2023-03-29,22,71,12,13.88,1.36,0.08,0.58,2023-03-29 22:00:00
ATL,2023-03-29,23,5,27,14.82,2.43,0.6,2.97,2023-03-29 23:00:00
ATL,2023-03-30,0,1,9,21.0,8.27,0.44,0.12,2023-03-30 00:00:00
ATL,2023-03-30,1,1,3,14.0,1.9,0.5,0.0,2023-03-30 01:00:00
ATL,2023-03-30,2,0,0,0.0,0.0,0.0,0.0,2023-03-30 02:00:00
ATL,2023-03-30,3,0,0,14.0,1.9,0.5,2.0,2023-03-30 03:00:00
ATL,2023-03-30,4,0,1,22.0,9.9,0.67,3.33,2023-03-30 04:00:00
ATL,2023-03-30,5,3,13,15.5,3.43,0.2,5.2,2023-03-30 05:00:00
ATL,2023-03-30,6,28,21,19.21,7.47,1.24,4.95,2023-03-30 06:00:00
ATL,2023-03-30,7,46,62,16.24,3.42,0.89,3.0,2023-03-30 07:00:00
ATL,2023-03-30,8,83,88,15.92,3.61,0.79,5.3,2023-03-30 08:00:00
ATL,2023-03-30,9,84,62,15.33,2.77,1.0,4.02,2023-03-30 09:00:00
ATL,2023-03-30,10,76,42,15.31,2.6,0.33,2.58,2023-03-30 10:00:00
ATL,2023-03-30,11,59,46,12.5,0.99,0.92,1.33,2023-03-30 11:00:00
ATL,2023-03-30,12,56,53,12.23,1.31,0.38,0.79,2023-03-30 12:00:00
ATL,2023-03-30,13,44,53,12.21,1.03,0.78,1.91,2023-03-30 13:00:00
ATL,2023-03-30,14,43,68,12.28,1.21,0.37,1.27,2023-03-30 14:00:00
ATL,2023-03-30,15,72,62,13.92,1.71,0.85,1.66,2023-03-30 15:00:00
ATL,2023-03-30,16,63,57,14.95,2.97,0.73,1.51,2023-03-30 16:00:00
ATL,2023-03-30,17,51,52,15.04,2.98,1.0,2.7,2023-03-30 17:00:00
ATL,2023-03-30,18,54,75,14.35,2.07,0.65,3.78,2023-03-30 18:00:00
ATL,2023-03-30,19,64,68,15.67,3.38,0.4,2.4,2023-03-30 19:00:00
ATL,2023-03-30,20,66,68,15.71,3.31,0.8,4.6,2023-03-30 20:00:00
ATL,2023-03-30,21,56,101,16.65,4.04,0.9,5.35,2023-03-30 21:00:00
ATL,2023-03-30,22,85,20,17.67,4.93,0.05,2.67,2023-03-30 22:00:00
ATL,2023-03-30,23,21,28,17.89,4.89,0.46,3.02,2023-03-30 23:00:00
ATL,2023-03-31,0,1,9,16.5,3.45,0.0,3.33,2023-03-31 00:00:00
ATL,2023-03-31,1,0,3,0.0,0.0,0.0,0.75,2023-03-31 01:00:00
ATL,2023-03-31,2,0,0,0.0,0.0,0.0,2.0,2023-03-31 02:00:00
ATL,2023-03-31,3,0,0,0.0,0.0,0.0,2.0,2023-03-31 03:00:00
ATL,2023-03-31,4,0,1,12.67,0.63,0.0,3.0,2023-03-31 04:00:00
ATL,2023-03-31,5,3,13,20.67,8.6,0.61,1.17,2023-03-31 05:00:00
ATL,2023-03-31,6,30,22,15.8,4.25,0.7,4.13,2023-03-31 06:00:00
ATL,2023-03-31,7,45,65,15.78,3.35,0.78,2.8,2023-03-31 07:00:00
ATL,2023-03-31,8,84,88,16.27,4.07,0.86,3.62,2023-03-31 08:00:00
ATL,2023-03-31,9,84,62,17.13,4.4,0.67,4.6,2023-03-31 09:00:00
ATL,2023-03-31,10,76,41,15.58,2.97,0.95,4.27,2023-03-31 10:00:00
ATL,2023-03-31,11,59,48,14.9,2.97,1.94,1.76,2023-03-31 11:00:00
ATL,2023-03-31,12,56,54,13.24,1.48,0.74,1.34,2023-03-31 12:00:00
ATL,2023-03-31,13,45,54,12.95,0.97,0.6,1.37,2023-03-31 13:00:00
ATL,2023-03-31,14,46,66,14.04,2.23,1.2,0.76,2023-03-31 14:00:00
ATL,2023-03-31,15,69,64,15.09,2.86,0.81,4.0,2023-03-31 15:00:00
ATL,2023-03-31,16,65,58,16.74,4.24,0.74,1.99,2023-03-31 16:00:00
ATL,2023-03-31,17,53,52,17.12,4.62,0.75,4.13,2023-03-31 17:00:00
ATL,2023-03-31,18,56,73,15.0,2.56,2.03,2.69,2023-03-31 18:00:00
ATL,2023-03-31,19,63,68,16.0,3.89,4.03,4.44,2023-03-31 19:00:00
ATL,2023-03-31,20,67,66,16.45,3.46,1.85,5.2,2023-03-31 20:00:00
ATL,2023-03-31,21,53,100,15.13,2.86,1.37,4.28,2023-03-31 21:00:00
ATL,2023-03-31,22,84,21,13.85,1.88,1.43,4.05,2023-03-31 22:00:00
ATL,2023-03-31,23,21,29,14.48,1.48,1.61,2.56,2023-03-31 23:00:00
ATL,2023-04-01,0,1,10,13.5,0.5,2.71,4.17,2023-04-01 00:00:00
ATL,2023-04-01,1,0,2,0.0,0.0,0.75,0.25,2023-04-01 01:00:00
ATL,2023-04-01,2,0,0,15.0,2.9,43.5,4.5,2023-04-01 02:00:00
ATL,2023-04-01,3,0,0,16.0,3.9,3.0,2.0,2023-04-01 03:00:00
ATL,2023-04-01,4,0,0,18.0,5.9,0.0,0.0,2023-04-01 04:00:00
ATL,2023-04-01,5,4,9,12.75,1.48,4.57,0.57,2023-04-01 05:00:00
ATL,2023-04-01,6,28,19,17.08,5.33,2.36,1.0,2023-04-01 06:00:00
ATL,2023-04-01,7,29,56,17.82,5.02,2.58,2.12,2023-04-01 07:00:00
ATL,2023-04-01,8,85,90,51.85,38.84,30.56,6.94,2023-04-01 08:00:00
ATL,2023-04-01,9,78,59,35.23,21.95,49.57,8.57,2023-04-01 09:00:00
ATL,2023-04-01,10,68,40,23.17,10.16,23.37,6.75,2023-04-01 10:00:00
ATL,2023-04-01,11,66,41,21.52,8.39,4.59,2.87,2023-04-01 11:00:00
ATL,2023-04-01,12,56,52,16.42,3.67,2.86,2.06,2023-04-01 12:00:00
ATL,2023-04-01,13,43,41,16.24,3.35,1.69,2.14,2023-04-01 13:00:00
ATL,2023-04-01,14,37,68,16.45,4.04,3.91,2.75,2023-04-01 14:00:00
ATL,2023-04-01,15,61,53,16.05,3.23,2.9,4.37,2023-04-01 15:00:00
ATL,2023-04-01,16,51,67,16.24,3.4,3.21,5.11,2023-04-01 16:00:00
ATL,2023-04-01,17,42,56,15.78,2.99,2.52,7.48,2023-04-01 17:00:00
ATL,2023-04-01,18,56,71,16.81,3.85,2.14,1.83,2023-04-01 18:00:00
ATL,2023-04-01,19,56,58,15.9,3.06,2.09,6.0,2023-04-01 19:00:00
ATL,2023-04-01,20,47,71,15.16,2.72,2.79,5.91,2023-04-01 20:00:00
ATL,2023-04-01,21,51,30,15.7,2.97,6.76,2.42,2023-04-01 21:00:00
ATL,2023-04-01,22,58,14,14.87,1.96,1.6,5.73,2023-04-01 22:00:00
ATL,2023-04-01,23,6,23,14.13,1.8,1.09,5.43,2023-04-01 23:00:00
ATL,2023-04-02,0,1,8,13.0,0.45,2.4,2.33,2023-04-02 00:00:00
ATL,2023-04-02,1,0,5,0.0,0.0,6.5,0.5,2023-04-02 01:00:00
ATL,2023-04-02,2,0,0,12.0,0.0,0.0,0.0,2023-04-02 02:00:00
ATL,2023-04-02,3,0,0,0.0,0.0,0.0,0.0,2023-04-02 03:00:00
ATL,2023-04-02,4,0,1,12.0,0.0,0.0,0.0,2023-04-02 04:00:00
ATL,2023-04-02,5,3,13,14.0,2.3,0.33,0.22,2023-04-02 05:00:00
ATL,2023-04-02,6,26,20,16.46,4.57,1.06,4.95,2023-04-02 06:00:00
ATL,2023-04-02,7,47,54,16.24,3.71,1.69,1.43,2023-04-02 07:00:00
ATL,2023-04-02,8,76,96,15.58,2.74,0.9,3.08,2023-04-02 08:00:00
ATL,2023-04-02,9,85,52,17.96,4.97,1.06,6.59,2023-04-02 09:00:00
ATL,2023-04-02,10,74,43,16.38,3.54,2.0,2.87,2023-04-02 10:00:00
ATL,2023-04-02,11,58,46,15.19,2.38,0.54,1.44,2023-04-02 11:00:00
ATL,2023-04-02,12,54,56,14.8,2.36,1.02,0.84,2023-04-02 12:00:00
ATL,2023-04-02,13,48,53,14.15,1.65,0.55,2.39,2023-04-02 13:00:00
ATL,2023-04-02,14,44,63,16.29,3.66,0.78,1.02,2023-04-02 14:00:00
ATL,2023-04-02,15,70,64,15.42,2.78,1.34,1.17,2023-04-02 15:00:00
ATL,2023-04-02,16,67,60,15.51,2.98,0.86,0.87,2023-04-02 16:00:00
ATL,2023-04-02,17,52,52,14.59,2.05,0.85,2.28,2023-04-02 17:00:00
ATL,2023-04-02,18,53,72,16.38,3.72,0.75,2.55,2023-04-02 18:00:00
ATL,2023-04-02,19,59,68,15.58,2.95,1.21,2.69,2023-04-02 19:00:00
ATL,2023-04-02,20,67,67,17.08,4.33,1.32,4.65,2023-04-02 20:00:00
ATL,2023-04-02,21,52,96,17.42,4.31,1.28,4.06,2023-04-02 21:00:00
ATL,2023-04-02,22,87,22,16.39,3.51,1.61,2.35,2023-04-02 22:00:00
ATL,2023-04-02,23,21,29,15.6,2.42,0.54,4.31,2023-04-02 23:00:00
ATL,2023-04-03,0,2,8,19.33,6.6,0.7,2.51,2023-04-03 00:00:00
ATL,2023-04-03,1,0,3,14.0,1.9,0.0,2.57,2023-04-03 01:00:00
ATL,2023-04-03,2,0,0,0.0,0.0,0.0,2.0,2023-04-03 02:00:00
ATL,2023-04-03,3,1,0,22.0,9.9,0.0,2.0,2023-04-03 03:00:00
ATL,2023-04-03,4,0,1,14.0,1.95,0.0,1.0,2023-04-03 04:00:00
ATL,2023-04-03,5,3,13,14.88,3.04,0.0,2.25,2023-04-03 05:00:00
ATL,2023-04-03,6,30,21,16.62,4.59,0.32,5.17,2023-04-03 06:00:00
ATL,2023-04-03,7,46,65,14.11,2.11,1.29,1.83,2023-04-03 07:00:00
ATL,2023-04-03,8,84,88,14.74,3.08,2.67,3.05,2023-04-03 08:00:00
ATL,2023-04-03,9,81,61,14.2,1.87,1.97,3.98,2023-04-03 09:00:00
ATL,2023-04-03,10,74,41,15.91,3.74,1.85,3.93,2023-04-03 10:00:00
ATL,2023-04-03,11,55,47,14.11,2.14,2.04,2.33,2023-04-03 11:00:00
ATL,2023-04-03,12,55,56,13.43,1.47,2.52,1.44,2023-04-03 12:00:00
ATL,2023-04-03,13,45,55,13.0,1.18,2.56,2.17,2023-04-03 13:00:00
ATL,2023-04-03,14,44,65,12.52,0.92,1.75,1.49,2023-04-03 14:00:00
ATL,2023-04-03,15,70,61,13.92,1.84,1.71,1.74,2023-04-03 15:00:00
ATL,2023-04-03,16,66,60,13.32,1.67,1.16,1.78,2023-04-03 16:00:00
ATL,2023-04-03,17,50,51,13.38,1.84,1.09,3.13,2023-04-03 17:00:00
ATL,2023-04-03,18,55,69,15.05,2.73,1.66,2.68,2023-04-03 18:00:00
ATL,2023-04-03,19,64,68,13.64,2.31,1.51,3.59,2023-04-03 19:00:00
ATL,2023-04-03,20,65,64,16.95,4.24,1.61,3.26,2023-04-03 20:00:00
ATL,2023-04-03,21,53,99,16.7,3.6,1.16,4.62,2023-04-03 21:00:00
ATL,2023-04-03,22,84,21,20.0,7.06,0.59,3.64,2023-04-03 22:00:00
ATL,2023-04-03,23,19,32,25.83,12.36,1.78,4.64,2023-04-03 23:00:00
ATL,2023-04-04,0,2,9,24.67,12.57,1.0,2.14,2023-04-04 00:00:00
ATL,2023-04-04,1,0,3,0.0,0.0,1.67,0.0,2023-04-04 01:00:00
ATL,2023-04-04,2,0,0,0.0,0.0,1.5,3.05,2023-04-04 02:00:00
ATL,2023-04-04,3,0,0,9.0,0.0,0.0,0.0,2023-04-04 03:00:00
