airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Average Taxi Out Time,Average Taxi Out Delay,Average Airborne Delay,Average Taxi In Delay,DATE
ORD,2019-06-24,1,1,4,38.0,26.6,0.0,0.95,2019-06-24 01:00:00
ORD,2019-06-24,2,2,0,25.5,14.1,2.0,5.07,2019-06-24 02:00:00
ORD,2019-06-24,3,0,0,31.0,19.6,0.0,0.0,2019-06-24 03:00:00
ORD,2019-06-24,4,0,4,13.0,1.6,0.0,1.14,2019-06-24 04:00:00
ORD,2019-06-24,5,11,23,13.5,2.22,2.04,2.2,2019-06-24 05:00:00
ORD,2019-06-24,6,56,63,17.07,5.35,5.32,4.82,2019-06-24 06:00:00
ORD,2019-06-24,7,94,76,20.53,8.85,2.04,7.56,2019-06-24 07:00:00
ORD,2019-06-24,8,103,86,30.29,18.59,1.29,8.45,2019-06-24 08:00:00
ORD,2019-06-24,9,79,73,28.11,16.39,1.19,8.16,2019-06-24 09:00:00
ORD,2019-06-24,10,89,69,37.87,26.24,3.37,7.24,2019-06-24 10:00:00
ORD,2019-06-24,11,63,85,36.98,25.2,2.9,5.53,2019-06-24 11:00:00
ORD,2019-06-24,12,95,88,47.68,35.99,3.6,10.14,2019-06-24 12:00:00
ORD,2019-06-24,13,64,93,51.36,39.57,6.84,12.39,2019-06-24 13:00:00
ORD,2019-06-24,14,98,107,46.77,34.97,7.24,13.6,2019-06-24 14:00:00
ORD,2019-06-24,15,89,47,49.95,38.25,6.46,17.81,2019-06-24 15:00:00
ORD,2019-06-24,16,62,91,61.57,49.75,8.31,12.83,2019-06-24 16:00:00
ORD,2019-06-24,17,69,86,43.1,31.32,10.63,12.15,2019-06-24 17:00:00
ORD,2019-06-24,18,107,96,43.41,31.77,5.47,11.62,2019-06-24 18:00:00
ORD,2019-06-24,19,91,86,42.38,30.46,3.28,16.39,2019-06-24 19:00:00
ORD,2019-06-24,20,68,78,35.73,24.12,3.19,15.32,2019-06-24 20:00:00
ORD,2019-06-24,21,78,50,37.32,25.61,3.34,16.25,2019-06-24 21:00:00
ORD,2019-06-24,22,36,22,26.68,15.03,1.53,6.16,2019-06-24 22:00:00
ORD,2019-06-24,23,1,19,21.57,10.21,3.39,8.14,2019-06-24 23:00:00
ORD,2019-06-25,0,3,13,21.4,10.0,1.14,5.12,2019-06-25 00:00:00
ORD,2019-06-25,1,2,3,15.0,3.6,0.0,2.38,2019-06-25 01:00:00
ORD,2019-06-25,2,1,0,19.5,8.1,4.0,6.1,2019-06-25 02:00:00
ORD,2019-06-25,3,0,0,0.0,0.0,0.0,6.1,2019-06-25 03:00:00
ORD,2019-06-25,4,1,4,19.0,7.6,0.0,1.02,2019-06-25 04:00:00
ORD,2019-06-25,5,10,21,20.22,9.0,1.14,2.98,2019-06-25 05:00:00
ORD,2019-06-25,6,51,60,22.13,10.28,5.19,3.81,2019-06-25 06:00:00
ORD,2019-06-25,7,95,72,19.31,7.74,1.6,7.03,2019-06-25 07:00:00
ORD,2019-06-25,8,99,89,19.89,8.28,1.72,7.36,2019-06-25 08:00:00
ORD,2019-06-25,9,80,73,19.59,7.89,1.15,6.07,2019-06-25 09:00:00
ORD,2019-06-25,10,90,67,23.62,11.97,2.07,7.0,2019-06-25 10:00:00
ORD,2019-06-25,11,62,85,26.57,14.77,1.11,4.01,2019-06-25 11:00:00
ORD,2019-06-25,12,93,81,23.79,12.09,1.08,8.23,2019-06-25 12:00:00
ORD,2019-06-25,13,63,97,22.29,10.51,1.71,8.31,2019-06-25 13:00:00
ORD,2019-06-25,14,96,110,24.5,12.76,2.48,9.04,2019-06-25 14:00:00
ORD,2019-06-25,15,90,48,28.56,16.91,2.02,7.81,2019-06-25 15:00:00
ORD,2019-06-25,16,64,89,31.89,20.13,24.57,7.02,2019-06-25 16:00:00
ORD,2019-06-25,17,63,83,25.42,13.62,13.63,6.7,2019-06-25 17:00:00
ORD,2019-06-25,18,109,94,27.04,15.4,2.93,7.74,2019-06-25 18:00:00
ORD,2019-06-25,19,91,86,29.15,17.24,1.7,11.84,2019-06-25 19:00:00
ORD,2019-06-25,20,67,77,25.2,13.6,2.53,8.06,2019-06-25 20:00:00
ORD,2019-06-25,21,73,51,23.91,12.27,2.85,9.4,2019-06-25 21:00:00
ORD,2019-06-25,22,35,20,18.9,7.3,0.88,5.73,2019-06-25 22:00:00
ORD,2019-06-25,23,6,15,14.8,3.45,38.88,3.1,2019-06-25 23:00:00
ORD,2019-06-26,0,3,13,16.67,5.4,0.54,1.29,2019-06-26 00:00:00
ORD,2019-06-26,1,1,3,26.0,14.6,0.25,1.18,2019-06-26 01:00:00
ORD,2019-06-26,2,1,0,17.67,6.4,0.0,6.1,2019-06-26 02:00:00
ORD,2019-06-26,3,1,0,11.0,0.0,0.0,3.05,2019-06-26 03:00:00
ORD,2019-06-26,4,1,3,11.5,0.3,0.0,0.39,2019-06-26 04:00:00
ORD,2019-06-26,5,10,23,12.1,1.27,1.78,1.67,2019-06-26 05:00:00
ORD,2019-06-26,6,55,61,16.71,5.11,4.19,4.37,2019-06-26 06:00:00
ORD,2019-06-26,7,95,75,18.71,7.08,1.18,7.26,2019-06-26 07:00:00
ORD,2019-06-26,8,101,88,18.49,6.83,1.7,7.5,2019-06-26 08:00:00
ORD,2019-06-26,9,80,71,21.63,9.92,2.75,6.66,2019-06-26 09:00:00
ORD,2019-06-26,10,89,69,31.18,19.54,1.63,11.73,2019-06-26 10:00:00
ORD,2019-06-26,11,62,84,18.31,6.76,1.13,4.58,2019-06-26 11:00:00
ORD,2019-06-26,12,95,86,22.18,10.52,1.37,6.47,2019-06-26 12:00:00
ORD,2019-06-26,13,62,94,21.02,9.21,2.13,8.33,2019-06-26 13:00:00
ORD,2019-06-26,14,100,106,23.56,11.79,1.62,9.29,2019-06-26 14:00:00
ORD,2019-06-26,15,89,48,21.12,9.46,1.15,11.47,2019-06-26 15:00:00
ORD,2019-06-26,16,62,91,23.43,11.62,2.07,11.16,2019-06-26 16:00:00
ORD,2019-06-26,17,66,86,24.64,12.85,3.46,11.81,2019-06-26 17:00:00
ORD,2019-06-26,18,109,96,29.47,17.84,6.35,13.13,2019-06-26 18:00:00
ORD,2019-06-26,19,89,85,31.97,20.05,23.45,13.49,2019-06-26 19:00:00
ORD,2019-06-26,20,67,76,21.01,9.46,54.6,10.19,2019-06-26 20:00:00
ORD,2019-06-26,21,76,54,20.91,9.31,9.54,10.89,2019-06-26 21:00:00
ORD,2019-06-26,22,38,21,19.43,7.86,2.71,9.97,2019-06-26 22:00:00
ORD,2019-06-26,23,2,20,15.71,4.41,3.91,7.2,2019-06-26 23:00:00
ORD,2019-06-27,0,7,13,19.8,8.4,1.27,4.74,2019-06-27 00:00:00
ORD,2019-06-27,1,2,3,18.0,6.6,3.17,1.15,2019-06-27 01:00:00
ORD,2019-06-27,2,2,0,26.0,14.68,0.0,8.1,2019-06-27 02:00:00
ORD,2019-06-27,3,0,0,21.0,9.6,0.0,1.1,2019-06-27 03:00:00
ORD,2019-06-27,4,1,4,21.0,9.6,0.0,2.28,2019-06-27 04:00:00
ORD,2019-06-27,5,10,23,13.91,2.53,1.93,1.42,2019-06-27 05:00:00
ORD,2019-06-27,6,55,61,16.28,4.58,5.62,4.81,2019-06-27 06:00:00
ORD,2019-06-27,7,97,75,18.78,7.1,1.73,7.92,2019-06-27 07:00:00
ORD,2019-06-27,8,103,88,20.85,9.16,1.51,9.49,2019-06-27 08:00:00
ORD,2019-06-27,9,78,73,22.35,10.65,3.56,7.06,2019-06-27 09:00:00
ORD,2019-06-27,10,91,69,28.38,16.74,1.91,8.56,2019-06-27 10:00:00
ORD,2019-06-27,11,62,86,20.05,8.24,2.15,7.96,2019-06-27 11:00:00
ORD,2019-06-27,12,96,87,22.51,10.85,2.97,12.44,2019-06-27 12:00:00
ORD,2019-06-27,13,65,95,23.88,12.16,2.05,12.88,2019-06-27 13:00:00
ORD,2019-06-27,14,99,111,24.87,13.11,3.95,12.41,2019-06-27 14:00:00
ORD,2019-06-27,15,91,51,28.88,17.23,1.45,9.68,2019-06-27 15:00:00
ORD,2019-06-27,16,64,90,32.49,20.79,9.64,8.26,2019-06-27 16:00:00
ORD,2019-06-27,17,69,87,36.03,24.28,3.92,9.6,2019-06-27 17:00:00
ORD,2019-06-27,18,108,94,63.11,51.46,2.4,12.68,2019-06-27 18:00:00
ORD,2019-06-27,19,90,87,49.4,37.45,4.5,10.3,2019-06-27 19:00:00
ORD,2019-06-27,20,70,79,29.65,18.06,5.13,7.46,2019-06-27 20:00:00
ORD,2019-06-27,21,76,51,21.96,10.31,1.4,8.57,2019-06-27 21:00:00
ORD,2019-06-27,22,37,22,18.1,6.53,5.22,7.88,2019-06-27 22:00:00
ORD,2019-06-27,23,3,16,18.57,7.21,1.56,15.64,2019-06-27 23:00:00
ORD,2019-06-28,0,4,14,21.0,8.4,1.21,9.1,2019-06-28 00:00:00
ORD,2019-06-28,1,2,4,23.33,12.07,0.0,1.2,2019-06-28 01:00:00
ORD,2019-06-28,2,1,0,23.0,11.6,0.0,7.1,2019-06-28 02:00:00
ORD,2019-06-28,3,1,0,15.0,3.6,0.0,7.1,2019-06-28 03:00:00
ORD,2019-06-28,4,0,4,11.0,0.0,0.17,1.89,2019-06-28 04:00:00
ORD,2019-06-28,5,10,24,13.09,2.32,1.04,1.88,2019-06-28 05:00:00
ORD,2019-06-28,6,55,63,15.59,3.72,5.89,4.3,2019-06-28 06:00:00
ORD,2019-06-28,7,96,74,18.52,6.86,3.5,5.46,2019-06-28 07:00:00
ORD,2019-06-28,8,103,89,21.12,9.41,2.9,5.7,2019-06-28 08:00:00
ORD,2019-06-28,9,79,73,33.7,21.96,1.84,7.35,2019-06-28 09:00:00
ORD,2019-06-28,10,89,69,56.49,44.86,10.94,13.23,2019-06-28 10:00:00
ORD,2019-06-28,11,62,85,30.46,18.66,6.44,7.88,2019-06-28 11:00:00
ORD,2019-06-28,12,96,88,23.92,12.2,8.56,7.35,2019-06-28 12:00:00
ORD,2019-06-28,13,64,94,18.35,6.65,5.06,9.03,2019-06-28 13:00:00
ORD,2019-06-28,14,100,108,20.62,8.85,3.41,12.77,2019-06-28 14:00:00
ORD,2019-06-28,15,89,48,29.65,17.96,3.1,13.0,2019-06-28 15:00:00
ORD,2019-06-28,16,64,88,32.08,20.24,6.41,16.82,2019-06-28 16:00:00
ORD,2019-06-28,17,67,90,38.26,26.48,12.14,16.4,2019-06-28 17:00:00
ORD,2019-06-28,18,108,100,45.38,33.79,22.63,13.93,2019-06-28 18:00:00
ORD,2019-06-28,19,94,87,31.32,19.38,18.23,12.63,2019-06-28 19:00:00
ORD,2019-06-28,20,70,77,24.72,13.13,6.35,9.48,2019-06-28 20:00:00
ORD,2019-06-28,21,76,52,25.43,13.8,1.88,13.69,2019-06-28 21:00:00
ORD,2019-06-28,22,38,23,17.87,6.63,0.56,11.03,2019-06-28 22:00:00
ORD,2019-06-28,23,3,18,18.17,6.88,1.06,8.61,2019-06-28 23:00:00
ORD,2019-06-29,0,4,11,16.5,4.1,0.38,3.08,2019-06-29 00:00:00
ORD,2019-06-29,1,3,1,15.67,4.4,0.0,1.36,2019-06-29 01:00:00
ORD,2019-06-29,2,2,0,19.33,7.93,0.0,0.0,2019-06-29 02:00:00
ORD,2019-06-29,3,0,0,0.0,0.0,0.0,0.0,2019-06-29 03:00:00
ORD,2019-06-29,4,0,4,11.0,0.0,0.0,2.46,2019-06-29 04:00:00
ORD,2019-06-29,5,11,23,14.0,3.14,0.67,2.89,2019-06-29 05:00:00
ORD,2019-06-29,6,43,56,17.21,5.23,4.07,2.53,2019-06-29 06:00:00
ORD,2019-06-29,7,67,61,17.68,6.12,0.84,5.38,2019-06-29 07:00:00
ORD,2019-06-29,8,96,78,17.45,5.82,1.07,9.56,2019-06-29 08:00:00
ORD,2019-06-29,9,77,64,17.34,5.58,0.87,7.97,2019-06-29 09:00:00
ORD,2019-06-29,10,87,55,21.33,9.72,0.96,6.98,2019-06-29 10:00:00
ORD,2019-06-29,11,58,81,15.84,4.26,1.76,5.6,2019-06-29 11:00:00
ORD,2019-06-29,12,91,77,20.4,8.72,1.89,8.87,2019-06-29 12:00:00
ORD,2019-06-29,13,55,86,19.21,7.53,3.47,12.03,2019-06-29 13:00:00
ORD,2019-06-29,14,85,101,18.23,6.64,2.38,10.56,2019-06-29 14:00:00
ORD,2019-06-29,15,74,44,21.37,9.82,0.88,13.11,2019-06-29 15:00:00
ORD,2019-06-29,16,59,80,20.78,9.09,1.7,10.65,2019-06-29 16:00:00
ORD,2019-06-29,17,56,86,22.68,10.93,3.71,12.42,2019-06-29 17:00:00
ORD,2019-06-29,18,96,86,29.6,18.0,2.85,16.36,2019-06-29 18:00:00
ORD,2019-06-29,19,80,66,28.48,16.62,2.5,12.82,2019-06-29 19:00:00
ORD,2019-06-29,20,61,59,24.28,12.73,3.72,12.99,2019-06-29 20:00:00
ORD,2019-06-29,21,66,36,26.18,14.51,0.8,11.68,2019-06-29 21:00:00
ORD,2019-06-29,22,25,13,20.0,8.54,0.57,3.13,2019-06-29 22:00:00
ORD,2019-06-29,23,3,18,12.0,0.8,1.11,5.29,2019-06-29 23:00:00
ORD,2019-06-30,0,4,12,24.75,12.25,0.17,1.42,2019-06-30 00:00:00
ORD,2019-06-30,1,1,4,26.0,14.6,0.0,1.8,2019-06-30 01:00:00
ORD,2019-06-30,2,2,0,17.67,6.4,0.0,0.0,2019-06-30 02:00:00
ORD,2019-06-30,3,2,0,11.0,0.0,1.0,8.1,2019-06-30 03:00:00
ORD,2019-06-30,4,0,4,0.0,0.0,0.0,1.55,2019-06-30 04:00:00
ORD,2019-06-30,5,10,25,15.27,3.85,0.4,4.02,2019-06-30 05:00:00
ORD,2019-06-30,6,51,63,16.49,4.77,7.03,3.5,2019-06-30 06:00:00
ORD,2019-06-30,7,92,70,20.99,9.24,1.16,8.66,2019-06-30 07:00:00
ORD,2019-06-30,8,97,81,20.09,8.47,1.76,11.57,2019-06-30 08:00:00
ORD,2019-06-30,9,78,73,19.72,8.05,2.49,12.21,2019-06-30 09:00:00
ORD,2019-06-30,10,85,73,22.14,10.61,2.03,10.72,2019-06-30 10:00:00
ORD,2019-06-30,11,61,75,18.08,6.5,2.96,8.75,2019-06-30 11:00:00
ORD,2019-06-30,12,92,88,36.29,24.58,11.93,10.92,2019-06-30 12:00:00
ORD,2019-06-30,13,62,93,68.94,57.2,21.92,11.37,2019-06-30 13:00:00
ORD,2019-06-30,14,94,102,62.59,50.83,41.49,10.81,2019-06-30 14:00:00
ORD,2019-06-30,15,86,50,33.35,21.65,9.43,14.84,2019-06-30 15:00:00
ORD,2019-06-30,16,62,90,28.68,17.01,4.18,12.5,2019-06-30 16:00:00
ORD,2019-06-30,17,72,87,30.14,18.4,4.91,13.23,2019-06-30 17:00:00
ORD,2019-06-30,18,102,87,30.9,19.29,2.96,10.23,2019-06-30 18:00:00
ORD,2019-06-30,19,86,85,36.43,24.52,5.44,18.36,2019-06-30 19:00:00
ORD,2019-06-30,20,68,76,39.56,27.85,4.51,13.94,2019-06-30 20:00:00
ORD,2019-06-30,21,78,51,35.94,24.28,4.27,13.9,2019-06-30 21:00:00
ORD,2019-06-30,22,38,20,27.24,15.8,0.65,16.27,2019-06-30 22:00:00
ORD,2019-06-30,23,4,17,17.0,5.52,2.5,15.03,2019-06-30 23:00:00
ORD,2019-07-01,0,6,11,23.8,11.52,5.0,2.15,2019-07-01 00:00:00
ORD,2019-07-01,1,1,4,17.5,6.3,0.0,1.98,2019-07-01 01:00:00
ORD,2019-07-01,2,2,0,16.67,5.73,0.0,0.0,2019-07-01 02:00:00
ORD,2019-07-01,3,0,1,11.0,0.0,5.0,6.1,2019-07-01 03:00:00
ORD,2019-07-01,4,0,4,0.0,0.0,0.4,0.0,2019-07-01 04:00:00
ORD,2019-07-01,5,9,23,11.38,0.66,1.33,2.35,2019-07-01 05:00:00
ORD,2019-07-01,6,52,61,17.11,5.44,4.67,3.84,2019-07-01 06:00:00
ORD,2019-07-01,7,91,70,17.78,6.17,2.54,4.99,2019-07-01 07:00:00
ORD,2019-07-01,8,102,83,21.06,9.36,1.16,10.92,2019-07-01 08:00:00
ORD,2019-07-01,9,74,73,24.3,12.62,1.53,8.02,2019-07-01 09:00:00
ORD,2019-07-01,10,87,65,33.68,22.07,7.74,6.08,2019-07-01 10:00:00
ORD,2019-07-01,11,60,85,24.16,12.55,2.75,4.4,2019-07-01 11:00:00
ORD,2019-07-01,12,94,86,27.37,15.72,2.52,6.15,2019-07-01 12:00:00
ORD,2019-07-01,13,65,93,31.21,19.44,1.18,10.19,2019-07-01 13:00:00
ORD,2019-07-01,14,95,101,26.87,15.12,0.89,9.2,2019-07-01 14:00:00
ORD,2019-07-01,15,82,48,20.87,9.29,1.08,7.39,2019-07-01 15:00:00
ORD,2019-07-01,16,64,86,19.26,7.69,1.84,6.75,2019-07-01 16:00:00
ORD,2019-07-01,17,66,89,20.0,8.27,1.38,9.08,2019-07-01 17:00:00
ORD,2019-07-01,18,107,92,27.4,15.8,1.29,12.4,2019-07-01 18:00:00
ORD,2019-07-01,19,88,85,26.66,14.78,2.17,11.72,2019-07-01 19:00:00
ORD,2019-07-01,20,68,75,21.43,9.86,2.44,11.38,2019-07-01 20:00:00
ORD,2019-07-01,21,78,50,25.59,13.9,1.66,10.34,2019-07-01 21:00:00
ORD,2019-07-01,22,36,22,21.89,10.35,1.23,5.28,2019-07-01 22:00:00
ORD,2019-07-01,23,1,18,17.17,5.82,1.76,4.33,2019-07-01 23:00:00
ORD,2019-07-02,0,3,12,26.2,14.8,1.31,3.78,2019-07-02 00:00:00
ORD,2019-07-02,1,3,3,20.0,8.6,0.33,0.8,2019-07-02 01:00:00
ORD,2019-07-02,2,1,0,15.33,4.2,0.0,0.0,2019-07-02 02:00:00
ORD,2019-07-02,3,0,1,0.0,0.0,0.0,3.1,2019-07-02 03:00:00
ORD,2019-07-02,4,1,4,22.0,10.6,0.08,1.23,2019-07-02 04:00:00
ORD,2019-07-02,5,9,19,12.22,1.41,1.08,1.68,2019-07-02 05:00:00
ORD,2019-07-02,6,44,57,17.09,5.13,4.7,3.69,2019-07-02 06:00:00
ORD,2019-07-02,7,89,67,19.58,8.0,1.53,8.38,2019-07-02 07:00:00
ORD,2019-07-02,8,98,83,23.51,11.78,1.33,11.31,2019-07-02 08:00:00
ORD,2019-07-02,9,74,73,18.9,7.17,1.35,6.91,2019-07-02 09:00:00
ORD,2019-07-02,10,86,63,24.9,13.28,1.24,5.97,2019-07-02 10:00:00
ORD,2019-07-02,11,59,82,22.12,10.51,2.6,4.71,2019-07-02 11:00:00
ORD,2019-07-02,12,91,81,25.53,13.86,4.9,9.05,2019-07-02 12:00:00
ORD,2019-07-02,13,63,93,41.1,29.28,14.52,10.06,2019-07-02 13:00:00
ORD,2019-07-02,14,95,102,42.35,30.57,4.02,11.18,2019-07-02 14:00:00
ORD,2019-07-02,15,84,50,35.31,23.69,18.02,12.0,2019-07-02 15:00:00
ORD,2019-07-02,16,66,83,29.89,18.09,3.83,11.09,2019-07-02 16:00:00
ORD,2019-07-02,17,61,85,26.8,15.05,5.57,7.66,2019-07-02 17:00:00
ORD,2019-07-02,18,107,91,65.16,53.46,69.08,11.28,2019-07-02 18:00:00
ORD,2019-07-02,19,87,85,54.66,42.74,82.86,14.46,2019-07-02 19:00:00
ORD,2019-07-02,20,64,74,46.07,34.47,20.09,11.15,2019-07-02 20:00:00
ORD,2019-07-02,21,67,47,34.63,23.04,12.76,14.65,2019-07-02 21:00:00
ORD,2019-07-02,22,34,20,30.2,18.9,18.39,8.58,2019-07-02 22:00:00
ORD,2019-07-02,23,6,14,20.45,9.08,26.8,9.23,2019-07-02 23:00:00
ORD,2019-07-03,0,2,11,20.0,8.6,28.25,2.43,2019-07-03 00:00:00
ORD,2019-07-03,1,2,3,26.5,15.1,0.0,3.6,2019-07-03 01:00:00
ORD,2019-07-03,2,1,0,15.0,3.8,3.5,3.1,2019-07-03 02:00:00
ORD,2019-07-03,3,1,1,0.0,0.0,0.0,3.6,2019-07-03 03:00:00
ORD,2019-07-03,4,1,4,18.0,6.6,0.82,0.74,2019-07-03 04:00:00
ORD,2019-07-03,5,9,17,12.89,1.67,1.43,3.22,2019-07-03 05:00:00
ORD,2019-07-03,6,37,36,15.56,3.78,9.07,5.34,2019-07-03 06:00:00
ORD,2019-07-03,7,67,63,18.84,7.33,1.43,7.09,2019-07-03 07:00:00
ORD,2019-07-03,8,95,78,19.0,7.31,1.87,11.91,2019-07-03 08:00:00
ORD,2019-07-03,9,71,66,18.52,6.9,2.36,10.85,2019-07-03 09:00:00
ORD,2019-07-03,10,82,62,20.87,9.32,1.19,7.88,2019-07-03 10:00:00
ORD,2019-07-03,11,54,79,17.6,6.19,2.78,9.65,2019-07-03 11:00:00
ORD,2019-07-03,12,95,81,26.12,14.42,2.7,17.24,2019-07-03 12:00:00
ORD,2019-07-03,13,62,90,34.48,22.7,3.87,21.64,2019-07-03 13:00:00
ORD,2019-07-03,14,95,96,36.77,24.98,3.66,19.42,2019-07-03 14:00:00
ORD,2019-07-03,15,78,49,43.24,31.62,2.8,24.35,2019-07-03 15:00:00
ORD,2019-07-03,16,57,86,37.62,25.77,6.52,15.61,2019-07-03 16:00:00
ORD,2019-07-03,17,64,76,26.17,14.37,8.24,11.25,2019-07-03 17:00:00
ORD,2019-07-03,18,97,84,28.1,16.52,8.51,7.94,2019-07-03 18:00:00
ORD,2019-07-03,19,79,45,24.76,12.97,7.55,8.83,2019-07-03 19:00:00
ORD,2019-07-03,20,24,55,19.96,8.56,7.91,7.93,2019-07-03 20:00:00
ORD,2019-07-03,21,58,24,18.18,6.5,2.04,10.9,2019-07-03 21:00:00
ORD,2019-07-03,22,11,16,14.94,3.65,2.78,3.61,2019-07-03 22:00:00
ORD,2019-07-03,23,2,20,17.14,5.9,0.94,2.26,2019-07-03 23:00:00
ORD,2019-07-04,0,6,11,24.0,12.6,0.42,2.63,2019-07-04 00:00:00
ORD,2019-07-04,1,3,1,20.5,9.1,1.0,0.93,2019-07-04 01:00:00
ORD,2019-07-04,2,2,0,22.0,10.6,0.0,0.0,2019-07-04 02:00:00
ORD,2019-07-04,3,0,1,0.0,0.0,0.0,5.1,2019-07-04 03:00:00
ORD,2019-07-04,4,1,3,14.5,3.3,0.0,0.92,2019-07-04 04:00:00
ORD,2019-07-04,5,8,19,11.78,0.84,1.16,0.21,2019-07-04 05:00:00
ORD,2019-07-04,6,30,33,14.94,2.93,6.58,2.03,2019-07-04 06:00:00
ORD,2019-07-04,7,61,61,17.44,5.93,1.26,3.99,2019-07-04 07:00:00
ORD,2019-07-04,8,89,78,19.48,7.89,1.73,8.37,2019-07-04 08:00:00
ORD,2019-07-04,9,67,66,17.87,6.28,0.64,7.05,2019-07-04 09:00:00
ORD,2019-07-04,10,82,56,23.95,12.3,1.34,5.57,2019-07-04 10:00:00
ORD,2019-07-04,11,58,75,16.32,4.91,0.59,4.44,2019-07-04 11:00:00
ORD,2019-07-04,12,92,80,19.97,8.38,0.94,8.69,2019-07-04 12:00:00
ORD,2019-07-04,13,59,89,19.38,7.63,0.96,10.78,2019-07-04 13:00:00
ORD,2019-07-04,14,87,101,20.95,9.23,1.34,10.45,2019-07-04 14:00:00
ORD,2019-07-04,15,67,48,21.03,9.4,0.96,9.46,2019-07-04 15:00:00
ORD,2019-07-04,16,61,69,24.68,12.94,7.32,6.02,2019-07-04 16:00:00
ORD,2019-07-04,17,53,49,27.39,15.54,2.42,4.82,2019-07-04 17:00:00
ORD,2019-07-04,18,64,68,32.76,21.21,1.64,9.98,2019-07-04 18:00:00
ORD,2019-07-04,19,71,37,24.24,12.3,2.0,5.31,2019-07-04 19:00:00
ORD,2019-07-04,20,23,40,18.41,7.3,0.9,6.31,2019-07-04 20:00:00
ORD,2019-07-04,21,48,20,21.17,9.42,0.35,1.17,2019-07-04 21:00:00
ORD,2019-07-04,22,10,14,16.58,6.28,0.13,3.1,2019-07-04 22:00:00
ORD,2019-07-04,23,3,14,12.33,1.17,1.0,1.0,2019-07-04 23:00:00
ORD,2019-07-05,0,3,12,17.67,4.93,1.0,1.05,2019-07-05 00:00:00
ORD,2019-07-05,1,3,2,12.75,1.35,0.0,0.8,2019-07-05 01:00:00
ORD,2019-07-05,2,1,0,25.0,13.6,0.0,0.0,2019-07-05 02:00:00
ORD,2019-07-05,3,1,1,11.0,0.0,0.5,1.57,2019-07-05 03:00:00
ORD,2019-07-05,4,0,4,0.0,0.0,0.0,0.79,2019-07-05 04:00:00
ORD,2019-07-05,5,7,20,11.29,0.34,0.9,1.77,2019-07-05 05:00:00
ORD,2019-07-05,6,27,29,14.7,2.99,6.54,1.05,2019-07-05 06:00:00
ORD,2019-07-05,7,44,32,15.77,4.29,0.81,1.67,2019-07-05 07:00:00
ORD,2019-07-05,8,61,64,17.11,5.48,1.04,2.8,2019-07-05 08:00:00
ORD,2019-07-05,9,60,63,16.65,4.92,2.86,4.95,2019-07-05 09:00:00
ORD,2019-07-05,10,80,55,24.52,12.95,2.07,5.58,2019-07-05 10:00:00
ORD,2019-07-05,11,60,78,19.18,7.66,1.58,4.11,2019-07-05 11:00:00
ORD,2019-07-05,12,89,79,33.78,22.1,1.11,9.27,2019-07-05 12:00:00
ORD,2019-07-05,13,63,86,51.04,39.3,2.8,13.58,2019-07-05 13:00:00
ORD,2019-07-05,14,90,94,68.82,57.04,2.27,12.37,2019-07-05 14:00:00
ORD,2019-07-05,15,70,48,61.09,49.43,5.11,20.31,2019-07-05 15:00:00
ORD,2019-07-05,16,63,85,48.77,36.91,5.93,14.15,2019-07-05 16:00:00
ORD,2019-07-05,17,61,86,32.04,20.15,5.5,16.62,2019-07-05 17:00:00
ORD,2019-07-05,18,103,85,22.9,11.37,2.47,7.23,2019-07-05 18:00:00
ORD,2019-07-05,19,81,75,22.67,10.77,1.74,14.82,2019-07-05 19:00:00
ORD,2019-07-05,20,66,54,24.21,12.62,1.87,8.78,2019-07-05 20:00:00
ORD,2019-07-05,21,58,47,24.43,12.68,2.05,8.36,2019-07-05 21:00:00
ORD,2019-07-05,22,34,17,15.0,3.41,1.18,1.8,2019-07-05 22:00:00
ORD,2019-07-05,23,3,14,17.5,6.18,0.8,3.11,2019-07-05 23:00:00
ORD,2019-07-06,0,3,10,20.67,7.8,0.77,3.31,2019-07-06 00:00:00
ORD,2019-07-06,1,3,1,23.0,11.6,0.0,1.45,2019-07-06 01:00:00
ORD,2019-07-06,2,2,0,21.0,9.7,0.0,0.0,2019-07-06 02:00:00
ORD,2019-07-06,3,0,1,0.0,0.0,0.0,6.1,2019-07-06 03:00:00
ORD,2019-07-06,4,0,4,18.0,6.6,0.0,0.9,2019-07-06 04:00:00
ORD,2019-07-06,5,10,22,14.2,2.92,0.86,1.65,2019-07-06 05:00:00
ORD,2019-07-06,6,44,50,16.28,4.38,7.04,3.63,2019-07-06 06:00:00
ORD,2019-07-06,7,62,59,19.0,7.42,3.56,5.79,2019-07-06 07:00:00
ORD,2019-07-06,8,96,75,21.67,10.03,4.4,10.08,2019-07-06 08:00:00
ORD,2019-07-06,9,80,68,19.7,7.97,3.7,8.19,2019-07-06 09:00:00
ORD,2019-07-06,10,87,52,24.53,12.87,3.63,8.19,2019-07-06 10:00:00
ORD,2019-07-06,11,55,83,21.67,10.15,3.1,7.46,2019-07-06 11:00:00
ORD,2019-07-06,12,90,76,32.69,21.02,2.47,11.24,2019-07-06 12:00:00
ORD,2019-07-06,13,59,85,43.26,31.48,4.4,11.84,2019-07-06 13:00:00
ORD,2019-07-06,14,86,99,37.36,25.6,7.12,9.4,2019-07-06 14:00:00
