airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Average Taxi Out Time,Average Taxi Out Delay,Average Airborne Delay,Average Taxi In Delay,DATE
JFK,2023-02-08,6,24,15,19.52,2.83,4.15,1.22,2023-02-08 06:00:00
JFK,2023-02-08,7,36,35,24.15,6.31,4.64,6.66,2023-02-08 07:00:00
JFK,2023-02-08,8,53,18,24.84,6.99,1.89,7.79,2023-02-08 08:00:00
JFK,2023-02-08,9,40,26,19.45,3.46,2.35,5.77,2023-02-08 09:00:00
JFK,2023-02-08,10,22,16,18.04,1.82,1.19,3.62,2023-02-08 10:00:00
JFK,2023-02-08,11,24,22,16.25,1.05,1.95,2.09,2023-02-08 11:00:00
JFK,2023-02-08,12,27,36,25.11,7.82,1.97,1.92,2023-02-08 12:00:00
JFK,2023-02-08,13,27,39,17.0,1.53,2.9,3.12,2023-02-08 13:00:00
JFK,2023-02-08,14,27,43,18.07,2.31,2.42,0.96,2023-02-08 14:00:00
JFK,2023-02-08,15,35,32,20.54,4.09,3.29,4.93,2023-02-08 15:00:00
JFK,2023-02-08,16,32,40,21.39,3.79,2.77,3.32,2023-02-08 16:00:00
JFK,2023-02-08,17,36,32,18.67,2.62,6.44,2.84,2023-02-08 17:00:00
JFK,2023-02-08,18,29,36,19.45,2.71,7.34,7.67,2023-02-08 18:00:00
JFK,2023-02-08,19,43,28,19.07,1.85,4.52,9.64,2023-02-08 19:00:00
JFK,2023-02-08,20,32,35,19.94,3.33,4.53,9.13,2023-02-08 20:00:00
JFK,2023-02-08,21,35,39,20.14,3.66,3.7,6.2,2023-02-08 21:00:00
JFK,2023-02-08,22,27,31,20.91,4.08,5.71,5.13,2023-02-08 22:00:00
JFK,2023-02-08,23,10,20,20.25,2.52,4.7,2.29,2023-02-08 23:00:00
JFK,2023-02-09,0,3,4,21.5,3.9,0.5,3.63,2023-02-09 00:00:00
JFK,2023-02-09,1,3,1,15.0,0.0,0.0,4.2,2023-02-09 01:00:00
JFK,2023-02-09,2,1,1,12.0,0.0,1.0,4.7,2023-02-09 02:00:00
JFK,2023-02-09,3,1,0,14.0,0.0,0.0,0.0,2023-02-09 03:00:00
JFK,2023-02-09,4,0,6,18.5,1.2,0.29,2.83,2023-02-09 04:00:00
JFK,2023-02-09,5,4,12,14.75,0.63,0.67,5.01,2023-02-09 05:00:00
JFK,2023-02-09,6,25,20,22.16,6.28,6.27,7.07,2023-02-09 06:00:00
JFK,2023-02-09,7,38,34,27.38,9.61,4.24,8.69,2023-02-09 07:00:00
JFK,2023-02-09,8,52,20,30.76,12.81,2.24,8.1,2023-02-09 08:00:00
JFK,2023-02-09,9,40,26,24.24,7.23,2.96,3.58,2023-02-09 09:00:00
JFK,2023-02-09,10,22,17,19.22,3.13,1.0,4.85,2023-02-09 10:00:00
JFK,2023-02-09,11,22,21,17.5,1.32,2.18,2.4,2023-02-09 11:00:00
JFK,2023-02-09,12,29,36,20.55,3.39,2.61,2.44,2023-02-09 12:00:00
JFK,2023-02-09,13,26,39,19.37,3.71,3.97,4.75,2023-02-09 13:00:00
JFK,2023-02-09,14,30,50,27.84,11.04,6.35,4.81,2023-02-09 14:00:00
JFK,2023-02-09,15,35,34,30.43,12.94,7.94,5.69,2023-02-09 15:00:00
JFK,2023-02-09,16,31,39,24.06,6.04,6.79,6.3,2023-02-09 16:00:00
JFK,2023-02-09,17,41,36,23.41,6.28,7.75,3.63,2023-02-09 17:00:00
JFK,2023-02-09,18,32,36,32.91,14.97,10.73,9.5,2023-02-09 18:00:00
JFK,2023-02-09,19,45,30,28.96,10.78,7.0,10.5,2023-02-09 19:00:00
JFK,2023-02-09,20,35,33,26.39,8.88,8.97,8.98,2023-02-09 20:00:00
JFK,2023-02-09,21,40,42,32.29,14.69,6.91,8.39,2023-02-09 21:00:00
JFK,2023-02-09,22,25,33,25.13,8.22,28.26,5.18,2023-02-09 22:00:00
JFK,2023-02-09,23,11,21,19.43,2.39,9.05,3.46,2023-02-09 23:00:00
JFK,2023-02-10,0,8,6,20.71,3.29,2.75,6.02,2023-02-10 00:00:00
JFK,2023-02-10,1,2,1,18.0,0.7,3.0,2.85,2023-02-10 01:00:00
JFK,2023-02-10,2,1,1,17.0,0.0,2.5,3.2,2023-02-10 02:00:00
JFK,2023-02-10,3,1,0,16.0,0.0,0.0,0.0,2023-02-10 03:00:00
JFK,2023-02-10,4,0,6,0.0,0.0,0.14,5.83,2023-02-10 04:00:00
JFK,2023-02-10,5,3,12,13.33,0.0,2.0,3.23,2023-02-10 05:00:00
JFK,2023-02-10,6,24,17,18.72,2.81,4.91,4.2,2023-02-10 06:00:00
JFK,2023-02-10,7,38,34,21.63,4.03,8.09,7.22,2023-02-10 07:00:00
JFK,2023-02-10,8,55,19,23.81,6.48,4.57,7.46,2023-02-10 08:00:00
JFK,2023-02-10,9,40,27,22.28,6.15,4.72,5.37,2023-02-10 09:00:00
JFK,2023-02-10,10,20,17,19.0,2.7,1.56,1.92,2023-02-10 10:00:00
JFK,2023-02-10,11,23,20,24.6,7.39,3.15,2.42,2023-02-10 11:00:00
JFK,2023-02-10,12,28,36,23.61,6.43,1.89,2.11,2023-02-10 12:00:00
JFK,2023-02-10,13,27,41,21.07,4.88,1.48,4.68,2023-02-10 13:00:00
JFK,2023-02-10,14,30,46,24.39,7.22,2.49,5.16,2023-02-10 14:00:00
JFK,2023-02-10,15,36,31,24.06,6.83,3.52,5.12,2023-02-10 15:00:00
JFK,2023-02-10,16,33,39,22.97,5.56,2.46,3.72,2023-02-10 16:00:00
JFK,2023-02-10,17,37,35,23.78,6.5,2.88,6.23,2023-02-10 17:00:00
JFK,2023-02-10,18,32,35,21.69,4.77,6.05,11.59,2023-02-10 18:00:00
JFK,2023-02-10,19,43,29,21.85,4.39,5.17,11.85,2023-02-10 19:00:00
JFK,2023-02-10,20,34,38,24.91,7.71,5.81,10.84,2023-02-10 20:00:00
JFK,2023-02-10,21,35,37,23.35,6.22,5.45,8.7,2023-02-10 21:00:00
JFK,2023-02-10,22,27,33,22.59,5.79,4.85,5.69,2023-02-10 22:00:00
JFK,2023-02-10,23,11,19,22.5,4.5,2.9,4.18,2023-02-10 23:00:00
JFK,2023-02-11,0,5,4,23.67,6.07,0.5,5.58,2023-02-11 00:00:00
JFK,2023-02-11,1,2,1,24.67,7.07,0.0,1.7,2023-02-11 01:00:00
JFK,2023-02-11,2,2,1,19.0,1.7,0.5,6.2,2023-02-11 02:00:00
JFK,2023-02-11,3,1,0,17.0,0.0,0.0,0.0,2023-02-11 03:00:00
JFK,2023-02-11,4,0,6,0.0,0.0,3.0,1.77,2023-02-11 04:00:00
JFK,2023-02-11,5,4,11,16.0,0.63,0.17,4.15,2023-02-11 05:00:00
JFK,2023-02-11,6,21,17,20.96,4.55,2.05,4.19,2023-02-11 06:00:00
JFK,2023-02-11,7,38,35,22.03,4.53,3.31,4.65,2023-02-11 07:00:00
JFK,2023-02-11,8,49,21,32.44,14.62,2.16,5.52,2023-02-11 08:00:00
JFK,2023-02-11,9,42,26,20.28,4.11,1.57,2.4,2023-02-11 09:00:00
JFK,2023-02-11,10,19,16,17.3,2.09,3.82,3.04,2023-02-11 10:00:00
JFK,2023-02-11,11,24,21,21.04,4.0,2.27,0.97,2023-02-11 11:00:00
JFK,2023-02-11,12,28,36,24.0,6.8,2.17,3.07,2023-02-11 12:00:00
JFK,2023-02-11,13,23,40,19.75,3.87,1.76,2.34,2023-02-11 13:00:00
JFK,2023-02-11,14,30,43,20.07,3.5,2.46,2.86,2023-02-11 14:00:00
JFK,2023-02-11,15,34,32,20.94,3.64,3.97,8.17,2023-02-11 15:00:00
JFK,2023-02-11,16,31,38,21.61,4.35,2.66,4.32,2023-02-11 16:00:00
JFK,2023-02-11,17,33,33,19.68,3.71,3.09,7.86,2023-02-11 17:00:00
JFK,2023-02-11,18,32,35,23.06,6.03,8.26,10.52,2023-02-11 18:00:00
JFK,2023-02-11,19,43,30,27.02,8.82,5.73,11.62,2023-02-11 19:00:00
JFK,2023-02-11,20,31,39,25.91,8.77,5.53,14.16,2023-02-11 20:00:00
JFK,2023-02-11,21,41,38,31.14,13.57,4.71,13.11,2023-02-11 21:00:00
JFK,2023-02-11,22,24,32,23.22,6.61,7.19,12.36,2023-02-11 22:00:00
JFK,2023-02-11,23,12,18,24.54,7.0,2.0,4.78,2023-02-11 23:00:00
JFK,2023-02-12,0,8,4,19.8,2.32,0.75,6.18,2023-02-12 00:00:00
JFK,2023-02-12,1,2,1,16.5,0.0,6.0,4.7,2023-02-12 01:00:00
JFK,2023-02-12,2,3,1,18.8,2.16,0.0,6.2,2023-02-12 02:00:00
JFK,2023-02-12,3,3,1,21.67,4.27,4.0,4.7,2023-02-12 03:00:00
JFK,2023-02-12,4,0,5,0.0,0.0,2.33,9.4,2023-02-12 04:00:00
JFK,2023-02-12,5,4,12,16.0,0.85,0.08,6.56,2023-02-12 05:00:00
JFK,2023-02-12,6,23,16,20.6,3.89,2.84,6.79,2023-02-12 06:00:00
JFK,2023-02-12,7,37,37,24.15,7.05,5.16,7.91,2023-02-12 07:00:00
JFK,2023-02-12,8,54,18,32.02,14.05,3.45,7.63,2023-02-12 08:00:00
JFK,2023-02-12,9,40,28,25.98,9.48,5.83,6.5,2023-02-12 09:00:00
JFK,2023-02-12,10,21,18,16.78,1.27,3.45,4.85,2023-02-12 10:00:00
JFK,2023-02-12,11,22,22,15.91,1.03,4.62,3.8,2023-02-12 11:00:00
JFK,2023-02-12,12,28,36,18.04,1.51,3.32,4.15,2023-02-12 12:00:00
JFK,2023-02-12,13,26,39,19.86,3.93,3.78,3.08,2023-02-12 13:00:00
JFK,2023-02-12,14,31,47,23.0,5.91,3.68,3.07,2023-02-12 14:00:00
JFK,2023-02-12,15,36,30,24.68,7.32,3.34,3.87,2023-02-12 15:00:00
JFK,2023-02-12,16,30,38,22.45,4.76,2.77,3.54,2023-02-12 16:00:00
JFK,2023-02-12,17,37,36,24.46,7.23,3.49,4.92,2023-02-12 17:00:00
JFK,2023-02-12,18,30,35,26.62,8.9,4.53,7.3,2023-02-12 18:00:00
JFK,2023-02-12,19,44,29,24.76,6.44,3.86,5.88,2023-02-12 19:00:00
JFK,2023-02-12,20,35,37,28.3,10.81,3.92,9.63,2023-02-12 20:00:00
JFK,2023-02-12,21,34,40,23.71,6.29,3.07,6.64,2023-02-12 21:00:00
JFK,2023-02-12,22,27,32,23.93,6.82,3.97,6.26,2023-02-12 22:00:00
JFK,2023-02-12,23,11,18,21.64,4.21,4.57,3.39,2023-02-12 23:00:00
JFK,2023-02-13,0,4,5,20.67,3.07,0.25,5.52,2023-02-13 00:00:00
JFK,2023-02-13,1,4,2,16.75,0.0,0.0,4.7,2023-02-13 01:00:00
JFK,2023-02-13,2,1,1,18.0,0.4,2.33,4.37,2023-02-13 02:00:00
JFK,2023-02-13,3,1,0,18.0,0.4,1.0,1.35,2023-02-13 03:00:00
JFK,2023-02-13,4,0,5,0.0,0.0,2.83,2.02,2023-02-13 04:00:00
JFK,2023-02-13,5,4,11,21.0,4.58,0.67,3.4,2023-02-13 05:00:00
JFK,2023-02-13,6,23,16,20.72,4.54,2.95,2.36,2023-02-13 06:00:00
JFK,2023-02-13,7,36,33,21.5,4.4,4.91,5.22,2023-02-13 07:00:00
JFK,2023-02-13,8,52,21,20.96,4.59,1.71,6.14,2023-02-13 08:00:00
JFK,2023-02-13,9,43,25,18.53,2.51,3.3,5.59,2023-02-13 09:00:00
JFK,2023-02-13,10,21,18,18.52,2.22,1.59,5.22,2023-02-13 10:00:00
JFK,2023-02-13,11,24,22,18.96,2.25,1.91,3.58,2023-02-13 11:00:00
JFK,2023-02-13,12,29,35,20.14,3.6,2.39,1.61,2023-02-13 12:00:00
JFK,2023-02-13,13,27,42,15.96,0.88,2.14,1.98,2023-02-13 13:00:00
JFK,2023-02-13,14,30,45,20.13,4.2,2.14,1.91,2023-02-13 14:00:00
JFK,2023-02-13,15,34,34,21.4,4.16,1.89,4.5,2023-02-13 15:00:00
JFK,2023-02-13,16,32,39,18.87,2.45,2.53,2.95,2023-02-13 16:00:00
JFK,2023-02-13,17,38,36,24.92,7.99,3.17,7.55,2023-02-13 17:00:00
JFK,2023-02-13,18,32,35,23.59,6.07,6.66,9.43,2023-02-13 18:00:00
JFK,2023-02-13,19,41,28,22.27,4.41,3.79,8.93,2023-02-13 19:00:00
JFK,2023-02-13,20,35,35,24.43,7.22,4.47,6.08,2023-02-13 20:00:00
JFK,2023-02-13,21,35,38,20.56,3.79,5.41,4.27,2023-02-13 21:00:00
JFK,2023-02-13,22,26,30,17.81,1.86,6.94,5.37,2023-02-13 22:00:00
JFK,2023-02-13,23,11,22,20.13,3.26,3.95,5.4,2023-02-13 23:00:00
JFK,2023-02-14,0,4,5,19.75,2.8,1.0,3.13,2023-02-14 00:00:00
JFK,2023-02-14,1,3,1,17.0,1.48,0.0,3.47,2023-02-14 01:00:00
JFK,2023-02-14,2,2,1,17.0,0.0,1.0,4.7,2023-02-14 02:00:00
JFK,2023-02-14,3,1,0,13.0,0.0,0.0,0.0,2023-02-14 03:00:00
JFK,2023-02-14,4,0,6,0.0,0.0,2.0,6.11,2023-02-14 04:00:00
JFK,2023-02-14,5,3,11,14.67,0.0,0.71,3.11,2023-02-14 05:00:00
JFK,2023-02-14,6,24,15,20.73,4.53,1.74,4.97,2023-02-14 06:00:00
JFK,2023-02-14,7,37,37,20.74,3.48,3.43,4.31,2023-02-14 07:00:00
JFK,2023-02-14,8,49,19,22.66,5.52,1.86,5.08,2023-02-14 08:00:00
JFK,2023-02-14,9,41,26,17.8,2.21,1.96,3.76,2023-02-14 09:00:00
JFK,2023-02-14,10,21,17,16.9,1.22,1.94,4.38,2023-02-14 10:00:00
JFK,2023-02-14,11,22,22,17.95,2.02,1.87,1.9,2023-02-14 11:00:00
JFK,2023-02-14,12,28,35,24.25,7.04,2.0,2.28,2023-02-14 12:00:00
JFK,2023-02-14,13,24,43,19.92,3.42,1.35,4.35,2023-02-14 13:00:00
JFK,2023-02-14,14,32,44,20.97,4.64,1.98,4.16,2023-02-14 14:00:00
JFK,2023-02-14,15,35,34,20.62,3.96,3.17,4.06,2023-02-14 15:00:00
JFK,2023-02-14,16,31,37,21.31,3.36,2.46,3.01,2023-02-14 16:00:00
JFK,2023-02-14,17,36,32,23.2,6.28,2.94,8.1,2023-02-14 17:00:00
JFK,2023-02-14,18,32,37,23.56,6.7,7.37,8.01,2023-02-14 18:00:00
JFK,2023-02-14,19,41,30,22.46,4.94,5.45,9.67,2023-02-14 19:00:00
JFK,2023-02-14,20,36,34,24.74,7.61,4.77,11.55,2023-02-14 20:00:00
JFK,2023-02-14,21,35,39,21.65,4.65,4.19,7.39,2023-02-14 21:00:00
JFK,2023-02-14,22,27,33,20.42,3.76,5.74,5.77,2023-02-14 22:00:00
JFK,2023-02-14,23,12,17,22.2,4.48,2.72,3.24,2023-02-14 23:00:00
JFK,2023-02-15,0,6,5,20.14,3.09,0.67,1.57,2023-02-15 00:00:00
JFK,2023-02-15,1,1,2,13.0,0.0,0.0,1.7,2023-02-15 01:00:00
JFK,2023-02-15,2,2,1,19.5,2.7,0.0,5.6,2023-02-15 02:00:00
JFK,2023-02-15,3,1,0,24.0,9.2,2.0,3.7,2023-02-15 03:00:00
JFK,2023-02-15,4,0,6,0.0,0.0,1.75,3.44,2023-02-15 04:00:00
JFK,2023-02-15,5,5,12,16.33,0.38,1.4,5.86,2023-02-15 05:00:00
JFK,2023-02-15,6,24,17,20.15,3.81,1.65,5.19,2023-02-15 06:00:00
JFK,2023-02-15,7,36,34,19.74,2.7,5.85,6.87,2023-02-15 07:00:00
JFK,2023-02-15,8,53,18,30.65,12.54,3.63,8.84,2023-02-15 08:00:00
JFK,2023-02-15,9,40,26,24.62,7.87,7.93,6.23,2023-02-15 09:00:00
JFK,2023-02-15,10,23,16,20.04,3.71,4.78,3.92,2023-02-15 10:00:00
JFK,2023-02-15,11,23,22,21.38,4.04,4.7,3.46,2023-02-15 11:00:00
JFK,2023-02-15,12,27,37,20.19,3.53,2.57,2.89,2023-02-15 12:00:00
JFK,2023-02-15,13,27,40,21.62,5.45,2.05,3.56,2023-02-15 13:00:00
JFK,2023-02-15,14,27,43,28.86,11.78,2.7,5.4,2023-02-15 14:00:00
JFK,2023-02-15,15,36,32,25.41,7.85,2.51,4.21,2023-02-15 15:00:00
JFK,2023-02-15,16,33,38,21.13,4.12,1.98,4.09,2023-02-15 16:00:00
JFK,2023-02-15,17,35,35,25.43,7.97,2.27,5.5,2023-02-15 17:00:00
JFK,2023-02-15,18,31,37,26.58,8.8,2.79,11.02,2023-02-15 18:00:00
JFK,2023-02-15,19,45,30,26.09,7.71,2.84,12.59,2023-02-15 19:00:00
JFK,2023-02-15,20,35,35,28.0,10.67,1.89,8.97,2023-02-15 20:00:00
JFK,2023-02-15,21,37,38,24.79,7.74,0.93,6.35,2023-02-15 21:00:00
JFK,2023-02-15,22,25,31,24.33,7.44,3.94,8.34,2023-02-15 22:00:00
JFK,2023-02-15,23,11,20,26.13,8.03,2.38,4.18,2023-02-15 23:00:00
JFK,2023-02-16,0,3,7,22.0,4.4,1.0,9.42,2023-02-16 00:00:00
JFK,2023-02-16,1,3,1,20.33,2.93,0.0,7.2,2023-02-16 01:00:00
JFK,2023-02-16,2,1,1,17.0,0.0,0.0,4.7,2023-02-16 02:00:00
JFK,2023-02-16,3,1,0,12.0,0.0,5.0,4.7,2023-02-16 03:00:00
JFK,2023-02-16,4,0,5,0.0,0.0,1.14,3.69,2023-02-16 04:00:00
JFK,2023-02-16,5,3,17,13.33,0.0,3.06,9.78,2023-02-16 05:00:00
JFK,2023-02-16,6,25,19,19.3,3.02,3.73,4.4,2023-02-16 06:00:00
JFK,2023-02-16,7,36,41,19.11,1.83,4.67,11.17,2023-02-16 07:00:00
JFK,2023-02-16,8,54,21,27.23,9.65,3.76,8.9,2023-02-16 08:00:00
JFK,2023-02-16,9,41,26,20.8,4.88,3.46,7.92,2023-02-16 09:00:00
JFK,2023-02-16,10,23,17,18.46,2.3,3.89,7.36,2023-02-16 10:00:00
JFK,2023-02-16,11,24,22,15.92,0.73,3.39,3.88,2023-02-16 11:00:00
JFK,2023-02-16,12,30,36,18.3,2.14,4.03,2.98,2023-02-16 12:00:00
JFK,2023-02-16,13,25,42,16.79,1.66,3.97,4.97,2023-02-16 13:00:00
JFK,2023-02-16,14,31,49,16.03,1.05,6.04,4.3,2023-02-16 14:00:00
JFK,2023-02-16,15,35,34,20.45,3.51,5.1,5.11,2023-02-16 15:00:00
JFK,2023-02-16,16,32,39,21.83,5.38,5.07,5.53,2023-02-16 16:00:00
JFK,2023-02-16,17,40,37,19.58,2.89,6.14,6.97,2023-02-16 17:00:00
JFK,2023-02-16,18,35,36,18.47,2.34,5.41,9.52,2023-02-16 18:00:00
JFK,2023-02-16,19,46,31,22.05,4.5,6.52,7.26,2023-02-16 19:00:00
JFK,2023-02-16,20,39,33,20.92,4.13,10.03,10.77,2023-02-16 20:00:00
JFK,2023-02-16,21,41,41,22.74,5.43,6.45,4.96,2023-02-16 21:00:00
JFK,2023-02-16,22,25,32,22.0,5.57,6.03,5.09,2023-02-16 22:00:00
JFK,2023-02-16,23,14,25,20.13,2.43,6.3,3.65,2023-02-16 23:00:00
JFK,2023-02-17,0,8,7,17.0,0.7,1.25,4.18,2023-02-17 00:00:00
JFK,2023-02-17,1,2,2,16.0,0.0,0.0,10.7,2023-02-17 01:00:00
JFK,2023-02-17,2,1,1,20.0,2.7,9.33,6.3,2023-02-17 02:00:00
JFK,2023-02-17,3,1,0,17.0,0.0,0.0,0.0,2023-02-17 03:00:00
JFK,2023-02-17,4,0,5,0.0,0.0,3.5,8.87,2023-02-17 04:00:00
JFK,2023-02-17,5,2,18,14.5,0.75,1.24,2.92,2023-02-17 05:00:00
JFK,2023-02-17,6,25,19,19.12,3.58,5.0,4.15,2023-02-17 06:00:00
JFK,2023-02-17,7,36,40,22.79,5.09,8.18,6.81,2023-02-17 07:00:00
JFK,2023-02-17,8,55,20,31.46,13.81,5.27,8.65,2023-02-17 08:00:00
JFK,2023-02-17,9,42,28,34.52,17.68,6.23,6.12,2023-02-17 09:00:00
JFK,2023-02-17,10,24,16,21.08,4.41,4.08,4.45,2023-02-17 10:00:00
JFK,2023-02-17,11,26,22,23.29,6.6,6.1,4.02,2023-02-17 11:00:00
JFK,2023-02-17,12,28,36,24.79,7.07,6.33,3.6,2023-02-17 12:00:00
JFK,2023-02-17,13,30,41,27.8,10.76,4.7,5.6,2023-02-17 13:00:00
JFK,2023-02-17,14,30,45,32.63,15.5,5.17,2.91,2023-02-17 14:00:00
JFK,2023-02-17,15,34,31,29.46,11.96,4.68,8.92,2023-02-17 15:00:00
JFK,2023-02-17,16,34,38,24.21,6.3,3.85,3.88,2023-02-17 16:00:00
JFK,2023-02-17,17,35,35,23.88,7.27,6.68,6.17,2023-02-17 17:00:00
JFK,2023-02-17,18,34,35,29.44,11.81,6.92,5.62,2023-02-17 18:00:00
JFK,2023-02-17,19,45,28,39.11,20.39,6.55,10.66,2023-02-17 19:00:00
JFK,2023-02-17,20,37,38,34.39,17.01,5.31,9.62,2023-02-17 20:00:00
JFK,2023-02-17,21,38,38,29.0,11.81,5.22,5.26,2023-02-17 21:00:00
JFK,2023-02-17,22,26,32,25.36,8.57,4.19,6.38,2023-02-17 22:00:00
JFK,2023-02-17,23,13,26,21.2,3.89,2.92,4.93,2023-02-17 23:00:00
JFK,2023-02-18,0,5,6,33.33,15.73,0.86,2.59,2023-02-18 00:00:00
JFK,2023-02-18,1,3,1,21.0,5.13,4.0,3.2,2023-02-18 01:00:00
JFK,2023-02-18,2,2,1,18.0,0.7,0.0,6.2,2023-02-18 02:00:00
JFK,2023-02-18,3,1,0,17.0,0.0,0.0,0.0,2023-02-18 03:00:00
JFK,2023-02-18,4,0,5,0.0,0.0,0.0,2.13,2023-02-18 04:00:00
JFK,2023-02-18,5,1,13,16.0,0.5,1.0,3.16,2023-02-18 05:00:00
JFK,2023-02-18,6,23,19,18.64,2.82,1.71,6.2,2023-02-18 06:00:00
JFK,2023-02-18,7,40,39,24.26,6.83,3.03,8.56,2023-02-18 07:00:00
JFK,2023-02-18,8,50,22,27.02,9.62,2.5,10.31,2023-02-18 08:00:00
JFK,2023-02-18,9,43,27,22.42,5.73,1.83,5.91,2023-02-18 09:00:00
JFK,2023-02-18,10,22,16,18.17,2.52,2.44,3.81,2023-02-18 10:00:00
JFK,2023-02-18,11,27,22,18.93,2.6,1.68,3.02,2023-02-18 11:00:00
JFK,2023-02-18,12,28,35,18.5,2.38,1.77,3.48,2023-02-18 12:00:00
JFK,2023-02-18,13,27,41,17.27,1.93,2.85,3.22,2023-02-18 13:00:00
JFK,2023-02-18,14,31,43,21.31,4.84,3.74,4.65,2023-02-18 14:00:00
JFK,2023-02-18,15,35,34,23.65,6.59,2.73,4.66,2023-02-18 15:00:00
JFK,2023-02-18,16,32,38,21.87,4.26,3.32,3.67,2023-02-18 16:00:00
JFK,2023-02-18,17,34,33,20.7,4.35,3.25,6.16,2023-02-18 17:00:00
JFK,2023-02-18,18,33,37,21.65,4.52,7.36,7.5,2023-02-18 18:00:00
JFK,2023-02-18,19,45,31,22.65,4.84,5.36,11.0,2023-02-18 19:00:00
JFK,2023-02-18,20,34,39,23.61,6.74,5.19,11.03,2023-02-18 20:00:00
JFK,2023-02-18,21,42,38,23.6,6.22,4.49,10.87,2023-02-18 21:00:00
JFK,2023-02-18,22,27,29,23.7,6.83,7.48,5.85,2023-02-18 22:00:00
JFK,2023-02-18,23,13,26,20.75,3.32,1.81,4.18,2023-02-18 23:00:00
JFK,2023-02-19,0,7,6,17.67,2.27,0.71,3.77,2023-02-19 00:00:00
JFK,2023-02-19,1,2,1,17.25,1.1,0.0,2.13,2023-02-19 01:00:00
JFK,2023-02-19,2,3,1,15.5,0.0,3.0,5.37,2023-02-19 02:00:00
JFK,2023-02-19,3,3,1,19.0,1.8,2.0,4.7,2023-02-19 03:00:00
JFK,2023-02-19,4,0,4,0.0,0.0,3.0,2.82,2023-02-19 04:00:00
JFK,2023-02-19,5,3,18,16.5,1.25,0.59,5.03,2023-02-19 05:00:00
JFK,2023-02-19,6,24,19,21.5,5.04,3.5,5.28,2023-02-19 06:00:00
JFK,2023-02-19,7,35,42,22.78,5.47,2.97,8.4,2023-02-19 07:00:00
JFK,2023-02-19,8,55,18,27.57,9.93,3.5,11.17,2023-02-19 08:00:00
JFK,2023-02-19,9,42,28,22.05,5.0,3.8,8.22,2023-02-19 09:00:00
JFK,2023-02-19,10,23,17,18.48,2.33,3.53,3.79,2023-02-19 10:00:00
JFK,2023-02-19,11,26,23,20.32,3.31,5.13,5.95,2023-02-19 11:00:00
JFK,2023-02-19,12,29,37,24.93,7.43,5.63,5.66,2023-02-19 12:00:00
JFK,2023-02-19,13,29,41,23.89,7.13,3.36,5.71,2023-02-19 13:00:00
JFK,2023-02-19,14,31,46,22.18,5.84,2.3,3.89,2023-02-19 14:00:00
JFK,2023-02-19,15,35,30,25.23,8.17,3.18,4.66,2023-02-19 15:00:00
JFK,2023-02-19,16,31,38,21.91,4.14,2.5,5.17,2023-02-19 16:00:00
JFK,2023-02-19,17,36,36,23.24,6.24,1.77,3.0,2023-02-19 17:00:00
JFK,2023-02-19,18,33,33,30.31,12.44,2.22,4.66,2023-02-19 18:00:00
JFK,2023-02-19,19,46,29,28.53,9.89,2.42,5.8,2023-02-19 19:00:00
JFK,2023-02-19,20,38,39,26.24,8.76,2.26,5.46,2023-02-19 20:00:00
JFK,2023-02-19,21,37,39,28.13,10.72,1.59,4.28,2023-02-19 21:00:00
JFK,2023-02-19,22,26,33,30.61,13.8,2.3,3.13,2023-02-19 22:00:00
JFK,2023-02-19,23,13,23,22.87,5.36,4.32,3.3,2023-02-19 23:00:00
JFK,2023-02-20,0,4,7,20.33,2.73,0.2,3.14,2023-02-20 00:00:00
JFK,2023-02-20,1,4,1,18.75,1.3,0.0,3.7,2023-02-20 01:00:00
JFK,2023-02-20,2,1,1,17.0,0.0,2.2,2.62,2023-02-20 02:00:00
JFK,2023-02-20,3,1,0,13.0,0.0,2.0,3.7,2023-02-20 03:00:00
JFK,2023-02-20,4,0,4,0.0,0.0,4.8,3.42,2023-02-20 04:00:00
JFK,2023-02-20,5,3,18,17.5,1.2,0.59,3.62,2023-02-20 05:00:00
JFK,2023-02-20,6,24,17,17.85,2.01,3.58,4.04,2023-02-20 06:00:00
JFK,2023-02-20,7,36,40,19.35,2.7,4.38,6.72,2023-02-20 07:00:00
JFK,2023-02-20,8,52,23,21.55,4.65,4.91,8.63,2023-02-20 08:00:00
JFK,2023-02-20,9,43,26,17.93,2.18,3.67,6.54,2023-02-20 09:00:00
JFK,2023-02-20,10,25,17,17.7,1.27,4.0,4.08,2023-02-20 10:00:00
JFK,2023-02-20,11,27,22,17.54,1.8,3.38,5.35,2023-02-20 11:00:00
JFK,2023-02-20,12,30,35,23.11,6.16,5.59,2.63,2023-02-20 12:00:00
JFK,2023-02-20,13,29,43,19.87,3.94,4.64,4.18,2023-02-20 13:00:00
JFK,2023-02-20,14,31,44,21.66,4.88,4.14,3.69,2023-02-20 14:00:00
JFK,2023-02-20,15,34,32,18.64,2.62,6.32,5.69,2023-02-20 15:00:00
JFK,2023-02-20,16,32,41,18.61,1.63,6.63,6.71,2023-02-20 16:00:00
JFK,2023-02-20,17,38,36,20.87,4.27,5.77,7.03,2023-02-20 17:00:00
JFK,2023-02-20,18,34,37,22.78,5.58,7.23,7.72,2023-02-20 18:00:00
JFK,2023-02-20,19,44,27,27.17,9.24,5.16,8.73,2023-02-20 19:00:00
